code_index_id,project_id,candidate_evolution_category_id,codebook_row_id,code_type,code_value,observed_token,label_en,label_zh,category_image_reference_count,code_image_reference_count,reference_basis,review_status,caution,updated_at
obs-evo-cand-003213-era-00,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-001,era,0,OBC,Oracle Bone Characters,甲骨文字,97,61,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-003213-era-01,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-002,era,1,BI,Bronze Inscriptions,金文,97,17,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-003213-era-02,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-003,era,2,SS,Seal Script,篆书,97,2,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-003213-era-03,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-004,era,3,SAC,Spring and Autumn period Characters,春秋文字,97,4,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-003213-era-04,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-005,era,4,WSC,Warring States period Characters,战国文字,97,12,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-003213-era-05,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-006,era,5,CS,Clerical Script,隶书,97,1,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-003213-source-00,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-007,source,0,Web:1633,,,97,2,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-003213-source-01,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-008,source,1,Web:105952;說文Web:58,,,97,26,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-003213-source-02,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-009,source,2,Book:17600,,,97,33,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-003213-source-03,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-010,source,3,Book:21681,,,97,5,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-003213-source-04,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-011,source,4,Book:9131,,,97,4,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-003213-source-05,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-012,source,5,Book:32794,,,97,6,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-003213-source-06,obs-evo-cand-003213,evobc-evo-cat-03213,evobc-code-013,source,6,Web:30645,,,97,21,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
