bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-008301,hust-obc-und-YH-008301,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/001_obs-unk-008301_hust-obc-und-YH-008301_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609B3,22,reviewed_metadata_only,2026-06-10
002,obs-unk-008302,hust-obc-und-YH-008302,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/002_obs-unk-008302_hust-obc-und-YH-008302_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609B4,23,reviewed_metadata_only,2026-06-10
003,obs-unk-008303,hust-obc-und-YH-008303,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/003_obs-unk-008303_hust-obc-und-YH-008303_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609B7,22,reviewed_metadata_only,2026-06-10
004,obs-unk-008304,hust-obc-und-YH-008304,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/004_obs-unk-008304_hust-obc-und-YH-008304_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609BA,23,reviewed_metadata_only,2026-06-10
005,obs-unk-008305,hust-obc-und-YH-008305,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/005_obs-unk-008305_hust-obc-und-YH-008305_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609BB,23,reviewed_metadata_only,2026-06-10
006,obs-unk-008306,hust-obc-und-YH-008306,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/006_obs-unk-008306_hust-obc-und-YH-008306_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609BD,23,reviewed_metadata_only,2026-06-10
007,obs-unk-008307,hust-obc-und-YH-008307,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/007_obs-unk-008307_hust-obc-und-YH-008307_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609BE,23,reviewed_metadata_only,2026-06-10
008,obs-unk-008308,hust-obc-und-YH-008308,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/008_obs-unk-008308_hust-obc-und-YH-008308_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609BF,23,reviewed_metadata_only,2026-06-10
009,obs-unk-008309,hust-obc-und-YH-008309,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/009_obs-unk-008309_hust-obc-und-YH-008309_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609C1,23,reviewed_metadata_only,2026-06-10
010,obs-unk-008310,hust-obc-und-YH-008310,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/010_obs-unk-008310_hust-obc-und-YH-008310_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609C4,23,reviewed_metadata_only,2026-06-10
011,obs-unk-008311,hust-obc-und-YH-008311,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/011_obs-unk-008311_hust-obc-und-YH-008311_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609C6,23,reviewed_metadata_only,2026-06-10
012,obs-unk-008312,hust-obc-und-YH-008312,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/012_obs-unk-008312_hust-obc-und-YH-008312_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609C7,23,reviewed_metadata_only,2026-06-10
013,obs-unk-008313,hust-obc-und-YH-008313,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/013_obs-unk-008313_hust-obc-und-YH-008313_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609CA,23,reviewed_metadata_only,2026-06-10
014,obs-unk-008314,hust-obc-und-YH-008314,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/014_obs-unk-008314_hust-obc-und-YH-008314_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609CC,22,reviewed_metadata_only,2026-06-10
015,obs-unk-008315,hust-obc-und-YH-008315,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/015_obs-unk-008315_hust-obc-und-YH-008315_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609CD,22,reviewed_metadata_only,2026-06-10
016,obs-unk-008316,hust-obc-und-YH-008316,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/016_obs-unk-008316_hust-obc-und-YH-008316_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609CE,22,reviewed_metadata_only,2026-06-10
017,obs-unk-008317,hust-obc-und-YH-008317,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/017_obs-unk-008317_hust-obc-und-YH-008317_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609D0,23,reviewed_metadata_only,2026-06-10
018,obs-unk-008318,hust-obc-und-YH-008318,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/018_obs-unk-008318_hust-obc-und-YH-008318_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609D2,23,reviewed_metadata_only,2026-06-10
019,obs-unk-008319,hust-obc-und-YH-008319,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/019_obs-unk-008319_hust-obc-und-YH-008319_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609D3,23,reviewed_metadata_only,2026-06-10
020,obs-unk-008320,hust-obc-und-YH-008320,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/020_obs-unk-008320_hust-obc-und-YH-008320_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609D8,1,reviewed_metadata_only,2026-06-10
021,obs-unk-008321,hust-obc-und-YH-008321,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/021_obs-unk-008321_hust-obc-und-YH-008321_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609DA,23,reviewed_metadata_only,2026-06-10
022,obs-unk-008322,hust-obc-und-YH-008322,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/022_obs-unk-008322_hust-obc-und-YH-008322_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609DB,23,reviewed_metadata_only,2026-06-10
023,obs-unk-008323,hust-obc-und-YH-008323,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/023_obs-unk-008323_hust-obc-und-YH-008323_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609DC,23,reviewed_metadata_only,2026-06-10
024,obs-unk-008324,hust-obc-und-YH-008324,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/024_obs-unk-008324_hust-obc-und-YH-008324_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609DD,23,reviewed_metadata_only,2026-06-10
025,obs-unk-008325,hust-obc-und-YH-008325,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/025_obs-unk-008325_hust-obc-und-YH-008325_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609DE,23,reviewed_metadata_only,2026-06-10
026,obs-unk-008326,hust-obc-und-YH-008326,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/026_obs-unk-008326_hust-obc-und-YH-008326_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609DF,23,reviewed_metadata_only,2026-06-10
027,obs-unk-008327,hust-obc-und-YH-008327,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/027_obs-unk-008327_hust-obc-und-YH-008327_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609E1,23,reviewed_metadata_only,2026-06-10
028,obs-unk-008328,hust-obc-und-YH-008328,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/028_obs-unk-008328_hust-obc-und-YH-008328_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609E3,23,reviewed_metadata_only,2026-06-10
029,obs-unk-008329,hust-obc-und-YH-008329,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/029_obs-unk-008329_hust-obc-und-YH-008329_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609E5,23,reviewed_metadata_only,2026-06-10
030,obs-unk-008330,hust-obc-und-YH-008330,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/030_obs-unk-008330_hust-obc-und-YH-008330_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609E9,23,reviewed_metadata_only,2026-06-10
031,obs-unk-008331,hust-obc-und-YH-008331,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/031_obs-unk-008331_hust-obc-und-YH-008331_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609EA,23,reviewed_metadata_only,2026-06-10
032,obs-unk-008332,hust-obc-und-YH-008332,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/032_obs-unk-008332_hust-obc-und-YH-008332_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609EB,23,reviewed_metadata_only,2026-06-10
033,obs-unk-008333,hust-obc-und-YH-008333,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/033_obs-unk-008333_hust-obc-und-YH-008333_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609EF,23,reviewed_metadata_only,2026-06-10
034,obs-unk-008334,hust-obc-und-YH-008334,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/034_obs-unk-008334_hust-obc-und-YH-008334_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609F0,23,reviewed_metadata_only,2026-06-10
035,obs-unk-008335,hust-obc-und-YH-008335,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/035_obs-unk-008335_hust-obc-und-YH-008335_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609F2,23,reviewed_metadata_only,2026-06-10
036,obs-unk-008336,hust-obc-und-YH-008336,corpus/001_oracle-characters/100_undeciphered-008301-008400_obs-unk-bucket_oracle-character-candidates/036_obs-unk-008336_hust-obc-und-YH-008336_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,609F3,1,reviewed_metadata_only,2026-06-10
