candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-001301,obimd-sub-cand-001301,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1301_obs-comp-cand-001301_obimd-sub-4ji9zivon2_component-candidate,obimd-sub-4ji9zivon2,4ji9zivon2,2sdz63p9g6,obimd-main-2sdz63p9g6,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001302,obimd-sub-cand-001302,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1302_obs-comp-cand-001302_obimd-sub-tl7goh8zfs_component-candidate,obimd-sub-tl7goh8zfs,tl7goh8zfs,2sdz63p9g6,obimd-main-2sdz63p9g6,15,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001303,obimd-sub-cand-001303,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1303_obs-comp-cand-001303_obimd-sub-hunv1ff3gy_component-candidate,obimd-sub-hunv1ff3gy,hunv1ff3gy,hunv1ff3gy,obimd-main-hunv1ff3gy,10,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001304,obimd-sub-cand-001304,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1304_obs-comp-cand-001304_obimd-sub-ntecsn5xqw_component-candidate,obimd-sub-ntecsn5xqw,ntecsn5xqw,ntecsn5xqw,obimd-main-ntecsn5xqw,12,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001305,obimd-sub-cand-001305,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1305_obs-comp-cand-001305_obimd-sub-lcxtisdp6y_component-candidate,obimd-sub-lcxtisdp6y,lcxtisdp6y,lcxtisdp6y,obimd-main-lcxtisdp6y,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001306,obimd-sub-cand-001306,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1306_obs-comp-cand-001306_obimd-sub-6tjo4iag3l_component-candidate,obimd-sub-6tjo4iag3l,6tjo4iag3l,6tjo4iag3l,obimd-main-6tjo4iag3l,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001307,obimd-sub-cand-001307,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1307_obs-comp-cand-001307_obimd-sub-gpbl2scmc8_component-candidate,obimd-sub-gpbl2scmc8,gpbl2scmc8,6tjo4iag3l,obimd-main-6tjo4iag3l,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001308,obimd-sub-cand-001308,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1308_obs-comp-cand-001308_obimd-sub-brklsll1zc_component-candidate,obimd-sub-brklsll1zc,brklsll1zc,brklsll1zc,obimd-main-brklsll1zc,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001309,obimd-sub-cand-001309,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1309_obs-comp-cand-001309_obimd-sub-77e3f8jri8_component-candidate,obimd-sub-77e3f8jri8,77e3f8jri8,77e3f8jri8,obimd-main-77e3f8jri8,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001310,obimd-sub-cand-001310,corpus/003_graphemic-components/014_001301-001400_obs-comp-cand-bucket_component-candidates/1310_obs-comp-cand-001310_obimd-sub-d0hauaf16v_component-candidate,obimd-sub-d0hauaf16v,d0hauaf16v,d0hauaf16v,obimd-main-d0hauaf16v,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
