bucket_manifest_row_id,promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,rights_status,caution,review_status,updated_at
hust-obc-bucket-012-row-001,hust-obc-obs-char-promo-001101,obs-char-001101,012_001101-001200_obs-char-bucket_oracle-characters,1101_obs-char-001101_hust-obc-cat-1230_oracle-character,obs-cand-001101,src-hust-obc,hust-obc-cat-1230,1230,01230,1100,hust-obc-label-xwalk-1101,㣄,U+38C4,1,false,1,hust-obc-src-cat-1230,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-002,hust-obc-obs-char-promo-001102,obs-char-001102,012_001101-001200_obs-char-bucket_oracle-characters,1102_obs-char-001102_hust-obc-cat-1231_1232_oracle-character,obs-cand-001102,src-hust-obc,hust-obc-cat-1231_1232,1231_1232,01231;01232,1101,hust-obc-label-xwalk-1102,㣅㣆,U+38C5;U+38C6,2,true,2,hust-obc-src-cat-1231;hust-obc-src-cat-1232,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-003,hust-obc-obs-char-promo-001103,obs-char-001103,012_001101-001200_obs-char-bucket_oracle-characters,1103_obs-char-001103_hust-obc-cat-1233_oracle-character,obs-cand-001103,src-hust-obc,hust-obc-cat-1233,1233,01233,1102,hust-obc-label-xwalk-1103,㣇,U+38C7,1,false,1,hust-obc-src-cat-1233,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-004,hust-obc-obs-char-promo-001104,obs-char-001104,012_001101-001200_obs-char-bucket_oracle-characters,1104_obs-char-001104_hust-obc-cat-1234_oracle-character,obs-cand-001104,src-hust-obc,hust-obc-cat-1234,1234,01234,1103,hust-obc-label-xwalk-1104,㣈,U+38C8,1,false,1,hust-obc-src-cat-1234,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-005,hust-obc-obs-char-promo-001105,obs-char-001105,012_001101-001200_obs-char-bucket_oracle-characters,1105_obs-char-001105_hust-obc-cat-1235_oracle-character,obs-cand-001105,src-hust-obc,hust-obc-cat-1235,1235,01235,1104,hust-obc-label-xwalk-1105,㣉,U+38C9,1,false,1,hust-obc-src-cat-1235,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-006,hust-obc-obs-char-promo-001106,obs-char-001106,012_001101-001200_obs-char-bucket_oracle-characters,1106_obs-char-001106_hust-obc-cat-1236_oracle-character,obs-cand-001106,src-hust-obc,hust-obc-cat-1236,1236,01236,1105,hust-obc-label-xwalk-1106,㣊,U+38CA,1,false,1,hust-obc-src-cat-1236,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-007,hust-obc-obs-char-promo-001107,obs-char-001107,012_001101-001200_obs-char-bucket_oracle-characters,1107_obs-char-001107_hust-obc-cat-1237_oracle-character,obs-cand-001107,src-hust-obc,hust-obc-cat-1237,1237,01237,1106,hust-obc-label-xwalk-1107,㣋,U+38CB,1,false,1,hust-obc-src-cat-1237,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-008,hust-obc-obs-char-promo-001108,obs-char-001108,012_001101-001200_obs-char-bucket_oracle-characters,1108_obs-char-001108_hust-obc-cat-1238_oracle-character,obs-cand-001108,src-hust-obc,hust-obc-cat-1238,1238,01238,1107,hust-obc-label-xwalk-1108,㣌,U+38CC,1,false,1,hust-obc-src-cat-1238,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-009,hust-obc-obs-char-promo-001109,obs-char-001109,012_001101-001200_obs-char-bucket_oracle-characters,1109_obs-char-001109_hust-obc-cat-1239_1240_oracle-character,obs-cand-001109,src-hust-obc,hust-obc-cat-1239_1240,1239_1240,01239;01240,1108,hust-obc-label-xwalk-1109,㣍㣎,U+38CD;U+38CE,2,true,2,hust-obc-src-cat-1239;hust-obc-src-cat-1240,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-012-row-010,hust-obc-obs-char-promo-001110,obs-char-001110,012_001101-001200_obs-char-bucket_oracle-characters,1110_obs-char-001110_hust-obc-cat-1241_oracle-character,obs-cand-001110,src-hust-obc,hust-obc-cat-1241,1241,01241,1109,hust-obc-label-xwalk-1110,㣏,U+38CF,1,false,1,hust-obc-src-cat-1241,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
