candidate_packet_id,suggested_oracle_character_id,candidate_packet_path,source_id,primary_external_ref_id,source_label_candidate,source_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,promotion_queue_id,candidate_class_id,source_category_row_ids,assignment_status,promotion_status,decipherment_status,dataset_label_status,rights_status,review_status,research_boundary,caution,updated_at
hust-obc-candidate-packet-001101,obs-char-001101,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1101_obs-char-001101_hust-obc-cat-1230_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1230,㣄,U+38C4,1,false,1,hust-obc-obs-char-promo-001101,obs-cand-001101,hust-obc-src-cat-1230,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001102,obs-char-001102,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1102_obs-char-001102_hust-obc-cat-1231_1232_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1231_1232,㣅㣆,U+38C5;U+38C6,2,true,2,hust-obc-obs-char-promo-001102,obs-cand-001102,hust-obc-src-cat-1231;hust-obc-src-cat-1232,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001103,obs-char-001103,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1103_obs-char-001103_hust-obc-cat-1233_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1233,㣇,U+38C7,1,false,1,hust-obc-obs-char-promo-001103,obs-cand-001103,hust-obc-src-cat-1233,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001104,obs-char-001104,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1104_obs-char-001104_hust-obc-cat-1234_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1234,㣈,U+38C8,1,false,1,hust-obc-obs-char-promo-001104,obs-cand-001104,hust-obc-src-cat-1234,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001105,obs-char-001105,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1105_obs-char-001105_hust-obc-cat-1235_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1235,㣉,U+38C9,1,false,1,hust-obc-obs-char-promo-001105,obs-cand-001105,hust-obc-src-cat-1235,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001106,obs-char-001106,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1106_obs-char-001106_hust-obc-cat-1236_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1236,㣊,U+38CA,1,false,1,hust-obc-obs-char-promo-001106,obs-cand-001106,hust-obc-src-cat-1236,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001107,obs-char-001107,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1107_obs-char-001107_hust-obc-cat-1237_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1237,㣋,U+38CB,1,false,1,hust-obc-obs-char-promo-001107,obs-cand-001107,hust-obc-src-cat-1237,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001108,obs-char-001108,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1108_obs-char-001108_hust-obc-cat-1238_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1238,㣌,U+38CC,1,false,1,hust-obc-obs-char-promo-001108,obs-cand-001108,hust-obc-src-cat-1238,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001109,obs-char-001109,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1109_obs-char-001109_hust-obc-cat-1239_1240_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1239_1240,㣍㣎,U+38CD;U+38CE,2,true,2,hust-obc-obs-char-promo-001109,obs-cand-001109,hust-obc-src-cat-1239;hust-obc-src-cat-1240,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001110,obs-char-001110,corpus/001_oracle-characters/012_001101-001200_obs-char-bucket_oracle-characters/1110_obs-char-001110_hust-obc-cat-1241_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1241,㣏,U+38CF,1,false,1,hust-obc-obs-char-promo-001110,obs-cand-001110,hust-obc-src-cat-1241,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
