bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-002501,hust-obc-und-L-002501,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/001_obs-unk-002501_hust-obc-und-L-002501_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2501,1,reviewed_metadata_only,2026-06-10
002,obs-unk-002502,hust-obc-und-L-002502,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/002_obs-unk-002502_hust-obc-und-L-002502_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2502,1,reviewed_metadata_only,2026-06-10
003,obs-unk-002503,hust-obc-und-L-002503,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/003_obs-unk-002503_hust-obc-und-L-002503_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2503,1,reviewed_metadata_only,2026-06-10
004,obs-unk-002504,hust-obc-und-L-002504,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/004_obs-unk-002504_hust-obc-und-L-002504_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2504,1,reviewed_metadata_only,2026-06-10
005,obs-unk-002505,hust-obc-und-L-002505,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/005_obs-unk-002505_hust-obc-und-L-002505_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2505,1,reviewed_metadata_only,2026-06-10
006,obs-unk-002506,hust-obc-und-L-002506,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/006_obs-unk-002506_hust-obc-und-L-002506_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2506,1,reviewed_metadata_only,2026-06-10
007,obs-unk-002507,hust-obc-und-L-002507,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/007_obs-unk-002507_hust-obc-und-L-002507_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2507,1,reviewed_metadata_only,2026-06-10
008,obs-unk-002508,hust-obc-und-L-002508,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/008_obs-unk-002508_hust-obc-und-L-002508_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2508,1,reviewed_metadata_only,2026-06-10
009,obs-unk-002509,hust-obc-und-L-002509,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/009_obs-unk-002509_hust-obc-und-L-002509_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2509,1,reviewed_metadata_only,2026-06-10
010,obs-unk-002510,hust-obc-und-L-002510,corpus/001_oracle-characters/042_undeciphered-002501-002600_obs-unk-bucket_oracle-character-candidates/010_obs-unk-002510_hust-obc-und-L-002510_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2510,1,reviewed_metadata_only,2026-06-10
