candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-000801,obimd-sub-cand-000801,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/801_obs-comp-cand-000801_obimd-sub-czrsscjxwh_component-candidate,obimd-sub-czrsscjxwh,czrsscjxwh,czrsscjxwh,obimd-main-czrsscjxwh,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000802,obimd-sub-cand-000802,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/802_obs-comp-cand-000802_obimd-sub-cawhttc4j5_component-candidate,obimd-sub-cawhttc4j5,cawhttc4j5,cawhttc4j5,obimd-main-cawhttc4j5,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000803,obimd-sub-cand-000803,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/803_obs-comp-cand-000803_obimd-sub-e44pemhkyp_component-candidate,obimd-sub-e44pemhkyp,e44pemhkyp,cawhttc4j5,obimd-main-cawhttc4j5,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000804,obimd-sub-cand-000804,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/804_obs-comp-cand-000804_obimd-sub-khgt4bzthn_component-candidate,obimd-sub-khgt4bzthn,khgt4bzthn,cawhttc4j5,obimd-main-cawhttc4j5,9,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000805,obimd-sub-cand-000805,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/805_obs-comp-cand-000805_obimd-sub-eadbesllam_component-candidate,obimd-sub-eadbesllam,eadbesllam,eadbesllam,obimd-main-eadbesllam,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000806,obimd-sub-cand-000806,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/806_obs-comp-cand-000806_obimd-sub-uiyfmakh9n_component-candidate,obimd-sub-uiyfmakh9n,uiyfmakh9n,eadbesllam,obimd-main-eadbesllam,13,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000807,obimd-sub-cand-000807,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/807_obs-comp-cand-000807_obimd-sub-ouztvqzdht_component-candidate,obimd-sub-ouztvqzdht,ouztvqzdht,eadbesllam,obimd-main-eadbesllam,14,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000808,obimd-sub-cand-000808,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/808_obs-comp-cand-000808_obimd-sub-yztoc9bxww_component-candidate,obimd-sub-yztoc9bxww,yztoc9bxww,eadbesllam,obimd-main-eadbesllam,17,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000809,obimd-sub-cand-000809,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/809_obs-comp-cand-000809_obimd-sub-hk6lg5z420_component-candidate,obimd-sub-hk6lg5z420,hk6lg5z420,eadbesllam,obimd-main-eadbesllam,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000810,obimd-sub-cand-000810,corpus/003_graphemic-components/009_000801-000900_obs-comp-cand-bucket_component-candidates/810_obs-comp-cand-000810_obimd-sub-avcjspsyib_component-candidate,obimd-sub-avcjspsyib,avcjspsyib,avcjspsyib,obimd-main-avcjspsyib,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
