bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-009201,hust-obc-und-YH-009201,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/001_obs-unk-009201_hust-obc-und-YH-009201_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6135D,21,reviewed_metadata_only,2026-06-10
002,obs-unk-009202,hust-obc-und-YH-009202,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/002_obs-unk-009202_hust-obc-und-YH-009202_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6135F,21,reviewed_metadata_only,2026-06-10
003,obs-unk-009203,hust-obc-und-YH-009203,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/003_obs-unk-009203_hust-obc-und-YH-009203_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6136B,1,reviewed_metadata_only,2026-06-10
004,obs-unk-009204,hust-obc-und-YH-009204,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/004_obs-unk-009204_hust-obc-und-YH-009204_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6136C,21,reviewed_metadata_only,2026-06-10
005,obs-unk-009205,hust-obc-und-YH-009205,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/005_obs-unk-009205_hust-obc-und-YH-009205_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6136D,21,reviewed_metadata_only,2026-06-10
006,obs-unk-009206,hust-obc-und-YH-009206,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/006_obs-unk-009206_hust-obc-und-YH-009206_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6136F,21,reviewed_metadata_only,2026-06-10
007,obs-unk-009207,hust-obc-und-YH-009207,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/007_obs-unk-009207_hust-obc-und-YH-009207_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6138C,20,reviewed_metadata_only,2026-06-10
008,obs-unk-009208,hust-obc-und-YH-009208,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/008_obs-unk-009208_hust-obc-und-YH-009208_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613B2,21,reviewed_metadata_only,2026-06-10
009,obs-unk-009209,hust-obc-und-YH-009209,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/009_obs-unk-009209_hust-obc-und-YH-009209_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613B4,21,reviewed_metadata_only,2026-06-10
010,obs-unk-009210,hust-obc-und-YH-009210,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/010_obs-unk-009210_hust-obc-und-YH-009210_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613B5,21,reviewed_metadata_only,2026-06-10
011,obs-unk-009211,hust-obc-und-YH-009211,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/011_obs-unk-009211_hust-obc-und-YH-009211_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613B6,20,reviewed_metadata_only,2026-06-10
012,obs-unk-009212,hust-obc-und-YH-009212,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/012_obs-unk-009212_hust-obc-und-YH-009212_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613BA,21,reviewed_metadata_only,2026-06-10
013,obs-unk-009213,hust-obc-und-YH-009213,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/013_obs-unk-009213_hust-obc-und-YH-009213_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613BB,21,reviewed_metadata_only,2026-06-10
014,obs-unk-009214,hust-obc-und-YH-009214,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/014_obs-unk-009214_hust-obc-und-YH-009214_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613C3,20,reviewed_metadata_only,2026-06-10
015,obs-unk-009215,hust-obc-und-YH-009215,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/015_obs-unk-009215_hust-obc-und-YH-009215_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613C4,20,reviewed_metadata_only,2026-06-10
016,obs-unk-009216,hust-obc-und-YH-009216,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/016_obs-unk-009216_hust-obc-und-YH-009216_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613C5,20,reviewed_metadata_only,2026-06-10
017,obs-unk-009217,hust-obc-und-YH-009217,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/017_obs-unk-009217_hust-obc-und-YH-009217_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613C6,20,reviewed_metadata_only,2026-06-10
018,obs-unk-009218,hust-obc-und-YH-009218,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/018_obs-unk-009218_hust-obc-und-YH-009218_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613C7,20,reviewed_metadata_only,2026-06-10
019,obs-unk-009219,hust-obc-und-YH-009219,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/019_obs-unk-009219_hust-obc-und-YH-009219_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613C8,21,reviewed_metadata_only,2026-06-10
020,obs-unk-009220,hust-obc-und-YH-009220,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/020_obs-unk-009220_hust-obc-und-YH-009220_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613CC,21,reviewed_metadata_only,2026-06-10
021,obs-unk-009221,hust-obc-und-YH-009221,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/021_obs-unk-009221_hust-obc-und-YH-009221_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613CD,21,reviewed_metadata_only,2026-06-10
022,obs-unk-009222,hust-obc-und-YH-009222,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/022_obs-unk-009222_hust-obc-und-YH-009222_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613CE,1,reviewed_metadata_only,2026-06-10
023,obs-unk-009223,hust-obc-und-YH-009223,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/023_obs-unk-009223_hust-obc-und-YH-009223_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613D4,21,reviewed_metadata_only,2026-06-10
024,obs-unk-009224,hust-obc-und-YH-009224,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/024_obs-unk-009224_hust-obc-und-YH-009224_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613D5,21,reviewed_metadata_only,2026-06-10
025,obs-unk-009225,hust-obc-und-YH-009225,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/025_obs-unk-009225_hust-obc-und-YH-009225_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613D6,21,reviewed_metadata_only,2026-06-10
026,obs-unk-009226,hust-obc-und-YH-009226,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/026_obs-unk-009226_hust-obc-und-YH-009226_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613D9,20,reviewed_metadata_only,2026-06-10
027,obs-unk-009227,hust-obc-und-YH-009227,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/027_obs-unk-009227_hust-obc-und-YH-009227_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613DC,20,reviewed_metadata_only,2026-06-10
028,obs-unk-009228,hust-obc-und-YH-009228,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/028_obs-unk-009228_hust-obc-und-YH-009228_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613DE,21,reviewed_metadata_only,2026-06-10
029,obs-unk-009229,hust-obc-und-YH-009229,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/029_obs-unk-009229_hust-obc-und-YH-009229_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E0,21,reviewed_metadata_only,2026-06-10
030,obs-unk-009230,hust-obc-und-YH-009230,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/030_obs-unk-009230_hust-obc-und-YH-009230_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E1,21,reviewed_metadata_only,2026-06-10
031,obs-unk-009231,hust-obc-und-YH-009231,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/031_obs-unk-009231_hust-obc-und-YH-009231_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E2,21,reviewed_metadata_only,2026-06-10
032,obs-unk-009232,hust-obc-und-YH-009232,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/032_obs-unk-009232_hust-obc-und-YH-009232_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E5,20,reviewed_metadata_only,2026-06-10
033,obs-unk-009233,hust-obc-und-YH-009233,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/033_obs-unk-009233_hust-obc-und-YH-009233_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E6,21,reviewed_metadata_only,2026-06-10
034,obs-unk-009234,hust-obc-und-YH-009234,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/034_obs-unk-009234_hust-obc-und-YH-009234_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E7,20,reviewed_metadata_only,2026-06-10
035,obs-unk-009235,hust-obc-und-YH-009235,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/035_obs-unk-009235_hust-obc-und-YH-009235_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E8,20,reviewed_metadata_only,2026-06-10
036,obs-unk-009236,hust-obc-und-YH-009236,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/036_obs-unk-009236_hust-obc-und-YH-009236_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613E9,20,reviewed_metadata_only,2026-06-10
037,obs-unk-009237,hust-obc-und-YH-009237,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/037_obs-unk-009237_hust-obc-und-YH-009237_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613EA,20,reviewed_metadata_only,2026-06-10
038,obs-unk-009238,hust-obc-und-YH-009238,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/038_obs-unk-009238_hust-obc-und-YH-009238_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613EB,20,reviewed_metadata_only,2026-06-10
039,obs-unk-009239,hust-obc-und-YH-009239,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/039_obs-unk-009239_hust-obc-und-YH-009239_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613EC,20,reviewed_metadata_only,2026-06-10
040,obs-unk-009240,hust-obc-und-YH-009240,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/040_obs-unk-009240_hust-obc-und-YH-009240_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613ED,20,reviewed_metadata_only,2026-06-10
041,obs-unk-009241,hust-obc-und-YH-009241,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/041_obs-unk-009241_hust-obc-und-YH-009241_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613F7,20,reviewed_metadata_only,2026-06-10
042,obs-unk-009242,hust-obc-und-YH-009242,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/042_obs-unk-009242_hust-obc-und-YH-009242_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613F8,20,reviewed_metadata_only,2026-06-10
043,obs-unk-009243,hust-obc-und-YH-009243,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/043_obs-unk-009243_hust-obc-und-YH-009243_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613F9,21,reviewed_metadata_only,2026-06-10
044,obs-unk-009244,hust-obc-und-YH-009244,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/044_obs-unk-009244_hust-obc-und-YH-009244_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613FB,21,reviewed_metadata_only,2026-06-10
045,obs-unk-009245,hust-obc-und-YH-009245,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/045_obs-unk-009245_hust-obc-und-YH-009245_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613FC,21,reviewed_metadata_only,2026-06-10
046,obs-unk-009246,hust-obc-und-YH-009246,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/046_obs-unk-009246_hust-obc-und-YH-009246_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,613FD,20,reviewed_metadata_only,2026-06-10
047,obs-unk-009247,hust-obc-und-YH-009247,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/047_obs-unk-009247_hust-obc-und-YH-009247_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6140A,21,reviewed_metadata_only,2026-06-10
048,obs-unk-009248,hust-obc-und-YH-009248,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/048_obs-unk-009248_hust-obc-und-YH-009248_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6140B,21,reviewed_metadata_only,2026-06-10
049,obs-unk-009249,hust-obc-und-YH-009249,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/049_obs-unk-009249_hust-obc-und-YH-009249_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6140C,21,reviewed_metadata_only,2026-06-10
050,obs-unk-009250,hust-obc-und-YH-009250,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/050_obs-unk-009250_hust-obc-und-YH-009250_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6140F,21,reviewed_metadata_only,2026-06-10
051,obs-unk-009251,hust-obc-und-YH-009251,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/051_obs-unk-009251_hust-obc-und-YH-009251_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6141A,20,reviewed_metadata_only,2026-06-10
052,obs-unk-009252,hust-obc-und-YH-009252,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/052_obs-unk-009252_hust-obc-und-YH-009252_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6141B,21,reviewed_metadata_only,2026-06-10
053,obs-unk-009253,hust-obc-und-YH-009253,corpus/001_oracle-characters/109_undeciphered-009201-009300_obs-unk-bucket_oracle-character-candidates/053_obs-unk-009253_hust-obc-und-YH-009253_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6142A,20,reviewed_metadata_only,2026-06-10
