candidate_packet_id,suggested_oracle_character_id,candidate_packet_path,source_id,primary_external_ref_id,source_label_candidate,source_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,promotion_queue_id,candidate_class_id,source_category_row_ids,assignment_status,promotion_status,decipherment_status,dataset_label_status,rights_status,review_status,research_boundary,caution,updated_at
hust-obc-candidate-packet-000501,obs-char-000501,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/501_obs-char-000501_hust-obc-cat-0572_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0572,㘲,U+3632,1,false,1,hust-obc-obs-char-promo-000501,obs-cand-000501,hust-obc-src-cat-0572,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000502,obs-char-000502,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/502_obs-char-000502_hust-obc-cat-0573_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0573,㘳,U+3633,1,false,1,hust-obc-obs-char-promo-000502,obs-cand-000502,hust-obc-src-cat-0573,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000503,obs-char-000503,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/503_obs-char-000503_hust-obc-cat-0574_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0574,㘴,U+3634,1,false,1,hust-obc-obs-char-promo-000503,obs-cand-000503,hust-obc-src-cat-0574,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000504,obs-char-000504,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/504_obs-char-000504_hust-obc-cat-0575_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0575,㘵,U+3635,1,false,1,hust-obc-obs-char-promo-000504,obs-cand-000504,hust-obc-src-cat-0575,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000505,obs-char-000505,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/505_obs-char-000505_hust-obc-cat-0576_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0576,㘶,U+3636,1,false,1,hust-obc-obs-char-promo-000505,obs-cand-000505,hust-obc-src-cat-0576,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000506,obs-char-000506,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/506_obs-char-000506_hust-obc-cat-0577_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0577,㘷,U+3637,1,false,1,hust-obc-obs-char-promo-000506,obs-cand-000506,hust-obc-src-cat-0577,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000507,obs-char-000507,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/507_obs-char-000507_hust-obc-cat-0578_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0578,㘸,U+3638,1,false,1,hust-obc-obs-char-promo-000507,obs-cand-000507,hust-obc-src-cat-0578,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000508,obs-char-000508,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/508_obs-char-000508_hust-obc-cat-0579_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0579,㘹,U+3639,1,false,1,hust-obc-obs-char-promo-000508,obs-cand-000508,hust-obc-src-cat-0579,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000509,obs-char-000509,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/509_obs-char-000509_hust-obc-cat-0580_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0580,㘺,U+363A,1,false,1,hust-obc-obs-char-promo-000509,obs-cand-000509,hust-obc-src-cat-0580,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000510,obs-char-000510,corpus/001_oracle-characters/006_000501-000600_obs-char-bucket_oracle-characters/510_obs-char-000510_hust-obc-cat-0581_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0581,㘻,U+363B,1,false,1,hust-obc-obs-char-promo-000510,obs-cand-000510,hust-obc-src-cat-0581,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
