bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-004301,hust-obc-und-L-004301,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/001_obs-unk-004301_hust-obc-und-L-004301_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4301,1,reviewed_metadata_only,2026-06-10
002,obs-unk-004302,hust-obc-und-L-004302,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/002_obs-unk-004302_hust-obc-und-L-004302_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4302,1,reviewed_metadata_only,2026-06-10
003,obs-unk-004303,hust-obc-und-L-004303,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/003_obs-unk-004303_hust-obc-und-L-004303_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4303,1,reviewed_metadata_only,2026-06-10
004,obs-unk-004304,hust-obc-und-L-004304,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/004_obs-unk-004304_hust-obc-und-L-004304_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4304,1,reviewed_metadata_only,2026-06-10
005,obs-unk-004305,hust-obc-und-L-004305,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/005_obs-unk-004305_hust-obc-und-L-004305_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4305,1,reviewed_metadata_only,2026-06-10
006,obs-unk-004306,hust-obc-und-L-004306,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/006_obs-unk-004306_hust-obc-und-L-004306_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4306,1,reviewed_metadata_only,2026-06-10
007,obs-unk-004307,hust-obc-und-L-004307,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/007_obs-unk-004307_hust-obc-und-L-004307_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4307,1,reviewed_metadata_only,2026-06-10
008,obs-unk-004308,hust-obc-und-L-004308,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/008_obs-unk-004308_hust-obc-und-L-004308_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4308,1,reviewed_metadata_only,2026-06-10
009,obs-unk-004309,hust-obc-und-L-004309,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/009_obs-unk-004309_hust-obc-und-L-004309_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4309,1,reviewed_metadata_only,2026-06-10
010,obs-unk-004310,hust-obc-und-L-004310,corpus/001_oracle-characters/060_undeciphered-004301-004400_obs-unk-bucket_oracle-character-candidates/010_obs-unk-004310_hust-obc-und-L-004310_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4310,1,reviewed_metadata_only,2026-06-10
