bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-007001,hust-obc-und-YH-007001,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/001_obs-unk-007001_hust-obc-und-YH-007001_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60520,23,reviewed_metadata_only,2026-06-10
002,obs-unk-007002,hust-obc-und-YH-007002,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/002_obs-unk-007002_hust-obc-und-YH-007002_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60521,23,reviewed_metadata_only,2026-06-10
003,obs-unk-007003,hust-obc-und-YH-007003,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/003_obs-unk-007003_hust-obc-und-YH-007003_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60523,1,reviewed_metadata_only,2026-06-10
004,obs-unk-007004,hust-obc-und-YH-007004,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/004_obs-unk-007004_hust-obc-und-YH-007004_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60525,22,reviewed_metadata_only,2026-06-10
005,obs-unk-007005,hust-obc-und-YH-007005,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/005_obs-unk-007005_hust-obc-und-YH-007005_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60526,1,reviewed_metadata_only,2026-06-10
006,obs-unk-007006,hust-obc-und-YH-007006,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/006_obs-unk-007006_hust-obc-und-YH-007006_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60528,1,reviewed_metadata_only,2026-06-10
007,obs-unk-007007,hust-obc-und-YH-007007,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/007_obs-unk-007007_hust-obc-und-YH-007007_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60530,23,reviewed_metadata_only,2026-06-10
008,obs-unk-007008,hust-obc-und-YH-007008,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/008_obs-unk-007008_hust-obc-und-YH-007008_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60531,23,reviewed_metadata_only,2026-06-10
009,obs-unk-007009,hust-obc-und-YH-007009,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/009_obs-unk-007009_hust-obc-und-YH-007009_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60532,1,reviewed_metadata_only,2026-06-10
010,obs-unk-007010,hust-obc-und-YH-007010,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/010_obs-unk-007010_hust-obc-und-YH-007010_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60533,23,reviewed_metadata_only,2026-06-10
011,obs-unk-007011,hust-obc-und-YH-007011,corpus/001_oracle-characters/087_undeciphered-007001-007100_obs-unk-bucket_oracle-character-candidates/011_obs-unk-007011_hust-obc-und-YH-007011_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60534,1,reviewed_metadata_only,2026-06-10
