candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-002701,obimd-sub-cand-002701,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2701_obs-comp-cand-002701_obimd-sub-n4zypvvycn_component-candidate,obimd-sub-n4zypvvycn,n4zypvvycn,n4zypvvycn,obimd-main-n4zypvvycn,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002702,obimd-sub-cand-002702,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2702_obs-comp-cand-002702_obimd-sub-syc1ih4v1p_component-candidate,obimd-sub-syc1ih4v1p,syc1ih4v1p,syc1ih4v1p,obimd-main-syc1ih4v1p,21,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002703,obimd-sub-cand-002703,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2703_obs-comp-cand-002703_obimd-sub-dnhrcp6pao_component-candidate,obimd-sub-dnhrcp6pao,dnhrcp6pao,dnhrcp6pao,obimd-main-dnhrcp6pao,10,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002704,obimd-sub-cand-002704,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2704_obs-comp-cand-002704_obimd-sub-onvfob000r_component-candidate,obimd-sub-onvfob000r,onvfob000r,onvfob000r,obimd-main-onvfob000r,13,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002705,obimd-sub-cand-002705,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2705_obs-comp-cand-002705_obimd-sub-txwb6uz3dl_component-candidate,obimd-sub-txwb6uz3dl,txwb6uz3dl,txwb6uz3dl,obimd-main-txwb6uz3dl,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002706,obimd-sub-cand-002706,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2706_obs-comp-cand-002706_obimd-sub-8vs5o45xc7_component-candidate,obimd-sub-8vs5o45xc7,8vs5o45xc7,8vs5o45xc7,obimd-main-8vs5o45xc7,28,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002707,obimd-sub-cand-002707,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2707_obs-comp-cand-002707_obimd-sub-f7v4x0bn28_component-candidate,obimd-sub-f7v4x0bn28,f7v4x0bn28,f7v4x0bn28,obimd-main-f7v4x0bn28,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002708,obimd-sub-cand-002708,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2708_obs-comp-cand-002708_obimd-sub-amjxzogjym_component-candidate,obimd-sub-amjxzogjym,amjxzogjym,amjxzogjym,obimd-main-amjxzogjym,16,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002709,obimd-sub-cand-002709,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2709_obs-comp-cand-002709_obimd-sub-b8fbfuqs4s_component-candidate,obimd-sub-b8fbfuqs4s,b8fbfuqs4s,b8fbfuqs4s,obimd-main-b8fbfuqs4s,12,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002710,obimd-sub-cand-002710,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2710_obs-comp-cand-002710_obimd-sub-x0djmmux2b_component-candidate,obimd-sub-x0djmmux2b,x0djmmux2b,x0djmmux2b,obimd-main-x0djmmux2b,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002711,obimd-sub-cand-002711,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2711_obs-comp-cand-002711_obimd-sub-d5n724qriv_component-candidate,obimd-sub-d5n724qriv,d5n724qriv,d5n724qriv,obimd-main-d5n724qriv,29,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002712,obimd-sub-cand-002712,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2712_obs-comp-cand-002712_obimd-sub-o7sz2gn8ep_component-candidate,obimd-sub-o7sz2gn8ep,o7sz2gn8ep,o7sz2gn8ep,obimd-main-o7sz2gn8ep,6,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002713,obimd-sub-cand-002713,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2713_obs-comp-cand-002713_obimd-sub-xq3vzel7mw_component-candidate,obimd-sub-xq3vzel7mw,xq3vzel7mw,xq3vzel7mw,obimd-main-xq3vzel7mw,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002714,obimd-sub-cand-002714,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2714_obs-comp-cand-002714_obimd-sub-1gypkp7d7r_component-candidate,obimd-sub-1gypkp7d7r,1gypkp7d7r,1gypkp7d7r,obimd-main-1gypkp7d7r,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002715,obimd-sub-cand-002715,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2715_obs-comp-cand-002715_obimd-sub-7835wu5opl_component-candidate,obimd-sub-7835wu5opl,7835wu5opl,1gypkp7d7r,obimd-main-1gypkp7d7r,12,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002716,obimd-sub-cand-002716,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2716_obs-comp-cand-002716_obimd-sub-ilkg1bbhki_component-candidate,obimd-sub-ilkg1bbhki,ilkg1bbhki,ilkg1bbhki,obimd-main-ilkg1bbhki,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002717,obimd-sub-cand-002717,corpus/003_graphemic-components/028_002701-002800_obs-comp-cand-bucket_component-candidates/2717_obs-comp-cand-002717_obimd-sub-hdyubeknoa_component-candidate,obimd-sub-hdyubeknoa,hdyubeknoa,hdyubeknoa,obimd-main-hdyubeknoa,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
