bucket_manifest_row_id,promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,rights_status,caution,review_status,updated_at
hust-obc-bucket-016-row-001,hust-obc-obs-char-promo-001501,obs-char-001501,016_001501-001600_obs-char-bucket_oracle-characters,1501_obs-char-001501_hust-obc-cat-1685_oracle-character,obs-cand-001501,src-hust-obc,hust-obc-cat-1685,1685,01685,1500,hust-obc-label-xwalk-1501,㪋,U+3A8B,1,false,1,hust-obc-src-cat-1685,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-002,hust-obc-obs-char-promo-001502,obs-char-001502,016_001501-001600_obs-char-bucket_oracle-characters,1502_obs-char-001502_hust-obc-cat-1686_oracle-character,obs-cand-001502,src-hust-obc,hust-obc-cat-1686,1686,01686,1501,hust-obc-label-xwalk-1502,㪌,U+3A8C,1,false,1,hust-obc-src-cat-1686,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-003,hust-obc-obs-char-promo-001503,obs-char-001503,016_001501-001600_obs-char-bucket_oracle-characters,1503_obs-char-001503_hust-obc-cat-1687_1688_oracle-character,obs-cand-001503,src-hust-obc,hust-obc-cat-1687_1688,1687_1688,01687;01688,1502,hust-obc-label-xwalk-1503,㪍㪎,U+3A8D;U+3A8E,2,true,2,hust-obc-src-cat-1687;hust-obc-src-cat-1688,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-004,hust-obc-obs-char-promo-001504,obs-char-001504,016_001501-001600_obs-char-bucket_oracle-characters,1504_obs-char-001504_hust-obc-cat-1689_oracle-character,obs-cand-001504,src-hust-obc,hust-obc-cat-1689,1689,01689,1503,hust-obc-label-xwalk-1504,㪏,U+3A8F,1,false,1,hust-obc-src-cat-1689,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-005,hust-obc-obs-char-promo-001505,obs-char-001505,016_001501-001600_obs-char-bucket_oracle-characters,1505_obs-char-001505_hust-obc-cat-1690_oracle-character,obs-cand-001505,src-hust-obc,hust-obc-cat-1690,1690,01690,1504,hust-obc-label-xwalk-1505,㪐,U+3A90,1,false,1,hust-obc-src-cat-1690,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-006,hust-obc-obs-char-promo-001506,obs-char-001506,016_001501-001600_obs-char-bucket_oracle-characters,1506_obs-char-001506_hust-obc-cat-1691_oracle-character,obs-cand-001506,src-hust-obc,hust-obc-cat-1691,1691,01691,1505,hust-obc-label-xwalk-1506,㪑,U+3A91,1,false,1,hust-obc-src-cat-1691,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-007,hust-obc-obs-char-promo-001507,obs-char-001507,016_001501-001600_obs-char-bucket_oracle-characters,1507_obs-char-001507_hust-obc-cat-1692_oracle-character,obs-cand-001507,src-hust-obc,hust-obc-cat-1692,1692,01692,1506,hust-obc-label-xwalk-1507,㪒,U+3A92,1,false,1,hust-obc-src-cat-1692,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-008,hust-obc-obs-char-promo-001508,obs-char-001508,016_001501-001600_obs-char-bucket_oracle-characters,1508_obs-char-001508_hust-obc-cat-1693_oracle-character,obs-cand-001508,src-hust-obc,hust-obc-cat-1693,1693,01693,1507,hust-obc-label-xwalk-1508,㪓,U+3A93,1,false,1,hust-obc-src-cat-1693,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-009,hust-obc-obs-char-promo-001509,obs-char-001509,016_001501-001600_obs-char-bucket_oracle-characters,1509_obs-char-001509_hust-obc-cat-1694_oracle-character,obs-cand-001509,src-hust-obc,hust-obc-cat-1694,1694,01694,1508,hust-obc-label-xwalk-1509,㪔,U+3A94,1,false,1,hust-obc-src-cat-1694,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-010,hust-obc-obs-char-promo-001510,obs-char-001510,016_001501-001600_obs-char-bucket_oracle-characters,1510_obs-char-001510_hust-obc-cat-1695_oracle-character,obs-cand-001510,src-hust-obc,hust-obc-cat-1695,1695,01695,1509,hust-obc-label-xwalk-1510,㪕,U+3A95,1,false,1,hust-obc-src-cat-1695,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-011,hust-obc-obs-char-promo-001511,obs-char-001511,016_001501-001600_obs-char-bucket_oracle-characters,1511_obs-char-001511_hust-obc-cat-1696_oracle-character,obs-cand-001511,src-hust-obc,hust-obc-cat-1696,1696,01696,1510,hust-obc-label-xwalk-1511,㪖,U+3A96,1,false,1,hust-obc-src-cat-1696,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-012,hust-obc-obs-char-promo-001512,obs-char-001512,016_001501-001600_obs-char-bucket_oracle-characters,1512_obs-char-001512_hust-obc-cat-1697_oracle-character,obs-cand-001512,src-hust-obc,hust-obc-cat-1697,1697,01697,1511,hust-obc-label-xwalk-1512,㪗,U+3A97,1,false,1,hust-obc-src-cat-1697,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-013,hust-obc-obs-char-promo-001513,obs-char-001513,016_001501-001600_obs-char-bucket_oracle-characters,1513_obs-char-001513_hust-obc-cat-1698_oracle-character,obs-cand-001513,src-hust-obc,hust-obc-cat-1698,1698,01698,1512,hust-obc-label-xwalk-1513,㪘,U+3A98,1,false,1,hust-obc-src-cat-1698,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-014,hust-obc-obs-char-promo-001514,obs-char-001514,016_001501-001600_obs-char-bucket_oracle-characters,1514_obs-char-001514_hust-obc-cat-1699_oracle-character,obs-cand-001514,src-hust-obc,hust-obc-cat-1699,1699,01699,1513,hust-obc-label-xwalk-1514,㪙,U+3A99,1,false,1,hust-obc-src-cat-1699,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-015,hust-obc-obs-char-promo-001515,obs-char-001515,016_001501-001600_obs-char-bucket_oracle-characters,1515_obs-char-001515_hust-obc-cat-1700_oracle-character,obs-cand-001515,src-hust-obc,hust-obc-cat-1700,1700,01700,1514,hust-obc-label-xwalk-1515,㪚,U+3A9A,1,false,1,hust-obc-src-cat-1700,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-016,hust-obc-obs-char-promo-001516,obs-char-001516,016_001501-001600_obs-char-bucket_oracle-characters,1516_obs-char-001516_hust-obc-cat-1701_oracle-character,obs-cand-001516,src-hust-obc,hust-obc-cat-1701,1701,01701,1515,hust-obc-label-xwalk-1516,㪛,U+3A9B,1,false,1,hust-obc-src-cat-1701,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-017,hust-obc-obs-char-promo-001517,obs-char-001517,016_001501-001600_obs-char-bucket_oracle-characters,1517_obs-char-001517_hust-obc-cat-1702_oracle-character,obs-cand-001517,src-hust-obc,hust-obc-cat-1702,1702,01702,1516,hust-obc-label-xwalk-1517,㪜,U+3A9C,1,false,1,hust-obc-src-cat-1702,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-018,hust-obc-obs-char-promo-001518,obs-char-001518,016_001501-001600_obs-char-bucket_oracle-characters,1518_obs-char-001518_hust-obc-cat-1703_oracle-character,obs-cand-001518,src-hust-obc,hust-obc-cat-1703,1703,01703,1517,hust-obc-label-xwalk-1518,㪝,U+3A9D,1,false,1,hust-obc-src-cat-1703,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-019,hust-obc-obs-char-promo-001519,obs-char-001519,016_001501-001600_obs-char-bucket_oracle-characters,1519_obs-char-001519_hust-obc-cat-1704_oracle-character,obs-cand-001519,src-hust-obc,hust-obc-cat-1704,1704,01704,1518,hust-obc-label-xwalk-1519,㪞,U+3A9E,1,false,1,hust-obc-src-cat-1704,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-020,hust-obc-obs-char-promo-001520,obs-char-001520,016_001501-001600_obs-char-bucket_oracle-characters,1520_obs-char-001520_hust-obc-cat-1705_1706_oracle-character,obs-cand-001520,src-hust-obc,hust-obc-cat-1705_1706,1705_1706,01705;01706,1519,hust-obc-label-xwalk-1520,㪟㪠,U+3A9F;U+3AA0,2,true,2,hust-obc-src-cat-1705;hust-obc-src-cat-1706,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-021,hust-obc-obs-char-promo-001521,obs-char-001521,016_001501-001600_obs-char-bucket_oracle-characters,1521_obs-char-001521_hust-obc-cat-1707_oracle-character,obs-cand-001521,src-hust-obc,hust-obc-cat-1707,1707,01707,1520,hust-obc-label-xwalk-1521,㪡,U+3AA1,1,false,1,hust-obc-src-cat-1707,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-016-row-022,hust-obc-obs-char-promo-001522,obs-char-001522,016_001501-001600_obs-char-bucket_oracle-characters,1522_obs-char-001522_hust-obc-cat-1708_oracle-character,obs-cand-001522,src-hust-obc,hust-obc-cat-1708,1708,01708,1521,hust-obc-label-xwalk-1522,㪢,U+3AA2,1,false,1,hust-obc-src-cat-1708,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
