candidate_packet_id,suggested_oracle_character_id,candidate_packet_path,source_id,primary_external_ref_id,source_label_candidate,source_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,promotion_queue_id,candidate_class_id,source_category_row_ids,assignment_status,promotion_status,decipherment_status,dataset_label_status,rights_status,review_status,research_boundary,caution,updated_at
hust-obc-candidate-packet-001501,obs-char-001501,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1501_obs-char-001501_hust-obc-cat-1685_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1685,㪋,U+3A8B,1,false,1,hust-obc-obs-char-promo-001501,obs-cand-001501,hust-obc-src-cat-1685,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001502,obs-char-001502,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1502_obs-char-001502_hust-obc-cat-1686_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1686,㪌,U+3A8C,1,false,1,hust-obc-obs-char-promo-001502,obs-cand-001502,hust-obc-src-cat-1686,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001503,obs-char-001503,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1503_obs-char-001503_hust-obc-cat-1687_1688_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1687_1688,㪍㪎,U+3A8D;U+3A8E,2,true,2,hust-obc-obs-char-promo-001503,obs-cand-001503,hust-obc-src-cat-1687;hust-obc-src-cat-1688,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001504,obs-char-001504,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1504_obs-char-001504_hust-obc-cat-1689_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1689,㪏,U+3A8F,1,false,1,hust-obc-obs-char-promo-001504,obs-cand-001504,hust-obc-src-cat-1689,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001505,obs-char-001505,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1505_obs-char-001505_hust-obc-cat-1690_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1690,㪐,U+3A90,1,false,1,hust-obc-obs-char-promo-001505,obs-cand-001505,hust-obc-src-cat-1690,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001506,obs-char-001506,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1506_obs-char-001506_hust-obc-cat-1691_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1691,㪑,U+3A91,1,false,1,hust-obc-obs-char-promo-001506,obs-cand-001506,hust-obc-src-cat-1691,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001507,obs-char-001507,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1507_obs-char-001507_hust-obc-cat-1692_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1692,㪒,U+3A92,1,false,1,hust-obc-obs-char-promo-001507,obs-cand-001507,hust-obc-src-cat-1692,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001508,obs-char-001508,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1508_obs-char-001508_hust-obc-cat-1693_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1693,㪓,U+3A93,1,false,1,hust-obc-obs-char-promo-001508,obs-cand-001508,hust-obc-src-cat-1693,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001509,obs-char-001509,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1509_obs-char-001509_hust-obc-cat-1694_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1694,㪔,U+3A94,1,false,1,hust-obc-obs-char-promo-001509,obs-cand-001509,hust-obc-src-cat-1694,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001510,obs-char-001510,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1510_obs-char-001510_hust-obc-cat-1695_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1695,㪕,U+3A95,1,false,1,hust-obc-obs-char-promo-001510,obs-cand-001510,hust-obc-src-cat-1695,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001511,obs-char-001511,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1511_obs-char-001511_hust-obc-cat-1696_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1696,㪖,U+3A96,1,false,1,hust-obc-obs-char-promo-001511,obs-cand-001511,hust-obc-src-cat-1696,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001512,obs-char-001512,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1512_obs-char-001512_hust-obc-cat-1697_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1697,㪗,U+3A97,1,false,1,hust-obc-obs-char-promo-001512,obs-cand-001512,hust-obc-src-cat-1697,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001513,obs-char-001513,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1513_obs-char-001513_hust-obc-cat-1698_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1698,㪘,U+3A98,1,false,1,hust-obc-obs-char-promo-001513,obs-cand-001513,hust-obc-src-cat-1698,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001514,obs-char-001514,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1514_obs-char-001514_hust-obc-cat-1699_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1699,㪙,U+3A99,1,false,1,hust-obc-obs-char-promo-001514,obs-cand-001514,hust-obc-src-cat-1699,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001515,obs-char-001515,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1515_obs-char-001515_hust-obc-cat-1700_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1700,㪚,U+3A9A,1,false,1,hust-obc-obs-char-promo-001515,obs-cand-001515,hust-obc-src-cat-1700,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001516,obs-char-001516,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1516_obs-char-001516_hust-obc-cat-1701_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1701,㪛,U+3A9B,1,false,1,hust-obc-obs-char-promo-001516,obs-cand-001516,hust-obc-src-cat-1701,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001517,obs-char-001517,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1517_obs-char-001517_hust-obc-cat-1702_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1702,㪜,U+3A9C,1,false,1,hust-obc-obs-char-promo-001517,obs-cand-001517,hust-obc-src-cat-1702,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001518,obs-char-001518,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1518_obs-char-001518_hust-obc-cat-1703_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1703,㪝,U+3A9D,1,false,1,hust-obc-obs-char-promo-001518,obs-cand-001518,hust-obc-src-cat-1703,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001519,obs-char-001519,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1519_obs-char-001519_hust-obc-cat-1704_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1704,㪞,U+3A9E,1,false,1,hust-obc-obs-char-promo-001519,obs-cand-001519,hust-obc-src-cat-1704,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001520,obs-char-001520,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1520_obs-char-001520_hust-obc-cat-1705_1706_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1705_1706,㪟㪠,U+3A9F;U+3AA0,2,true,2,hust-obc-obs-char-promo-001520,obs-cand-001520,hust-obc-src-cat-1705;hust-obc-src-cat-1706,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001521,obs-char-001521,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1521_obs-char-001521_hust-obc-cat-1707_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1707,㪡,U+3AA1,1,false,1,hust-obc-obs-char-promo-001521,obs-cand-001521,hust-obc-src-cat-1707,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001522,obs-char-001522,corpus/001_oracle-characters/016_001501-001600_obs-char-bucket_oracle-characters/1522_obs-char-001522_hust-obc-cat-1708_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1708,㪢,U+3AA2,1,false,1,hust-obc-obs-char-promo-001522,obs-cand-001522,hust-obc-src-cat-1708,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
