candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-002301,obimd-sub-cand-002301,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2301_obs-comp-cand-002301_obimd-sub-huoz3b61jz_component-candidate,obimd-sub-huoz3b61jz,huoz3b61jz,huoz3b61jz,obimd-main-huoz3b61jz,32,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002302,obimd-sub-cand-002302,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2302_obs-comp-cand-002302_obimd-sub-ipk3zzo75v_component-candidate,obimd-sub-ipk3zzo75v,ipk3zzo75v,ipk3zzo75v,obimd-main-ipk3zzo75v,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002303,obimd-sub-cand-002303,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2303_obs-comp-cand-002303_obimd-sub-z7utqlcs8m_component-candidate,obimd-sub-z7utqlcs8m,z7utqlcs8m,z7utqlcs8m,obimd-main-z7utqlcs8m,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002304,obimd-sub-cand-002304,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2304_obs-comp-cand-002304_obimd-sub-s65fsavh28_component-candidate,obimd-sub-s65fsavh28,s65fsavh28,s65fsavh28,obimd-main-s65fsavh28,25,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002305,obimd-sub-cand-002305,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2305_obs-comp-cand-002305_obimd-sub-qyblw0490q_component-candidate,obimd-sub-qyblw0490q,qyblw0490q,s65fsavh28,obimd-main-s65fsavh28,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002306,obimd-sub-cand-002306,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2306_obs-comp-cand-002306_obimd-sub-4kwdakepca_component-candidate,obimd-sub-4kwdakepca,4kwdakepca,s65fsavh28,obimd-main-s65fsavh28,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002307,obimd-sub-cand-002307,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2307_obs-comp-cand-002307_obimd-sub-r5e4quq50o_component-candidate,obimd-sub-r5e4quq50o,r5e4quq50o,s65fsavh28,obimd-main-s65fsavh28,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002308,obimd-sub-cand-002308,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2308_obs-comp-cand-002308_obimd-sub-jkefo9se8x_component-candidate,obimd-sub-jkefo9se8x,jkefo9se8x,s65fsavh28,obimd-main-s65fsavh28,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002309,obimd-sub-cand-002309,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2309_obs-comp-cand-002309_obimd-sub-o1lvnxtsk5_component-candidate,obimd-sub-o1lvnxtsk5,o1lvnxtsk5,s65fsavh28,obimd-main-s65fsavh28,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002310,obimd-sub-cand-002310,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2310_obs-comp-cand-002310_obimd-sub-0s9rpkf53u_component-candidate,obimd-sub-0s9rpkf53u,0s9rpkf53u,0s9rpkf53u,obimd-main-0s9rpkf53u,19,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002311,obimd-sub-cand-002311,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2311_obs-comp-cand-002311_obimd-sub-lv89oi2z7y_component-candidate,obimd-sub-lv89oi2z7y,lv89oi2z7y,0s9rpkf53u,obimd-main-0s9rpkf53u,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002312,obimd-sub-cand-002312,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2312_obs-comp-cand-002312_obimd-sub-lxb45u800b_component-candidate,obimd-sub-lxb45u800b,lxb45u800b,0s9rpkf53u,obimd-main-0s9rpkf53u,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002313,obimd-sub-cand-002313,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2313_obs-comp-cand-002313_obimd-sub-vhcc0q30j6_component-candidate,obimd-sub-vhcc0q30j6,vhcc0q30j6,gy2dprpjxa,obimd-main-gy2dprpjxa,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002314,obimd-sub-cand-002314,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2314_obs-comp-cand-002314_obimd-sub-dnqkkwgd05_component-candidate,obimd-sub-dnqkkwgd05,dnqkkwgd05,dnqkkwgd05,obimd-main-dnqkkwgd05,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002315,obimd-sub-cand-002315,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2315_obs-comp-cand-002315_obimd-sub-n6f21m5o6y_component-candidate,obimd-sub-n6f21m5o6y,n6f21m5o6y,dnqkkwgd05,obimd-main-dnqkkwgd05,9,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002316,obimd-sub-cand-002316,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2316_obs-comp-cand-002316_obimd-sub-pdeu3hzht6_component-candidate,obimd-sub-pdeu3hzht6,pdeu3hzht6,dnqkkwgd05,obimd-main-dnqkkwgd05,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002317,obimd-sub-cand-002317,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2317_obs-comp-cand-002317_obimd-sub-3jzeliplnn_component-candidate,obimd-sub-3jzeliplnn,3jzeliplnn,3jzeliplnn,obimd-main-3jzeliplnn,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002318,obimd-sub-cand-002318,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2318_obs-comp-cand-002318_obimd-sub-pyrvvfnduf_component-candidate,obimd-sub-pyrvvfnduf,pyrvvfnduf,3jzeliplnn,obimd-main-3jzeliplnn,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002319,obimd-sub-cand-002319,corpus/003_graphemic-components/024_002301-002400_obs-comp-cand-bucket_component-candidates/2319_obs-comp-cand-002319_obimd-sub-q66wswcsev_component-candidate,obimd-sub-q66wswcsev,q66wswcsev,q66wswcsev,obimd-main-q66wswcsev,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
