bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-004201,hust-obc-und-L-004201,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/001_obs-unk-004201_hust-obc-und-L-004201_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4201,1,reviewed_metadata_only,2026-06-10
002,obs-unk-004202,hust-obc-und-L-004202,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/002_obs-unk-004202_hust-obc-und-L-004202_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4202,1,reviewed_metadata_only,2026-06-10
003,obs-unk-004203,hust-obc-und-L-004203,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/003_obs-unk-004203_hust-obc-und-L-004203_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4203,1,reviewed_metadata_only,2026-06-10
004,obs-unk-004204,hust-obc-und-L-004204,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/004_obs-unk-004204_hust-obc-und-L-004204_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4204,1,reviewed_metadata_only,2026-06-10
005,obs-unk-004205,hust-obc-und-L-004205,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/005_obs-unk-004205_hust-obc-und-L-004205_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4205,1,reviewed_metadata_only,2026-06-10
006,obs-unk-004206,hust-obc-und-L-004206,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/006_obs-unk-004206_hust-obc-und-L-004206_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4206,1,reviewed_metadata_only,2026-06-10
007,obs-unk-004207,hust-obc-und-L-004207,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/007_obs-unk-004207_hust-obc-und-L-004207_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4207,1,reviewed_metadata_only,2026-06-10
008,obs-unk-004208,hust-obc-und-L-004208,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/008_obs-unk-004208_hust-obc-und-L-004208_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4208,1,reviewed_metadata_only,2026-06-10
009,obs-unk-004209,hust-obc-und-L-004209,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/009_obs-unk-004209_hust-obc-und-L-004209_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4209,1,reviewed_metadata_only,2026-06-10
010,obs-unk-004210,hust-obc-und-L-004210,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/010_obs-unk-004210_hust-obc-und-L-004210_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4210,1,reviewed_metadata_only,2026-06-10
011,obs-unk-004211,hust-obc-und-L-004211,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/011_obs-unk-004211_hust-obc-und-L-004211_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4211,1,reviewed_metadata_only,2026-06-10
012,obs-unk-004212,hust-obc-und-L-004212,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/012_obs-unk-004212_hust-obc-und-L-004212_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4212,1,reviewed_metadata_only,2026-06-10
013,obs-unk-004213,hust-obc-und-L-004213,corpus/001_oracle-characters/059_undeciphered-004201-004300_obs-unk-bucket_oracle-character-candidates/013_obs-unk-004213_hust-obc-und-L-004213_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4213,1,reviewed_metadata_only,2026-06-10
