bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-008001,hust-obc-und-YH-008001,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/001_obs-unk-008001_hust-obc-und-YH-008001_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605EF,23,reviewed_metadata_only,2026-06-10
002,obs-unk-008002,hust-obc-und-YH-008002,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/002_obs-unk-008002_hust-obc-und-YH-008002_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605F2,23,reviewed_metadata_only,2026-06-10
003,obs-unk-008003,hust-obc-und-YH-008003,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/003_obs-unk-008003_hust-obc-und-YH-008003_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605F3,23,reviewed_metadata_only,2026-06-10
004,obs-unk-008004,hust-obc-und-YH-008004,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/004_obs-unk-008004_hust-obc-und-YH-008004_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605F6,23,reviewed_metadata_only,2026-06-10
005,obs-unk-008005,hust-obc-und-YH-008005,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/005_obs-unk-008005_hust-obc-und-YH-008005_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605F7,23,reviewed_metadata_only,2026-06-10
006,obs-unk-008006,hust-obc-und-YH-008006,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/006_obs-unk-008006_hust-obc-und-YH-008006_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605F8,23,reviewed_metadata_only,2026-06-10
007,obs-unk-008007,hust-obc-und-YH-008007,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/007_obs-unk-008007_hust-obc-und-YH-008007_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605F9,23,reviewed_metadata_only,2026-06-10
008,obs-unk-008008,hust-obc-und-YH-008008,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/008_obs-unk-008008_hust-obc-und-YH-008008_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605FE,23,reviewed_metadata_only,2026-06-10
009,obs-unk-008009,hust-obc-und-YH-008009,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/009_obs-unk-008009_hust-obc-und-YH-008009_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,605FF,23,reviewed_metadata_only,2026-06-10
010,obs-unk-008010,hust-obc-und-YH-008010,corpus/001_oracle-characters/097_undeciphered-008001-008100_obs-unk-bucket_oracle-character-candidates/010_obs-unk-008010_hust-obc-und-YH-008010_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6060A,23,reviewed_metadata_only,2026-06-10
