candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-002501,obimd-sub-cand-002501,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2501_obs-comp-cand-002501_obimd-sub-gvea18bccm_component-candidate,obimd-sub-gvea18bccm,gvea18bccm,gvea18bccm,obimd-main-gvea18bccm,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002502,obimd-sub-cand-002502,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2502_obs-comp-cand-002502_obimd-sub-t6z5w1ag98_component-candidate,obimd-sub-t6z5w1ag98,t6z5w1ag98,gvea18bccm,obimd-main-gvea18bccm,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002503,obimd-sub-cand-002503,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2503_obs-comp-cand-002503_obimd-sub-zz00qbgu3m_component-candidate,obimd-sub-zz00qbgu3m,zz00qbgu3m,zz00qbgu3m,obimd-main-zz00qbgu3m,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002504,obimd-sub-cand-002504,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2504_obs-comp-cand-002504_obimd-sub-8so0r5rae8_component-candidate,obimd-sub-8so0r5rae8,8so0r5rae8,zz00qbgu3m,obimd-main-zz00qbgu3m,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002505,obimd-sub-cand-002505,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2505_obs-comp-cand-002505_obimd-sub-5ntior2ch1_component-candidate,obimd-sub-5ntior2ch1,5ntior2ch1,5ntior2ch1,obimd-main-5ntior2ch1,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002506,obimd-sub-cand-002506,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2506_obs-comp-cand-002506_obimd-sub-fd6c02qezd_component-candidate,obimd-sub-fd6c02qezd,fd6c02qezd,fd6c02qezd,obimd-main-fd6c02qezd,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002507,obimd-sub-cand-002507,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2507_obs-comp-cand-002507_obimd-sub-ivweikz7hi_component-candidate,obimd-sub-ivweikz7hi,ivweikz7hi,fd6c02qezd,obimd-main-fd6c02qezd,6,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002508,obimd-sub-cand-002508,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2508_obs-comp-cand-002508_obimd-sub-1rv2siw5fu_component-candidate,obimd-sub-1rv2siw5fu,1rv2siw5fu,fd6c02qezd,obimd-main-fd6c02qezd,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002509,obimd-sub-cand-002509,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2509_obs-comp-cand-002509_obimd-sub-r1qdxnfg2n_component-candidate,obimd-sub-r1qdxnfg2n,r1qdxnfg2n,fd6c02qezd,obimd-main-fd6c02qezd,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002510,obimd-sub-cand-002510,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2510_obs-comp-cand-002510_obimd-sub-jfc5ld8k0t_component-candidate,obimd-sub-jfc5ld8k0t,jfc5ld8k0t,jfc5ld8k0t,obimd-main-jfc5ld8k0t,32,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002511,obimd-sub-cand-002511,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2511_obs-comp-cand-002511_obimd-sub-pymg8s4d83_component-candidate,obimd-sub-pymg8s4d83,pymg8s4d83,pymg8s4d83,obimd-main-pymg8s4d83,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002512,obimd-sub-cand-002512,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2512_obs-comp-cand-002512_obimd-sub-vnnwra099w_component-candidate,obimd-sub-vnnwra099w,vnnwra099w,pymg8s4d83,obimd-main-pymg8s4d83,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002513,obimd-sub-cand-002513,corpus/003_graphemic-components/026_002501-002600_obs-comp-cand-bucket_component-candidates/2513_obs-comp-cand-002513_obimd-sub-dp8imn8ze4_component-candidate,obimd-sub-dp8imn8ze4,dp8imn8ze4,dp8imn8ze4,obimd-main-dp8imn8ze4,19,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
