bucket_manifest_row_id,promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,rights_status,caution,review_status,updated_at
hust-obc-bucket-004-row-001,hust-obc-obs-char-promo-000301,obs-char-000301,004_000301-000400_obs-char-bucket_oracle-characters,301_obs-char-000301_hust-obc-cat-0341_oracle-character,obs-cand-000301,src-hust-obc,hust-obc-cat-0341,0341,00341,300,hust-obc-label-xwalk-0301,㕋,U+354B,1,false,1,hust-obc-src-cat-0341,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-002,hust-obc-obs-char-promo-000302,obs-char-000302,004_000301-000400_obs-char-bucket_oracle-characters,302_obs-char-000302_hust-obc-cat-0342_oracle-character,obs-cand-000302,src-hust-obc,hust-obc-cat-0342,0342,00342,301,hust-obc-label-xwalk-0302,㕌,U+354C,1,false,1,hust-obc-src-cat-0342,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-003,hust-obc-obs-char-promo-000303,obs-char-000303,004_000301-000400_obs-char-bucket_oracle-characters,303_obs-char-000303_hust-obc-cat-0343_oracle-character,obs-cand-000303,src-hust-obc,hust-obc-cat-0343,0343,00343,302,hust-obc-label-xwalk-0303,㕍,U+354D,1,false,1,hust-obc-src-cat-0343,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-004,hust-obc-obs-char-promo-000304,obs-char-000304,004_000301-000400_obs-char-bucket_oracle-characters,304_obs-char-000304_hust-obc-cat-0344_oracle-character,obs-cand-000304,src-hust-obc,hust-obc-cat-0344,0344,00344,303,hust-obc-label-xwalk-0304,㕎,U+354E,1,false,1,hust-obc-src-cat-0344,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-005,hust-obc-obs-char-promo-000305,obs-char-000305,004_000301-000400_obs-char-bucket_oracle-characters,305_obs-char-000305_hust-obc-cat-0345_oracle-character,obs-cand-000305,src-hust-obc,hust-obc-cat-0345,0345,00345,304,hust-obc-label-xwalk-0305,㕏,U+354F,1,false,1,hust-obc-src-cat-0345,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-006,hust-obc-obs-char-promo-000306,obs-char-000306,004_000301-000400_obs-char-bucket_oracle-characters,306_obs-char-000306_hust-obc-cat-0346_oracle-character,obs-cand-000306,src-hust-obc,hust-obc-cat-0346,0346,00346,305,hust-obc-label-xwalk-0306,㕐,U+3550,1,false,1,hust-obc-src-cat-0346,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-007,hust-obc-obs-char-promo-000307,obs-char-000307,004_000301-000400_obs-char-bucket_oracle-characters,307_obs-char-000307_hust-obc-cat-0347_oracle-character,obs-cand-000307,src-hust-obc,hust-obc-cat-0347,0347,00347,306,hust-obc-label-xwalk-0307,㕑,U+3551,1,false,1,hust-obc-src-cat-0347,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-008,hust-obc-obs-char-promo-000308,obs-char-000308,004_000301-000400_obs-char-bucket_oracle-characters,308_obs-char-000308_hust-obc-cat-0348_oracle-character,obs-cand-000308,src-hust-obc,hust-obc-cat-0348,0348,00348,307,hust-obc-label-xwalk-0308,㕒,U+3552,1,false,1,hust-obc-src-cat-0348,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-009,hust-obc-obs-char-promo-000309,obs-char-000309,004_000301-000400_obs-char-bucket_oracle-characters,309_obs-char-000309_hust-obc-cat-0349_oracle-character,obs-cand-000309,src-hust-obc,hust-obc-cat-0349,0349,00349,308,hust-obc-label-xwalk-0309,㕓,U+3553,1,false,1,hust-obc-src-cat-0349,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-004-row-010,hust-obc-obs-char-promo-000310,obs-char-000310,004_000301-000400_obs-char-bucket_oracle-characters,310_obs-char-000310_hust-obc-cat-0350_oracle-character,obs-cand-000310,src-hust-obc,hust-obc-cat-0350,0350,00350,309,hust-obc-label-xwalk-0310,㕔,U+3554,1,false,1,hust-obc-src-cat-0350,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
