bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-005101,hust-obc-und-X-005101,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/001_obs-unk-005101_hust-obc-und-X-005101_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,657,1,reviewed_metadata_only,2026-06-10
002,obs-unk-005102,hust-obc-und-X-005102,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/002_obs-unk-005102_hust-obc-und-X-005102_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,658,1,reviewed_metadata_only,2026-06-10
003,obs-unk-005103,hust-obc-und-X-005103,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/003_obs-unk-005103_hust-obc-und-X-005103_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,659,1,reviewed_metadata_only,2026-06-10
004,obs-unk-005104,hust-obc-und-X-005104,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/004_obs-unk-005104_hust-obc-und-X-005104_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,660,2,reviewed_metadata_only,2026-06-10
005,obs-unk-005105,hust-obc-und-X-005105,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/005_obs-unk-005105_hust-obc-und-X-005105_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,661,1,reviewed_metadata_only,2026-06-10
006,obs-unk-005106,hust-obc-und-X-005106,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/006_obs-unk-005106_hust-obc-und-X-005106_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,662,1,reviewed_metadata_only,2026-06-10
007,obs-unk-005107,hust-obc-und-X-005107,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/007_obs-unk-005107_hust-obc-und-X-005107_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,663,1,reviewed_metadata_only,2026-06-10
008,obs-unk-005108,hust-obc-und-X-005108,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/008_obs-unk-005108_hust-obc-und-X-005108_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,664,1,reviewed_metadata_only,2026-06-10
009,obs-unk-005109,hust-obc-und-X-005109,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/009_obs-unk-005109_hust-obc-und-X-005109_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,665,1,reviewed_metadata_only,2026-06-10
010,obs-unk-005110,hust-obc-und-X-005110,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/010_obs-unk-005110_hust-obc-und-X-005110_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,666,4,reviewed_metadata_only,2026-06-10
011,obs-unk-005111,hust-obc-und-X-005111,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/011_obs-unk-005111_hust-obc-und-X-005111_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,667,1,reviewed_metadata_only,2026-06-10
012,obs-unk-005112,hust-obc-und-X-005112,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/012_obs-unk-005112_hust-obc-und-X-005112_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,668,1,reviewed_metadata_only,2026-06-10
013,obs-unk-005113,hust-obc-und-X-005113,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/013_obs-unk-005113_hust-obc-und-X-005113_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,669,1,reviewed_metadata_only,2026-06-10
014,obs-unk-005114,hust-obc-und-X-005114,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/014_obs-unk-005114_hust-obc-und-X-005114_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,670,4,reviewed_metadata_only,2026-06-10
015,obs-unk-005115,hust-obc-und-X-005115,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/015_obs-unk-005115_hust-obc-und-X-005115_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,671,1,reviewed_metadata_only,2026-06-10
016,obs-unk-005116,hust-obc-und-X-005116,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/016_obs-unk-005116_hust-obc-und-X-005116_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,672,1,reviewed_metadata_only,2026-06-10
017,obs-unk-005117,hust-obc-und-X-005117,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/017_obs-unk-005117_hust-obc-und-X-005117_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,673,1,reviewed_metadata_only,2026-06-10
018,obs-unk-005118,hust-obc-und-X-005118,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/018_obs-unk-005118_hust-obc-und-X-005118_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,674,1,reviewed_metadata_only,2026-06-10
019,obs-unk-005119,hust-obc-und-X-005119,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/019_obs-unk-005119_hust-obc-und-X-005119_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,675,1,reviewed_metadata_only,2026-06-10
020,obs-unk-005120,hust-obc-und-X-005120,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/020_obs-unk-005120_hust-obc-und-X-005120_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,676,5,reviewed_metadata_only,2026-06-10
021,obs-unk-005121,hust-obc-und-X-005121,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/021_obs-unk-005121_hust-obc-und-X-005121_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,677,1,reviewed_metadata_only,2026-06-10
022,obs-unk-005122,hust-obc-und-X-005122,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/022_obs-unk-005122_hust-obc-und-X-005122_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,678,1,reviewed_metadata_only,2026-06-10
023,obs-unk-005123,hust-obc-und-X-005123,corpus/001_oracle-characters/068_undeciphered-005101-005200_obs-unk-bucket_oracle-character-candidates/023_obs-unk-005123_hust-obc-und-X-005123_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,679,6,reviewed_metadata_only,2026-06-10
