visual_index_id,candidate_component_id,asset_id,source_id,evidence_download_id,subcharacter_external_ref_id,source_zip_member,local_asset_path,file_size_bytes,image_format,pixel_width,pixel_height,color_mode,dpi_x,dpi_y,icc_profile_bytes,checksum_sha256,rights_status,review_status,caution,updated_at
obs-comp-cand-002111-visual-0001,obs-comp-cand-002111,asset-019562,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/0nz29z0nh1.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/001_asset-019562_img.png,3011,PNG,250,250,L,,,0,7d36840b88adfb859657f74806f5d09508b807596986507f77915ebbd3134f9f,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0002,obs-comp-cand-002111,asset-019563,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/14epondtbu.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/002_asset-019563_img.png,2979,PNG,250,250,L,,,0,2882eb489c9e34767c81acb6aec8cb46e7a898482f57a046b7d704e5992a07ef,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0003,obs-comp-cand-002111,asset-019564,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/2e4hjg1uzf.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/003_asset-019564_img.png,3383,PNG,250,250,L,,,0,86514c5d0902417192ee344eb35a555ffa80be9b4cd001cc822e5c4ffbddd03d,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0004,obs-comp-cand-002111,asset-019565,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/39a7c8e1xa.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/004_asset-019565_img.png,3065,PNG,250,250,L,,,0,5beeb9fdb18ba6bf2319e3f907efce547476a3122c5bec4f042c47800463257f,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0005,obs-comp-cand-002111,asset-019566,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/3iph6uoll4.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/005_asset-019566_img.png,3132,PNG,250,250,L,,,0,e713762984b0f525912f43e72729b5deba0706401b97ba629436183e7df60d61,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0006,obs-comp-cand-002111,asset-019567,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/4toczskyce.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/006_asset-019567_img.png,3765,PNG,250,250,L,,,0,f8e579978f2450fe5e8643ee487ef15c38e06828e60b587bb50e2c024b4c5366,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0007,obs-comp-cand-002111,asset-019568,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/4v4w29hvnu.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/007_asset-019568_img.png,2807,PNG,250,250,L,,,0,23a98b41caa30b1eddcc9aa55c36a61c880ba3892451ce938e69c52cd59882e7,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0008,obs-comp-cand-002111,asset-019569,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/56n0lkr7dg.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/008_asset-019569_img.png,3484,PNG,250,250,L,,,0,075814286a5f9487e60961c8706814e25d9d0f7346475782032523c836432e70,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0009,obs-comp-cand-002111,asset-019570,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/5rddunfwfo.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/009_asset-019570_img.png,2629,PNG,250,250,L,,,0,7f7e3fcf12f38a15a22a4d56eb86c9cc4e033f5e224b0acea82a4d8af1459047,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
obs-comp-cand-002111-visual-0010,obs-comp-cand-002111,asset-019571,src-obimd,dl-obimd-subcharacter-images,obimd-sub-hftl4m18q0,Sub-character Images/hftl4m18q0/hftl4m18q0/64l5yiq6jx.png,corpus/003_graphemic-components/022_002101-002200_obs-comp-cand-bucket_component-candidates/2111_obs-comp-cand-002111_obimd-sub-hftl4m18q0_component-candidate/05_component-visual-assets/010_asset-019571_img.png,3396,PNG,250,250,L,,,0,35756fc74b8661a4179590e52a464a8fc3fbabd442347b3f246cef4c4385f3f6,licensed_for_repository,needs_human_visual_review,"OBIMD subcharacter image is a source-marked review asset only; it is not a confirmed component form, component assignment, or decipherment conclusion.",2026-06-20
