project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-005701,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5701_obs-evo-cand-005701_evobc-cat-05701_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5701_obs-evo-cand-005701_evobc-cat-05701_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5701_obs-evo-cand-005701_evobc-cat-05701_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5701_obs-evo-cand-005701_evobc-cat-05701_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5701_obs-evo-cand-005701_evobc-cat-05701_evolution-candidate/04_human-review-sheet.md,癥,U+7665,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-005702,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5702_obs-evo-cand-005702_evobc-cat-05702_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5702_obs-evo-cand-005702_evobc-cat-05702_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5702_obs-evo-cand-005702_evobc-cat-05702_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5702_obs-evo-cand-005702_evobc-cat-05702_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5702_obs-evo-cand-005702_evobc-cat-05702_evolution-candidate/04_human-review-sheet.md,癪,U+766A,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-005703,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5703_obs-evo-cand-005703_evobc-cat-05703_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5703_obs-evo-cand-005703_evobc-cat-05703_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5703_obs-evo-cand-005703_evobc-cat-05703_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5703_obs-evo-cand-005703_evobc-cat-05703_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5703_obs-evo-cand-005703_evobc-cat-05703_evolution-candidate/04_human-review-sheet.md,癫,U+766B,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-005704,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5704_obs-evo-cand-005704_evobc-cat-05704_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5704_obs-evo-cand-005704_evobc-cat-05704_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5704_obs-evo-cand-005704_evobc-cat-05704_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5704_obs-evo-cand-005704_evobc-cat-05704_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5704_obs-evo-cand-005704_evobc-cat-05704_evolution-candidate/04_human-review-sheet.md,癬,U+766C,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-005705,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5705_obs-evo-cand-005705_evobc-cat-05705_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5705_obs-evo-cand-005705_evobc-cat-05705_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5705_obs-evo-cand-005705_evobc-cat-05705_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5705_obs-evo-cand-005705_evobc-cat-05705_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5705_obs-evo-cand-005705_evobc-cat-05705_evolution-candidate/04_human-review-sheet.md,癭,U+766D,15,needs_human_evolution_review,2026-06-20
obs-evo-cand-005706,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5706_obs-evo-cand-005706_evobc-cat-05706_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5706_obs-evo-cand-005706_evobc-cat-05706_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5706_obs-evo-cand-005706_evobc-cat-05706_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5706_obs-evo-cand-005706_evobc-cat-05706_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5706_obs-evo-cand-005706_evobc-cat-05706_evolution-candidate/04_human-review-sheet.md,癰,U+7670,15,needs_human_evolution_review,2026-06-20
obs-evo-cand-005707,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5707_obs-evo-cand-005707_evobc-cat-05707_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5707_obs-evo-cand-005707_evobc-cat-05707_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5707_obs-evo-cand-005707_evobc-cat-05707_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5707_obs-evo-cand-005707_evobc-cat-05707_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5707_obs-evo-cand-005707_evobc-cat-05707_evolution-candidate/04_human-review-sheet.md,癲,U+7672,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-005708,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5708_obs-evo-cand-005708_evobc-cat-05708_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5708_obs-evo-cand-005708_evobc-cat-05708_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5708_obs-evo-cand-005708_evobc-cat-05708_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5708_obs-evo-cand-005708_evobc-cat-05708_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5708_obs-evo-cand-005708_evobc-cat-05708_evolution-candidate/04_human-review-sheet.md,癶,U+7676,7,needs_human_evolution_review,2026-06-20
obs-evo-cand-005709,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5709_obs-evo-cand-005709_evobc-cat-05709_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5709_obs-evo-cand-005709_evobc-cat-05709_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5709_obs-evo-cand-005709_evobc-cat-05709_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5709_obs-evo-cand-005709_evobc-cat-05709_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5709_obs-evo-cand-005709_evobc-cat-05709_evolution-candidate/04_human-review-sheet.md,癸,U+7678,243,needs_human_evolution_review,2026-06-20
obs-evo-cand-005710,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5710_obs-evo-cand-005710_evobc-cat-05710_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5710_obs-evo-cand-005710_evobc-cat-05710_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5710_obs-evo-cand-005710_evobc-cat-05710_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5710_obs-evo-cand-005710_evobc-cat-05710_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/058_005701-005800_obs-evo-cand-bucket_evolution-candidates/5710_obs-evo-cand-005710_evobc-cat-05710_evolution-candidate/04_human-review-sheet.md,癹,U+7679,91,needs_human_evolution_review,2026-06-20
