bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-005701,hust-obc-und-X-005701,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/001_obs-unk-005701_hust-obc-und-X-005701_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1257,2,reviewed_metadata_only,2026-06-10
002,obs-unk-005702,hust-obc-und-X-005702,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/002_obs-unk-005702_hust-obc-und-X-005702_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1258,15,reviewed_metadata_only,2026-06-10
003,obs-unk-005703,hust-obc-und-X-005703,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/003_obs-unk-005703_hust-obc-und-X-005703_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1259,1,reviewed_metadata_only,2026-06-10
004,obs-unk-005704,hust-obc-und-X-005704,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/004_obs-unk-005704_hust-obc-und-X-005704_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1260,1,reviewed_metadata_only,2026-06-10
005,obs-unk-005705,hust-obc-und-X-005705,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/005_obs-unk-005705_hust-obc-und-X-005705_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1261,1,reviewed_metadata_only,2026-06-10
006,obs-unk-005706,hust-obc-und-X-005706,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/006_obs-unk-005706_hust-obc-und-X-005706_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1262,5,reviewed_metadata_only,2026-06-10
007,obs-unk-005707,hust-obc-und-X-005707,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/007_obs-unk-005707_hust-obc-und-X-005707_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1263,1,reviewed_metadata_only,2026-06-10
008,obs-unk-005708,hust-obc-und-X-005708,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/008_obs-unk-005708_hust-obc-und-X-005708_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1264,50,reviewed_metadata_only,2026-06-10
009,obs-unk-005709,hust-obc-und-X-005709,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/009_obs-unk-005709_hust-obc-und-X-005709_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1265,14,reviewed_metadata_only,2026-06-10
010,obs-unk-005710,hust-obc-und-X-005710,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/010_obs-unk-005710_hust-obc-und-X-005710_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1266,3,reviewed_metadata_only,2026-06-10
011,obs-unk-005711,hust-obc-und-X-005711,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/011_obs-unk-005711_hust-obc-und-X-005711_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1267,8,reviewed_metadata_only,2026-06-10
012,obs-unk-005712,hust-obc-und-X-005712,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/012_obs-unk-005712_hust-obc-und-X-005712_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1268,4,reviewed_metadata_only,2026-06-10
013,obs-unk-005713,hust-obc-und-X-005713,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/013_obs-unk-005713_hust-obc-und-X-005713_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1269,6,reviewed_metadata_only,2026-06-10
014,obs-unk-005714,hust-obc-und-X-005714,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/014_obs-unk-005714_hust-obc-und-X-005714_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1270,26,reviewed_metadata_only,2026-06-10
015,obs-unk-005715,hust-obc-und-X-005715,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/015_obs-unk-005715_hust-obc-und-X-005715_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1271,1,reviewed_metadata_only,2026-06-10
016,obs-unk-005716,hust-obc-und-X-005716,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/016_obs-unk-005716_hust-obc-und-X-005716_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1272,1,reviewed_metadata_only,2026-06-10
017,obs-unk-005717,hust-obc-und-X-005717,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/017_obs-unk-005717_hust-obc-und-X-005717_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1273,1,reviewed_metadata_only,2026-06-10
018,obs-unk-005718,hust-obc-und-X-005718,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/018_obs-unk-005718_hust-obc-und-X-005718_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1274,25,reviewed_metadata_only,2026-06-10
019,obs-unk-005719,hust-obc-und-X-005719,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/019_obs-unk-005719_hust-obc-und-X-005719_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1275,3,reviewed_metadata_only,2026-06-10
020,obs-unk-005720,hust-obc-und-X-005720,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/020_obs-unk-005720_hust-obc-und-X-005720_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1276,4,reviewed_metadata_only,2026-06-10
021,obs-unk-005721,hust-obc-und-X-005721,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/021_obs-unk-005721_hust-obc-und-X-005721_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1277,3,reviewed_metadata_only,2026-06-10
022,obs-unk-005722,hust-obc-und-X-005722,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/022_obs-unk-005722_hust-obc-und-X-005722_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1278,2,reviewed_metadata_only,2026-06-10
023,obs-unk-005723,hust-obc-und-X-005723,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/023_obs-unk-005723_hust-obc-und-X-005723_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1279,1,reviewed_metadata_only,2026-06-10
024,obs-unk-005724,hust-obc-und-X-005724,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/024_obs-unk-005724_hust-obc-und-X-005724_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1280,1,reviewed_metadata_only,2026-06-10
025,obs-unk-005725,hust-obc-und-X-005725,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/025_obs-unk-005725_hust-obc-und-X-005725_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1281,1,reviewed_metadata_only,2026-06-10
026,obs-unk-005726,hust-obc-und-X-005726,corpus/001_oracle-characters/074_undeciphered-005701-005800_obs-unk-bucket_oracle-character-candidates/026_obs-unk-005726_hust-obc-und-X-005726_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1282,2,reviewed_metadata_only,2026-06-10
