bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-004601,hust-obc-und-X-004601,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/001_obs-unk-004601_hust-obc-und-X-004601_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,157,1,reviewed_metadata_only,2026-06-10
002,obs-unk-004602,hust-obc-und-X-004602,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/002_obs-unk-004602_hust-obc-und-X-004602_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,158,1,reviewed_metadata_only,2026-06-10
003,obs-unk-004603,hust-obc-und-X-004603,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/003_obs-unk-004603_hust-obc-und-X-004603_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,159,1,reviewed_metadata_only,2026-06-10
004,obs-unk-004604,hust-obc-und-X-004604,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/004_obs-unk-004604_hust-obc-und-X-004604_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,160,1,reviewed_metadata_only,2026-06-10
005,obs-unk-004605,hust-obc-und-X-004605,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/005_obs-unk-004605_hust-obc-und-X-004605_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,161,1,reviewed_metadata_only,2026-06-10
006,obs-unk-004606,hust-obc-und-X-004606,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/006_obs-unk-004606_hust-obc-und-X-004606_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,162,1,reviewed_metadata_only,2026-06-10
007,obs-unk-004607,hust-obc-und-X-004607,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/007_obs-unk-004607_hust-obc-und-X-004607_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,163,1,reviewed_metadata_only,2026-06-10
008,obs-unk-004608,hust-obc-und-X-004608,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/008_obs-unk-004608_hust-obc-und-X-004608_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,164,1,reviewed_metadata_only,2026-06-10
009,obs-unk-004609,hust-obc-und-X-004609,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/009_obs-unk-004609_hust-obc-und-X-004609_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,165,1,reviewed_metadata_only,2026-06-10
010,obs-unk-004610,hust-obc-und-X-004610,corpus/001_oracle-characters/063_undeciphered-004601-004700_obs-unk-bucket_oracle-character-candidates/010_obs-unk-004610_hust-obc-und-X-004610_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,166,1,reviewed_metadata_only,2026-06-10
