candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-001901,obimd-sub-cand-001901,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1901_obs-comp-cand-001901_obimd-sub-8qswlt24wh_component-candidate,obimd-sub-8qswlt24wh,8qswlt24wh,c771nmkmb8,obimd-main-c771nmkmb8,15,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001902,obimd-sub-cand-001902,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1902_obs-comp-cand-001902_obimd-sub-dc1wt3fwrg_component-candidate,obimd-sub-dc1wt3fwrg,dc1wt3fwrg,dc1wt3fwrg,obimd-main-dc1wt3fwrg,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001903,obimd-sub-cand-001903,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1903_obs-comp-cand-001903_obimd-sub-h16yr7furr_component-candidate,obimd-sub-h16yr7furr,h16yr7furr,h16yr7furr,obimd-main-h16yr7furr,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001904,obimd-sub-cand-001904,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1904_obs-comp-cand-001904_obimd-sub-rawz6rhrtd_component-candidate,obimd-sub-rawz6rhrtd,rawz6rhrtd,h16yr7furr,obimd-main-h16yr7furr,10,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001905,obimd-sub-cand-001905,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1905_obs-comp-cand-001905_obimd-sub-hepub2s5by_component-candidate,obimd-sub-hepub2s5by,hepub2s5by,h16yr7furr,obimd-main-h16yr7furr,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001906,obimd-sub-cand-001906,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1906_obs-comp-cand-001906_obimd-sub-vha0ssegay_component-candidate,obimd-sub-vha0ssegay,vha0ssegay,vha0ssegay,obimd-main-vha0ssegay,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001907,obimd-sub-cand-001907,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1907_obs-comp-cand-001907_obimd-sub-cnp7rbxnb0_component-candidate,obimd-sub-cnp7rbxnb0,cnp7rbxnb0,vha0ssegay,obimd-main-vha0ssegay,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001908,obimd-sub-cand-001908,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1908_obs-comp-cand-001908_obimd-sub-upwujhrby2_component-candidate,obimd-sub-upwujhrby2,upwujhrby2,upwujhrby2,obimd-main-upwujhrby2,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001909,obimd-sub-cand-001909,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1909_obs-comp-cand-001909_obimd-sub-umabbd0jwi_component-candidate,obimd-sub-umabbd0jwi,umabbd0jwi,umabbd0jwi,obimd-main-umabbd0jwi,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001910,obimd-sub-cand-001910,corpus/003_graphemic-components/020_001901-002000_obs-comp-cand-bucket_component-candidates/1910_obs-comp-cand-001910_obimd-sub-oav68vru6u_component-candidate,obimd-sub-oav68vru6u,oav68vru6u,oav68vru6u,obimd-main-oav68vru6u,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
