candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-000201,obimd-sub-cand-000201,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/201_obs-comp-cand-000201_obimd-sub-r09trgtxjq_component-candidate,obimd-sub-r09trgtxjq,r09trgtxjq,r09trgtxjq,obimd-main-r09trgtxjq,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000202,obimd-sub-cand-000202,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/202_obs-comp-cand-000202_obimd-sub-u5upr132uu_component-candidate,obimd-sub-u5upr132uu,u5upr132uu,u5upr132uu,obimd-main-u5upr132uu,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000203,obimd-sub-cand-000203,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/203_obs-comp-cand-000203_obimd-sub-h44zkm9mt8_component-candidate,obimd-sub-h44zkm9mt8,h44zkm9mt8,h44zkm9mt8,obimd-main-h44zkm9mt8,27,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000204,obimd-sub-cand-000204,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/204_obs-comp-cand-000204_obimd-sub-vpxl6e6com_component-candidate,obimd-sub-vpxl6e6com,vpxl6e6com,h44zkm9mt8,obimd-main-h44zkm9mt8,20,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000205,obimd-sub-cand-000205,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/205_obs-comp-cand-000205_obimd-sub-q4hnc07dxx_component-candidate,obimd-sub-q4hnc07dxx,q4hnc07dxx,h44zkm9mt8,obimd-main-h44zkm9mt8,73,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000206,obimd-sub-cand-000206,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/206_obs-comp-cand-000206_obimd-sub-7d8jcunz15_component-candidate,obimd-sub-7d8jcunz15,7d8jcunz15,h44zkm9mt8,obimd-main-h44zkm9mt8,31,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000207,obimd-sub-cand-000207,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/207_obs-comp-cand-000207_obimd-sub-e5kvpngkc8_component-candidate,obimd-sub-e5kvpngkc8,e5kvpngkc8,e5kvpngkc8,obimd-main-e5kvpngkc8,15,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000208,obimd-sub-cand-000208,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/208_obs-comp-cand-000208_obimd-sub-pa13rewdd9_component-candidate,obimd-sub-pa13rewdd9,pa13rewdd9,pa13rewdd9,obimd-main-pa13rewdd9,52,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000209,obimd-sub-cand-000209,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/209_obs-comp-cand-000209_obimd-sub-ce3fl75gg7_component-candidate,obimd-sub-ce3fl75gg7,ce3fl75gg7,pa13rewdd9,obimd-main-pa13rewdd9,34,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000210,obimd-sub-cand-000210,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/210_obs-comp-cand-000210_obimd-sub-7g8plsbjew_component-candidate,obimd-sub-7g8plsbjew,7g8plsbjew,pa13rewdd9,obimd-main-pa13rewdd9,21,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000211,obimd-sub-cand-000211,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/211_obs-comp-cand-000211_obimd-sub-z5begenlrf_component-candidate,obimd-sub-z5begenlrf,z5begenlrf,z5begenlrf,obimd-main-z5begenlrf,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000212,obimd-sub-cand-000212,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/212_obs-comp-cand-000212_obimd-sub-diesgffg1o_component-candidate,obimd-sub-diesgffg1o,diesgffg1o,diesgffg1o,obimd-main-diesgffg1o,25,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000213,obimd-sub-cand-000213,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/213_obs-comp-cand-000213_obimd-sub-fn6hszube7_component-candidate,obimd-sub-fn6hszube7,fn6hszube7,fn6hszube7,obimd-main-fn6hszube7,20,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000214,obimd-sub-cand-000214,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/214_obs-comp-cand-000214_obimd-sub-9qj2ien78o_component-candidate,obimd-sub-9qj2ien78o,9qj2ien78o,fn6hszube7,obimd-main-fn6hszube7,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000215,obimd-sub-cand-000215,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/215_obs-comp-cand-000215_obimd-sub-mjkreq3d3z_component-candidate,obimd-sub-mjkreq3d3z,mjkreq3d3z,fn6hszube7,obimd-main-fn6hszube7,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000216,obimd-sub-cand-000216,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/216_obs-comp-cand-000216_obimd-sub-8uh1kfvlhb_component-candidate,obimd-sub-8uh1kfvlhb,8uh1kfvlhb,8uh1kfvlhb,obimd-main-8uh1kfvlhb,15,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000217,obimd-sub-cand-000217,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/217_obs-comp-cand-000217_obimd-sub-5osdmihofa_component-candidate,obimd-sub-5osdmihofa,5osdmihofa,8uh1kfvlhb,obimd-main-8uh1kfvlhb,9,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000218,obimd-sub-cand-000218,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/218_obs-comp-cand-000218_obimd-sub-xwck9dcioj_component-candidate,obimd-sub-xwck9dcioj,xwck9dcioj,xwck9dcioj,obimd-main-xwck9dcioj,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000219,obimd-sub-cand-000219,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/219_obs-comp-cand-000219_obimd-sub-ivap6t9i2p_component-candidate,obimd-sub-ivap6t9i2p,ivap6t9i2p,xwck9dcioj,obimd-main-xwck9dcioj,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000220,obimd-sub-cand-000220,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/220_obs-comp-cand-000220_obimd-sub-nxvkb51xy2_component-candidate,obimd-sub-nxvkb51xy2,nxvkb51xy2,812nh3gzrb,obimd-main-812nh3gzrb,17,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000221,obimd-sub-cand-000221,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/221_obs-comp-cand-000221_obimd-sub-7z5dh17d4b_component-candidate,obimd-sub-7z5dh17d4b,7z5dh17d4b,7z5dh17d4b,obimd-main-7z5dh17d4b,6,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000222,obimd-sub-cand-000222,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/222_obs-comp-cand-000222_obimd-sub-ubk7sbe7ej_component-candidate,obimd-sub-ubk7sbe7ej,ubk7sbe7ej,7z5dh17d4b,obimd-main-7z5dh17d4b,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000223,obimd-sub-cand-000223,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/223_obs-comp-cand-000223_obimd-sub-35mlsnk38c_component-candidate,obimd-sub-35mlsnk38c,35mlsnk38c,35mlsnk38c,obimd-main-35mlsnk38c,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000224,obimd-sub-cand-000224,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/224_obs-comp-cand-000224_obimd-sub-g6i8yc3t6f_component-candidate,obimd-sub-g6i8yc3t6f,g6i8yc3t6f,g6i8yc3t6f,obimd-main-g6i8yc3t6f,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000225,obimd-sub-cand-000225,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/225_obs-comp-cand-000225_obimd-sub-e4cn4k8l46_component-candidate,obimd-sub-e4cn4k8l46,e4cn4k8l46,e4cn4k8l46,obimd-main-e4cn4k8l46,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000226,obimd-sub-cand-000226,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/226_obs-comp-cand-000226_obimd-sub-1zq2hlx01l_component-candidate,obimd-sub-1zq2hlx01l,1zq2hlx01l,1zq2hlx01l,obimd-main-1zq2hlx01l,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000227,obimd-sub-cand-000227,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/227_obs-comp-cand-000227_obimd-sub-tqko7h2wrh_component-candidate,obimd-sub-tqko7h2wrh,tqko7h2wrh,tqko7h2wrh,obimd-main-tqko7h2wrh,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000228,obimd-sub-cand-000228,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/228_obs-comp-cand-000228_obimd-sub-yy6urudalw_component-candidate,obimd-sub-yy6urudalw,yy6urudalw,wko0jz3cod,obimd-main-wko0jz3cod,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000229,obimd-sub-cand-000229,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/229_obs-comp-cand-000229_obimd-sub-aqf754j3rb_component-candidate,obimd-sub-aqf754j3rb,aqf754j3rb,aqf754j3rb,obimd-main-aqf754j3rb,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000230,obimd-sub-cand-000230,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/230_obs-comp-cand-000230_obimd-sub-k7s5hlaoz3_component-candidate,obimd-sub-k7s5hlaoz3,k7s5hlaoz3,k7s5hlaoz3,obimd-main-k7s5hlaoz3,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000231,obimd-sub-cand-000231,corpus/003_graphemic-components/003_000201-000300_obs-comp-cand-bucket_component-candidates/231_obs-comp-cand-000231_obimd-sub-2i3zpwl5a9_component-candidate,obimd-sub-2i3zpwl5a9,2i3zpwl5a9,2i3zpwl5a9,obimd-main-2i3zpwl5a9,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
