bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-006401,hust-obc-und-X-006401,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/001_obs-unk-006401_hust-obc-und-X-006401_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1957,1,reviewed_metadata_only,2026-06-10
002,obs-unk-006402,hust-obc-und-X-006402,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/002_obs-unk-006402_hust-obc-und-X-006402_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1958,3,reviewed_metadata_only,2026-06-10
003,obs-unk-006403,hust-obc-und-X-006403,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/003_obs-unk-006403_hust-obc-und-X-006403_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1959,1,reviewed_metadata_only,2026-06-10
004,obs-unk-006404,hust-obc-und-X-006404,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/004_obs-unk-006404_hust-obc-und-X-006404_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1960,3,reviewed_metadata_only,2026-06-10
005,obs-unk-006405,hust-obc-und-X-006405,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/005_obs-unk-006405_hust-obc-und-X-006405_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1961,9,reviewed_metadata_only,2026-06-10
006,obs-unk-006406,hust-obc-und-X-006406,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/006_obs-unk-006406_hust-obc-und-X-006406_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1962,2,reviewed_metadata_only,2026-06-10
007,obs-unk-006407,hust-obc-und-X-006407,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/007_obs-unk-006407_hust-obc-und-X-006407_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1963,2,reviewed_metadata_only,2026-06-10
008,obs-unk-006408,hust-obc-und-X-006408,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/008_obs-unk-006408_hust-obc-und-X-006408_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1964,4,reviewed_metadata_only,2026-06-10
009,obs-unk-006409,hust-obc-und-X-006409,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/009_obs-unk-006409_hust-obc-und-X-006409_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1965,1,reviewed_metadata_only,2026-06-10
010,obs-unk-006410,hust-obc-und-X-006410,corpus/001_oracle-characters/081_undeciphered-006401-006500_obs-unk-bucket_oracle-character-candidates/010_obs-unk-006410_hust-obc-und-X-006410_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1966,3,reviewed_metadata_only,2026-06-10
