bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-004801,hust-obc-und-X-004801,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/001_obs-unk-004801_hust-obc-und-X-004801_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,357,1,reviewed_metadata_only,2026-06-10
002,obs-unk-004802,hust-obc-und-X-004802,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/002_obs-unk-004802_hust-obc-und-X-004802_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,358,8,reviewed_metadata_only,2026-06-10
003,obs-unk-004803,hust-obc-und-X-004803,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/003_obs-unk-004803_hust-obc-und-X-004803_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,359,1,reviewed_metadata_only,2026-06-10
004,obs-unk-004804,hust-obc-und-X-004804,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/004_obs-unk-004804_hust-obc-und-X-004804_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,360,1,reviewed_metadata_only,2026-06-10
005,obs-unk-004805,hust-obc-und-X-004805,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/005_obs-unk-004805_hust-obc-und-X-004805_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,361,1,reviewed_metadata_only,2026-06-10
006,obs-unk-004806,hust-obc-und-X-004806,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/006_obs-unk-004806_hust-obc-und-X-004806_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,362,1,reviewed_metadata_only,2026-06-10
007,obs-unk-004807,hust-obc-und-X-004807,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/007_obs-unk-004807_hust-obc-und-X-004807_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,363,1,reviewed_metadata_only,2026-06-10
008,obs-unk-004808,hust-obc-und-X-004808,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/008_obs-unk-004808_hust-obc-und-X-004808_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,364,6,reviewed_metadata_only,2026-06-10
009,obs-unk-004809,hust-obc-und-X-004809,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/009_obs-unk-004809_hust-obc-und-X-004809_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,365,8,reviewed_metadata_only,2026-06-10
010,obs-unk-004810,hust-obc-und-X-004810,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/010_obs-unk-004810_hust-obc-und-X-004810_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,366,1,reviewed_metadata_only,2026-06-10
011,obs-unk-004811,hust-obc-und-X-004811,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/011_obs-unk-004811_hust-obc-und-X-004811_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,367,1,reviewed_metadata_only,2026-06-10
012,obs-unk-004812,hust-obc-und-X-004812,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/012_obs-unk-004812_hust-obc-und-X-004812_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,368,2,reviewed_metadata_only,2026-06-10
013,obs-unk-004813,hust-obc-und-X-004813,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/013_obs-unk-004813_hust-obc-und-X-004813_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,369,1,reviewed_metadata_only,2026-06-10
014,obs-unk-004814,hust-obc-und-X-004814,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/014_obs-unk-004814_hust-obc-und-X-004814_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,370,2,reviewed_metadata_only,2026-06-10
015,obs-unk-004815,hust-obc-und-X-004815,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/015_obs-unk-004815_hust-obc-und-X-004815_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,371,1,reviewed_metadata_only,2026-06-10
016,obs-unk-004816,hust-obc-und-X-004816,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/016_obs-unk-004816_hust-obc-und-X-004816_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,372,1,reviewed_metadata_only,2026-06-10
017,obs-unk-004817,hust-obc-und-X-004817,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/017_obs-unk-004817_hust-obc-und-X-004817_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,373,1,reviewed_metadata_only,2026-06-10
018,obs-unk-004818,hust-obc-und-X-004818,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/018_obs-unk-004818_hust-obc-und-X-004818_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,374,1,reviewed_metadata_only,2026-06-10
019,obs-unk-004819,hust-obc-und-X-004819,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/019_obs-unk-004819_hust-obc-und-X-004819_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,375,1,reviewed_metadata_only,2026-06-10
020,obs-unk-004820,hust-obc-und-X-004820,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/020_obs-unk-004820_hust-obc-und-X-004820_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,376,1,reviewed_metadata_only,2026-06-10
021,obs-unk-004821,hust-obc-und-X-004821,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/021_obs-unk-004821_hust-obc-und-X-004821_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,377,1,reviewed_metadata_only,2026-06-10
022,obs-unk-004822,hust-obc-und-X-004822,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/022_obs-unk-004822_hust-obc-und-X-004822_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,378,1,reviewed_metadata_only,2026-06-10
023,obs-unk-004823,hust-obc-und-X-004823,corpus/001_oracle-characters/065_undeciphered-004801-004900_obs-unk-bucket_oracle-character-candidates/023_obs-unk-004823_hust-obc-und-X-004823_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,379,1,reviewed_metadata_only,2026-06-10
