bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-001001,hust-obc-und-L-001001,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/001_obs-unk-001001_hust-obc-und-L-001001_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1001,1,reviewed_metadata_only,2026-06-10
002,obs-unk-001002,hust-obc-und-L-001002,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/002_obs-unk-001002_hust-obc-und-L-001002_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1002,1,reviewed_metadata_only,2026-06-10
003,obs-unk-001003,hust-obc-und-L-001003,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/003_obs-unk-001003_hust-obc-und-L-001003_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1003,1,reviewed_metadata_only,2026-06-10
004,obs-unk-001004,hust-obc-und-L-001004,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/004_obs-unk-001004_hust-obc-und-L-001004_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1004,1,reviewed_metadata_only,2026-06-10
005,obs-unk-001005,hust-obc-und-L-001005,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/005_obs-unk-001005_hust-obc-und-L-001005_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1005,1,reviewed_metadata_only,2026-06-10
006,obs-unk-001006,hust-obc-und-L-001006,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/006_obs-unk-001006_hust-obc-und-L-001006_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1006,1,reviewed_metadata_only,2026-06-10
007,obs-unk-001007,hust-obc-und-L-001007,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/007_obs-unk-001007_hust-obc-und-L-001007_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1007,1,reviewed_metadata_only,2026-06-10
008,obs-unk-001008,hust-obc-und-L-001008,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/008_obs-unk-001008_hust-obc-und-L-001008_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1008,1,reviewed_metadata_only,2026-06-10
009,obs-unk-001009,hust-obc-und-L-001009,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/009_obs-unk-001009_hust-obc-und-L-001009_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1009,1,reviewed_metadata_only,2026-06-10
010,obs-unk-001010,hust-obc-und-L-001010,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/010_obs-unk-001010_hust-obc-und-L-001010_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1010,1,reviewed_metadata_only,2026-06-10
011,obs-unk-001011,hust-obc-und-L-001011,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/011_obs-unk-001011_hust-obc-und-L-001011_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1011,1,reviewed_metadata_only,2026-06-10
012,obs-unk-001012,hust-obc-und-L-001012,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/012_obs-unk-001012_hust-obc-und-L-001012_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1012,1,reviewed_metadata_only,2026-06-10
013,obs-unk-001013,hust-obc-und-L-001013,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/013_obs-unk-001013_hust-obc-und-L-001013_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1013,1,reviewed_metadata_only,2026-06-10
014,obs-unk-001014,hust-obc-und-L-001014,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/014_obs-unk-001014_hust-obc-und-L-001014_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1014,1,reviewed_metadata_only,2026-06-10
015,obs-unk-001015,hust-obc-und-L-001015,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/015_obs-unk-001015_hust-obc-und-L-001015_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1015,1,reviewed_metadata_only,2026-06-10
016,obs-unk-001016,hust-obc-und-L-001016,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/016_obs-unk-001016_hust-obc-und-L-001016_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1016,1,reviewed_metadata_only,2026-06-10
017,obs-unk-001017,hust-obc-und-L-001017,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/017_obs-unk-001017_hust-obc-und-L-001017_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1017,1,reviewed_metadata_only,2026-06-10
018,obs-unk-001018,hust-obc-und-L-001018,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/018_obs-unk-001018_hust-obc-und-L-001018_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1018,1,reviewed_metadata_only,2026-06-10
019,obs-unk-001019,hust-obc-und-L-001019,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/019_obs-unk-001019_hust-obc-und-L-001019_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1019,1,reviewed_metadata_only,2026-06-10
020,obs-unk-001020,hust-obc-und-L-001020,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/020_obs-unk-001020_hust-obc-und-L-001020_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1020,1,reviewed_metadata_only,2026-06-10
021,obs-unk-001021,hust-obc-und-L-001021,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/021_obs-unk-001021_hust-obc-und-L-001021_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1021,1,reviewed_metadata_only,2026-06-10
022,obs-unk-001022,hust-obc-und-L-001022,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/022_obs-unk-001022_hust-obc-und-L-001022_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1022,1,reviewed_metadata_only,2026-06-10
023,obs-unk-001023,hust-obc-und-L-001023,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/023_obs-unk-001023_hust-obc-und-L-001023_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1023,1,reviewed_metadata_only,2026-06-10
024,obs-unk-001024,hust-obc-und-L-001024,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/024_obs-unk-001024_hust-obc-und-L-001024_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1024,1,reviewed_metadata_only,2026-06-10
025,obs-unk-001025,hust-obc-und-L-001025,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/025_obs-unk-001025_hust-obc-und-L-001025_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1025,1,reviewed_metadata_only,2026-06-10
026,obs-unk-001026,hust-obc-und-L-001026,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/026_obs-unk-001026_hust-obc-und-L-001026_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1026,1,reviewed_metadata_only,2026-06-10
027,obs-unk-001027,hust-obc-und-L-001027,corpus/001_oracle-characters/027_undeciphered-001001-001100_obs-unk-bucket_oracle-character-candidates/027_obs-unk-001027_hust-obc-und-L-001027_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1027,1,reviewed_metadata_only,2026-06-10
