bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-002601,hust-obc-und-L-002601,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/001_obs-unk-002601_hust-obc-und-L-002601_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2601,1,reviewed_metadata_only,2026-06-10
002,obs-unk-002602,hust-obc-und-L-002602,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/002_obs-unk-002602_hust-obc-und-L-002602_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2602,1,reviewed_metadata_only,2026-06-10
003,obs-unk-002603,hust-obc-und-L-002603,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/003_obs-unk-002603_hust-obc-und-L-002603_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2603,1,reviewed_metadata_only,2026-06-10
004,obs-unk-002604,hust-obc-und-L-002604,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/004_obs-unk-002604_hust-obc-und-L-002604_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2604,1,reviewed_metadata_only,2026-06-10
005,obs-unk-002605,hust-obc-und-L-002605,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/005_obs-unk-002605_hust-obc-und-L-002605_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2605,1,reviewed_metadata_only,2026-06-10
006,obs-unk-002606,hust-obc-und-L-002606,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/006_obs-unk-002606_hust-obc-und-L-002606_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2606,1,reviewed_metadata_only,2026-06-10
007,obs-unk-002607,hust-obc-und-L-002607,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/007_obs-unk-002607_hust-obc-und-L-002607_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2607,1,reviewed_metadata_only,2026-06-10
008,obs-unk-002608,hust-obc-und-L-002608,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/008_obs-unk-002608_hust-obc-und-L-002608_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2608,1,reviewed_metadata_only,2026-06-10
009,obs-unk-002609,hust-obc-und-L-002609,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/009_obs-unk-002609_hust-obc-und-L-002609_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2609,1,reviewed_metadata_only,2026-06-10
010,obs-unk-002610,hust-obc-und-L-002610,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/010_obs-unk-002610_hust-obc-und-L-002610_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2610,1,reviewed_metadata_only,2026-06-10
011,obs-unk-002611,hust-obc-und-L-002611,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/011_obs-unk-002611_hust-obc-und-L-002611_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2611,1,reviewed_metadata_only,2026-06-10
012,obs-unk-002612,hust-obc-und-L-002612,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/012_obs-unk-002612_hust-obc-und-L-002612_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2612,1,reviewed_metadata_only,2026-06-10
013,obs-unk-002613,hust-obc-und-L-002613,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/013_obs-unk-002613_hust-obc-und-L-002613_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2613,1,reviewed_metadata_only,2026-06-10
014,obs-unk-002614,hust-obc-und-L-002614,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/014_obs-unk-002614_hust-obc-und-L-002614_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2614,1,reviewed_metadata_only,2026-06-10
015,obs-unk-002615,hust-obc-und-L-002615,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/015_obs-unk-002615_hust-obc-und-L-002615_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2615,1,reviewed_metadata_only,2026-06-10
016,obs-unk-002616,hust-obc-und-L-002616,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/016_obs-unk-002616_hust-obc-und-L-002616_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2616,1,reviewed_metadata_only,2026-06-10
017,obs-unk-002617,hust-obc-und-L-002617,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/017_obs-unk-002617_hust-obc-und-L-002617_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2617,1,reviewed_metadata_only,2026-06-10
018,obs-unk-002618,hust-obc-und-L-002618,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/018_obs-unk-002618_hust-obc-und-L-002618_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2618,1,reviewed_metadata_only,2026-06-10
019,obs-unk-002619,hust-obc-und-L-002619,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/019_obs-unk-002619_hust-obc-und-L-002619_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2619,1,reviewed_metadata_only,2026-06-10
020,obs-unk-002620,hust-obc-und-L-002620,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/020_obs-unk-002620_hust-obc-und-L-002620_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2620,1,reviewed_metadata_only,2026-06-10
021,obs-unk-002621,hust-obc-und-L-002621,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/021_obs-unk-002621_hust-obc-und-L-002621_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2621,1,reviewed_metadata_only,2026-06-10
022,obs-unk-002622,hust-obc-und-L-002622,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/022_obs-unk-002622_hust-obc-und-L-002622_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2622,1,reviewed_metadata_only,2026-06-10
023,obs-unk-002623,hust-obc-und-L-002623,corpus/001_oracle-characters/043_undeciphered-002601-002700_obs-unk-bucket_oracle-character-candidates/023_obs-unk-002623_hust-obc-und-L-002623_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2623,1,reviewed_metadata_only,2026-06-10
