code_index_id,project_id,candidate_evolution_category_id,codebook_row_id,code_type,code_value,observed_token,label_en,label_zh,category_image_reference_count,code_image_reference_count,reference_basis,review_status,caution,updated_at
obs-evo-cand-008093-era-00,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-001,era,0,OBC,Oracle Bone Characters,甲骨文字,135,69,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-008093-era-01,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-002,era,1,BI,Bronze Inscriptions,金文,135,21,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-008093-era-02,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-003,era,2,SS,Seal Script,篆书,135,2,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-008093-era-03,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-004,era,3,SAC,Spring and Autumn period Characters,春秋文字,135,3,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-008093-era-04,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-005,era,4,WSC,Warring States period Characters,战国文字,135,39,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-008093-era-05,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-006,era,5,CS,Clerical Script,隶书,135,1,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-008093-source-00,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-007,source,0,Web:1633,,,135,1,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-008093-source-01,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-008,source,1,Web:105952;說文Web:58,,,135,54,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-008093-source-02,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-009,source,2,Book:17600,,,135,15,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-008093-source-03,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-010,source,3,Book:21681,,,135,6,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-008093-source-04,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-011,source,4,Book:9131,,,135,3,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-008093-source-05,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-012,source,5,Book:32794,,,135,22,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-008093-source-06,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-013,source,6,Web:30645,,,135,22,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-008093-source-07,obs-evo-cand-008093,evobc-evo-cat-08093,evobc-code-014,source,7,Book:9676,,,135,12,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
