bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-000001,hust-obc-und-L-000001,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/001_obs-unk-000001_hust-obc-und-L-000001_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1,1,reviewed_metadata_only,2026-06-10
002,obs-unk-000002,hust-obc-und-L-000002,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/002_obs-unk-000002_hust-obc-und-L-000002_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2,1,reviewed_metadata_only,2026-06-10
003,obs-unk-000003,hust-obc-und-L-000003,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/003_obs-unk-000003_hust-obc-und-L-000003_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3,1,reviewed_metadata_only,2026-06-10
004,obs-unk-000004,hust-obc-und-L-000004,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/004_obs-unk-000004_hust-obc-und-L-000004_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4,1,reviewed_metadata_only,2026-06-10
005,obs-unk-000005,hust-obc-und-L-000005,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/005_obs-unk-000005_hust-obc-und-L-000005_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,5,1,reviewed_metadata_only,2026-06-10
006,obs-unk-000006,hust-obc-und-L-000006,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/006_obs-unk-000006_hust-obc-und-L-000006_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,6,1,reviewed_metadata_only,2026-06-10
007,obs-unk-000007,hust-obc-und-L-000007,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/007_obs-unk-000007_hust-obc-und-L-000007_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,7,1,reviewed_metadata_only,2026-06-10
008,obs-unk-000008,hust-obc-und-L-000008,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/008_obs-unk-000008_hust-obc-und-L-000008_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,8,1,reviewed_metadata_only,2026-06-10
009,obs-unk-000009,hust-obc-und-L-000009,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/009_obs-unk-000009_hust-obc-und-L-000009_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,9,1,reviewed_metadata_only,2026-06-10
010,obs-unk-000010,hust-obc-und-L-000010,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/010_obs-unk-000010_hust-obc-und-L-000010_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,10,1,reviewed_metadata_only,2026-06-10
011,obs-unk-000011,hust-obc-und-L-000011,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/011_obs-unk-000011_hust-obc-und-L-000011_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,11,1,reviewed_metadata_only,2026-06-10
012,obs-unk-000012,hust-obc-und-L-000012,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/012_obs-unk-000012_hust-obc-und-L-000012_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,12,1,reviewed_metadata_only,2026-06-10
013,obs-unk-000013,hust-obc-und-L-000013,corpus/001_oracle-characters/017_undeciphered-000001-000100_obs-unk-bucket_oracle-character-candidates/013_obs-unk-000013_hust-obc-und-L-000013_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,13,1,reviewed_metadata_only,2026-06-10
