project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-001801,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1801_obs-evo-cand-001801_evobc-cat-01801_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1801_obs-evo-cand-001801_evobc-cat-01801_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1801_obs-evo-cand-001801_evobc-cat-01801_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1801_obs-evo-cand-001801_evobc-cat-01801_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1801_obs-evo-cand-001801_evobc-cat-01801_evolution-candidate/04_human-review-sheet.md,圼,U+573C,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-001802,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1802_obs-evo-cand-001802_evobc-cat-01802_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1802_obs-evo-cand-001802_evobc-cat-01802_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1802_obs-evo-cand-001802_evobc-cat-01802_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1802_obs-evo-cand-001802_evobc-cat-01802_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1802_obs-evo-cand-001802_evobc-cat-01802_evolution-candidate/04_human-review-sheet.md,圾,U+573E,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-001803,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1803_obs-evo-cand-001803_evobc-cat-01803_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1803_obs-evo-cand-001803_evobc-cat-01803_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1803_obs-evo-cand-001803_evobc-cat-01803_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1803_obs-evo-cand-001803_evobc-cat-01803_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1803_obs-evo-cand-001803_evobc-cat-01803_evolution-candidate/04_human-review-sheet.md,址,U+5740,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-001804,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1804_obs-evo-cand-001804_evobc-cat-01804_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1804_obs-evo-cand-001804_evobc-cat-01804_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1804_obs-evo-cand-001804_evobc-cat-01804_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1804_obs-evo-cand-001804_evobc-cat-01804_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1804_obs-evo-cand-001804_evobc-cat-01804_evolution-candidate/04_human-review-sheet.md,坁,U+5741,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-001805,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1805_obs-evo-cand-001805_evobc-cat-01805_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1805_obs-evo-cand-001805_evobc-cat-01805_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1805_obs-evo-cand-001805_evobc-cat-01805_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1805_obs-evo-cand-001805_evobc-cat-01805_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1805_obs-evo-cand-001805_evobc-cat-01805_evolution-candidate/04_human-review-sheet.md,坂,U+5742,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-001806,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1806_obs-evo-cand-001806_evobc-cat-01806_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1806_obs-evo-cand-001806_evobc-cat-01806_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1806_obs-evo-cand-001806_evobc-cat-01806_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1806_obs-evo-cand-001806_evobc-cat-01806_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1806_obs-evo-cand-001806_evobc-cat-01806_evolution-candidate/04_human-review-sheet.md,坄,U+5744,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-001807,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1807_obs-evo-cand-001807_evobc-cat-01807_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1807_obs-evo-cand-001807_evobc-cat-01807_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1807_obs-evo-cand-001807_evobc-cat-01807_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1807_obs-evo-cand-001807_evobc-cat-01807_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1807_obs-evo-cand-001807_evobc-cat-01807_evolution-candidate/04_human-review-sheet.md,坆,U+5746,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-001808,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1808_obs-evo-cand-001808_evobc-cat-01808_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1808_obs-evo-cand-001808_evobc-cat-01808_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1808_obs-evo-cand-001808_evobc-cat-01808_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1808_obs-evo-cand-001808_evobc-cat-01808_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1808_obs-evo-cand-001808_evobc-cat-01808_evolution-candidate/04_human-review-sheet.md,均,U+5747,58,needs_human_evolution_review,2026-06-20
obs-evo-cand-001809,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1809_obs-evo-cand-001809_evobc-cat-01809_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1809_obs-evo-cand-001809_evobc-cat-01809_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1809_obs-evo-cand-001809_evobc-cat-01809_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1809_obs-evo-cand-001809_evobc-cat-01809_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1809_obs-evo-cand-001809_evobc-cat-01809_evolution-candidate/04_human-review-sheet.md,坉,U+5749,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-001810,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1810_obs-evo-cand-001810_evobc-cat-01810_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1810_obs-evo-cand-001810_evobc-cat-01810_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1810_obs-evo-cand-001810_evobc-cat-01810_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1810_obs-evo-cand-001810_evobc-cat-01810_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/019_001801-001900_obs-evo-cand-bucket_evolution-candidates/1810_obs-evo-cand-001810_evobc-cat-01810_evolution-candidate/04_human-review-sheet.md,坊,U+574A,3,needs_human_evolution_review,2026-06-20
