candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-001601,obimd-sub-cand-001601,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1601_obs-comp-cand-001601_obimd-sub-iftkudcar6_component-candidate,obimd-sub-iftkudcar6,iftkudcar6,iftkudcar6,obimd-main-iftkudcar6,14,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001602,obimd-sub-cand-001602,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1602_obs-comp-cand-001602_obimd-sub-m2rpfrft4m_component-candidate,obimd-sub-m2rpfrft4m,m2rpfrft4m,m2rpfrft4m,obimd-main-m2rpfrft4m,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001603,obimd-sub-cand-001603,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1603_obs-comp-cand-001603_obimd-sub-6wyksx413f_component-candidate,obimd-sub-6wyksx413f,6wyksx413f,6wyksx413f,obimd-main-6wyksx413f,89,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001604,obimd-sub-cand-001604,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1604_obs-comp-cand-001604_obimd-sub-ro8pfmbv13_component-candidate,obimd-sub-ro8pfmbv13,ro8pfmbv13,6wyksx413f,obimd-main-6wyksx413f,13,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001605,obimd-sub-cand-001605,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1605_obs-comp-cand-001605_obimd-sub-wujt49n5q0_component-candidate,obimd-sub-wujt49n5q0,wujt49n5q0,wujt49n5q0,obimd-main-wujt49n5q0,23,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001606,obimd-sub-cand-001606,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1606_obs-comp-cand-001606_obimd-sub-qno3lrr0lw_component-candidate,obimd-sub-qno3lrr0lw,qno3lrr0lw,wujt49n5q0,obimd-main-wujt49n5q0,20,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001607,obimd-sub-cand-001607,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1607_obs-comp-cand-001607_obimd-sub-axnfyyroo8_component-candidate,obimd-sub-axnfyyroo8,axnfyyroo8,axnfyyroo8,obimd-main-axnfyyroo8,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001608,obimd-sub-cand-001608,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1608_obs-comp-cand-001608_obimd-sub-kei9slmf3p_component-candidate,obimd-sub-kei9slmf3p,kei9slmf3p,kei9slmf3p,obimd-main-kei9slmf3p,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001609,obimd-sub-cand-001609,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1609_obs-comp-cand-001609_obimd-sub-evdky2imry_component-candidate,obimd-sub-evdky2imry,evdky2imry,kei9slmf3p,obimd-main-kei9slmf3p,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001610,obimd-sub-cand-001610,corpus/003_graphemic-components/017_001601-001700_obs-comp-cand-bucket_component-candidates/1610_obs-comp-cand-001610_obimd-sub-2qtimwiv3e_component-candidate,obimd-sub-2qtimwiv3e,2qtimwiv3e,kei9slmf3p,obimd-main-kei9slmf3p,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
