project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-002901,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2901_obs-evo-cand-002901_evobc-cat-02901_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2901_obs-evo-cand-002901_evobc-cat-02901_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2901_obs-evo-cand-002901_evobc-cat-02901_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2901_obs-evo-cand-002901_evobc-cat-02901_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2901_obs-evo-cand-002901_evobc-cat-02901_evolution-candidate/04_human-review-sheet.md,忑,U+5FD1,11,needs_human_evolution_review,2026-06-20
obs-evo-cand-002902,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2902_obs-evo-cand-002902_evobc-cat-02902_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2902_obs-evo-cand-002902_evobc-cat-02902_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2902_obs-evo-cand-002902_evobc-cat-02902_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2902_obs-evo-cand-002902_evobc-cat-02902_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2902_obs-evo-cand-002902_evobc-cat-02902_evolution-candidate/04_human-review-sheet.md,忒,U+5FD2,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-002903,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2903_obs-evo-cand-002903_evobc-cat-02903_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2903_obs-evo-cand-002903_evobc-cat-02903_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2903_obs-evo-cand-002903_evobc-cat-02903_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2903_obs-evo-cand-002903_evobc-cat-02903_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2903_obs-evo-cand-002903_evobc-cat-02903_evolution-candidate/04_human-review-sheet.md,忓,U+5FD3,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-002904,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2904_obs-evo-cand-002904_evobc-cat-02904_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2904_obs-evo-cand-002904_evobc-cat-02904_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2904_obs-evo-cand-002904_evobc-cat-02904_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2904_obs-evo-cand-002904_evobc-cat-02904_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2904_obs-evo-cand-002904_evobc-cat-02904_evolution-candidate/04_human-review-sheet.md,忕,U+5FD5,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-002905,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2905_obs-evo-cand-002905_evobc-cat-02905_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2905_obs-evo-cand-002905_evobc-cat-02905_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2905_obs-evo-cand-002905_evobc-cat-02905_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2905_obs-evo-cand-002905_evobc-cat-02905_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2905_obs-evo-cand-002905_evobc-cat-02905_evolution-candidate/04_human-review-sheet.md,忖,U+5FD6,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-002906,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2906_obs-evo-cand-002906_evobc-cat-02906_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2906_obs-evo-cand-002906_evobc-cat-02906_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2906_obs-evo-cand-002906_evobc-cat-02906_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2906_obs-evo-cand-002906_evobc-cat-02906_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2906_obs-evo-cand-002906_evobc-cat-02906_evolution-candidate/04_human-review-sheet.md,志,U+5FD7,94,needs_human_evolution_review,2026-06-20
obs-evo-cand-002907,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2907_obs-evo-cand-002907_evobc-cat-02907_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2907_obs-evo-cand-002907_evobc-cat-02907_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2907_obs-evo-cand-002907_evobc-cat-02907_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2907_obs-evo-cand-002907_evobc-cat-02907_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2907_obs-evo-cand-002907_evobc-cat-02907_evolution-candidate/04_human-review-sheet.md,忘,U+5FD8,42,needs_human_evolution_review,2026-06-20
obs-evo-cand-002908,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2908_obs-evo-cand-002908_evobc-cat-02908_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2908_obs-evo-cand-002908_evobc-cat-02908_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2908_obs-evo-cand-002908_evobc-cat-02908_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2908_obs-evo-cand-002908_evobc-cat-02908_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2908_obs-evo-cand-002908_evobc-cat-02908_evolution-candidate/04_human-review-sheet.md,忝,U+5FDD,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-002909,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2909_obs-evo-cand-002909_evobc-cat-02909_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2909_obs-evo-cand-002909_evobc-cat-02909_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2909_obs-evo-cand-002909_evobc-cat-02909_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2909_obs-evo-cand-002909_evobc-cat-02909_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2909_obs-evo-cand-002909_evobc-cat-02909_evolution-candidate/04_human-review-sheet.md,忞,U+5FDE,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-002910,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2910_obs-evo-cand-002910_evobc-cat-02910_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2910_obs-evo-cand-002910_evobc-cat-02910_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2910_obs-evo-cand-002910_evobc-cat-02910_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2910_obs-evo-cand-002910_evobc-cat-02910_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/030_002901-003000_obs-evo-cand-bucket_evolution-candidates/2910_obs-evo-cand-002910_evobc-cat-02910_evolution-candidate/04_human-review-sheet.md,忠,U+5FE0,74,needs_human_evolution_review,2026-06-20
