bucket_manifest_row_id,promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,rights_status,caution,review_status,updated_at
hust-obc-bucket-009-row-001,hust-obc-obs-char-promo-000801,obs-char-000801,009_000801-000900_obs-char-bucket_oracle-characters,801_obs-char-000801_hust-obc-cat-0907_oracle-character,obs-cand-000801,src-hust-obc,hust-obc-cat-0907,0907,00907,800,hust-obc-label-xwalk-0801,㞁,U+3781,1,false,1,hust-obc-src-cat-0907,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-002,hust-obc-obs-char-promo-000802,obs-char-000802,009_000801-000900_obs-char-bucket_oracle-characters,802_obs-char-000802_hust-obc-cat-0908_0909_oracle-character,obs-cand-000802,src-hust-obc,hust-obc-cat-0908_0909,0908_0909,00908;00909,801,hust-obc-label-xwalk-0802,㞂㞃,U+3782;U+3783,2,true,2,hust-obc-src-cat-0908;hust-obc-src-cat-0909,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-003,hust-obc-obs-char-promo-000803,obs-char-000803,009_000801-000900_obs-char-bucket_oracle-characters,803_obs-char-000803_hust-obc-cat-0910_oracle-character,obs-cand-000803,src-hust-obc,hust-obc-cat-0910,0910,00910,802,hust-obc-label-xwalk-0803,㞄,U+3784,1,false,1,hust-obc-src-cat-0910,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-004,hust-obc-obs-char-promo-000804,obs-char-000804,009_000801-000900_obs-char-bucket_oracle-characters,804_obs-char-000804_hust-obc-cat-0911_oracle-character,obs-cand-000804,src-hust-obc,hust-obc-cat-0911,0911,00911,803,hust-obc-label-xwalk-0804,㞅,U+3785,1,false,1,hust-obc-src-cat-0911,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-005,hust-obc-obs-char-promo-000805,obs-char-000805,009_000801-000900_obs-char-bucket_oracle-characters,805_obs-char-000805_hust-obc-cat-0912_oracle-character,obs-cand-000805,src-hust-obc,hust-obc-cat-0912,0912,00912,804,hust-obc-label-xwalk-0805,㞆,U+3786,1,false,1,hust-obc-src-cat-0912,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-006,hust-obc-obs-char-promo-000806,obs-char-000806,009_000801-000900_obs-char-bucket_oracle-characters,806_obs-char-000806_hust-obc-cat-0913_oracle-character,obs-cand-000806,src-hust-obc,hust-obc-cat-0913,0913,00913,805,hust-obc-label-xwalk-0806,㞇,U+3787,1,false,1,hust-obc-src-cat-0913,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-007,hust-obc-obs-char-promo-000807,obs-char-000807,009_000801-000900_obs-char-bucket_oracle-characters,807_obs-char-000807_hust-obc-cat-0914_oracle-character,obs-cand-000807,src-hust-obc,hust-obc-cat-0914,0914,00914,806,hust-obc-label-xwalk-0807,㞈,U+3788,1,false,1,hust-obc-src-cat-0914,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-008,hust-obc-obs-char-promo-000808,obs-char-000808,009_000801-000900_obs-char-bucket_oracle-characters,808_obs-char-000808_hust-obc-cat-0915_oracle-character,obs-cand-000808,src-hust-obc,hust-obc-cat-0915,0915,00915,807,hust-obc-label-xwalk-0808,㞉,U+3789,1,false,1,hust-obc-src-cat-0915,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-009,hust-obc-obs-char-promo-000809,obs-char-000809,009_000801-000900_obs-char-bucket_oracle-characters,809_obs-char-000809_hust-obc-cat-0916_oracle-character,obs-cand-000809,src-hust-obc,hust-obc-cat-0916,0916,00916,808,hust-obc-label-xwalk-0809,㞊,U+378A,1,false,1,hust-obc-src-cat-0916,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-009-row-010,hust-obc-obs-char-promo-000810,obs-char-000810,009_000801-000900_obs-char-bucket_oracle-characters,810_obs-char-000810_hust-obc-cat-0917_0918_oracle-character,obs-cand-000810,src-hust-obc,hust-obc-cat-0917_0918,0917_0918,00917;00918,809,hust-obc-label-xwalk-0810,㞋㞌,U+378B;U+378C,2,true,2,hust-obc-src-cat-0917;hust-obc-src-cat-0918,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
