bucket_manifest_row_id,promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,rights_status,caution,review_status,updated_at
hust-obc-bucket-011-row-001,hust-obc-obs-char-promo-001001,obs-char-001001,011_001001-001100_obs-char-bucket_oracle-characters,1001_obs-char-001001_hust-obc-cat-1125_oracle-character,obs-cand-001001,src-hust-obc,hust-obc-cat-1125,1125,01125,1000,hust-obc-label-xwalk-1001,㡛,U+385B,1,false,1,hust-obc-src-cat-1125,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-002,hust-obc-obs-char-promo-001002,obs-char-001002,011_001001-001100_obs-char-bucket_oracle-characters,1002_obs-char-001002_hust-obc-cat-1126_oracle-character,obs-cand-001002,src-hust-obc,hust-obc-cat-1126,1126,01126,1001,hust-obc-label-xwalk-1002,㡜,U+385C,1,false,1,hust-obc-src-cat-1126,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-003,hust-obc-obs-char-promo-001003,obs-char-001003,011_001001-001100_obs-char-bucket_oracle-characters,1003_obs-char-001003_hust-obc-cat-1127_oracle-character,obs-cand-001003,src-hust-obc,hust-obc-cat-1127,1127,01127,1002,hust-obc-label-xwalk-1003,㡝,U+385D,1,false,1,hust-obc-src-cat-1127,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-004,hust-obc-obs-char-promo-001004,obs-char-001004,011_001001-001100_obs-char-bucket_oracle-characters,1004_obs-char-001004_hust-obc-cat-1128_oracle-character,obs-cand-001004,src-hust-obc,hust-obc-cat-1128,1128,01128,1003,hust-obc-label-xwalk-1004,㡞,U+385E,1,false,1,hust-obc-src-cat-1128,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-005,hust-obc-obs-char-promo-001005,obs-char-001005,011_001001-001100_obs-char-bucket_oracle-characters,1005_obs-char-001005_hust-obc-cat-1129_oracle-character,obs-cand-001005,src-hust-obc,hust-obc-cat-1129,1129,01129,1004,hust-obc-label-xwalk-1005,㡟,U+385F,1,false,1,hust-obc-src-cat-1129,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-006,hust-obc-obs-char-promo-001006,obs-char-001006,011_001001-001100_obs-char-bucket_oracle-characters,1006_obs-char-001006_hust-obc-cat-1130_oracle-character,obs-cand-001006,src-hust-obc,hust-obc-cat-1130,1130,01130,1005,hust-obc-label-xwalk-1006,㡠,U+3860,1,false,1,hust-obc-src-cat-1130,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-007,hust-obc-obs-char-promo-001007,obs-char-001007,011_001001-001100_obs-char-bucket_oracle-characters,1007_obs-char-001007_hust-obc-cat-1131_oracle-character,obs-cand-001007,src-hust-obc,hust-obc-cat-1131,1131,01131,1006,hust-obc-label-xwalk-1007,㡡,U+3861,1,false,1,hust-obc-src-cat-1131,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-008,hust-obc-obs-char-promo-001008,obs-char-001008,011_001001-001100_obs-char-bucket_oracle-characters,1008_obs-char-001008_hust-obc-cat-1132_oracle-character,obs-cand-001008,src-hust-obc,hust-obc-cat-1132,1132,01132,1007,hust-obc-label-xwalk-1008,㡢,U+3862,1,false,1,hust-obc-src-cat-1132,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-009,hust-obc-obs-char-promo-001009,obs-char-001009,011_001001-001100_obs-char-bucket_oracle-characters,1009_obs-char-001009_hust-obc-cat-1133_1134_oracle-character,obs-cand-001009,src-hust-obc,hust-obc-cat-1133_1134,1133_1134,01133;01134,1008,hust-obc-label-xwalk-1009,㡣㡤,U+3863;U+3864,2,true,2,hust-obc-src-cat-1133;hust-obc-src-cat-1134,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-011-row-010,hust-obc-obs-char-promo-001010,obs-char-001010,011_001001-001100_obs-char-bucket_oracle-characters,1010_obs-char-001010_hust-obc-cat-1135_oracle-character,obs-cand-001010,src-hust-obc,hust-obc-cat-1135,1135,01135,1009,hust-obc-label-xwalk-1010,㡥,U+3865,1,false,1,hust-obc-src-cat-1135,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
