candidate_packet_id,suggested_oracle_character_id,candidate_packet_path,source_id,primary_external_ref_id,source_label_candidate,source_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,promotion_queue_id,candidate_class_id,source_category_row_ids,assignment_status,promotion_status,decipherment_status,dataset_label_status,rights_status,review_status,research_boundary,caution,updated_at
hust-obc-candidate-packet-001001,obs-char-001001,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1001_obs-char-001001_hust-obc-cat-1125_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1125,㡛,U+385B,1,false,1,hust-obc-obs-char-promo-001001,obs-cand-001001,hust-obc-src-cat-1125,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001002,obs-char-001002,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1002_obs-char-001002_hust-obc-cat-1126_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1126,㡜,U+385C,1,false,1,hust-obc-obs-char-promo-001002,obs-cand-001002,hust-obc-src-cat-1126,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001003,obs-char-001003,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1003_obs-char-001003_hust-obc-cat-1127_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1127,㡝,U+385D,1,false,1,hust-obc-obs-char-promo-001003,obs-cand-001003,hust-obc-src-cat-1127,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001004,obs-char-001004,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1004_obs-char-001004_hust-obc-cat-1128_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1128,㡞,U+385E,1,false,1,hust-obc-obs-char-promo-001004,obs-cand-001004,hust-obc-src-cat-1128,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001005,obs-char-001005,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1005_obs-char-001005_hust-obc-cat-1129_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1129,㡟,U+385F,1,false,1,hust-obc-obs-char-promo-001005,obs-cand-001005,hust-obc-src-cat-1129,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001006,obs-char-001006,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1006_obs-char-001006_hust-obc-cat-1130_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1130,㡠,U+3860,1,false,1,hust-obc-obs-char-promo-001006,obs-cand-001006,hust-obc-src-cat-1130,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001007,obs-char-001007,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1007_obs-char-001007_hust-obc-cat-1131_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1131,㡡,U+3861,1,false,1,hust-obc-obs-char-promo-001007,obs-cand-001007,hust-obc-src-cat-1131,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001008,obs-char-001008,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1008_obs-char-001008_hust-obc-cat-1132_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1132,㡢,U+3862,1,false,1,hust-obc-obs-char-promo-001008,obs-cand-001008,hust-obc-src-cat-1132,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001009,obs-char-001009,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1009_obs-char-001009_hust-obc-cat-1133_1134_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1133_1134,㡣㡤,U+3863;U+3864,2,true,2,hust-obc-obs-char-promo-001009,obs-cand-001009,hust-obc-src-cat-1133;hust-obc-src-cat-1134,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-001010,obs-char-001010,corpus/001_oracle-characters/011_001001-001100_obs-char-bucket_oracle-characters/1010_obs-char-001010_hust-obc-cat-1135_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-1135,㡥,U+3865,1,false,1,hust-obc-obs-char-promo-001010,obs-cand-001010,hust-obc-src-cat-1135,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
