candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-001801,obimd-sub-cand-001801,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1801_obs-comp-cand-001801_obimd-sub-ce7f3skve1_component-candidate,obimd-sub-ce7f3skve1,ce7f3skve1,yomncuf13y,obimd-main-yomncuf13y,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001802,obimd-sub-cand-001802,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1802_obs-comp-cand-001802_obimd-sub-vf4c383b64_component-candidate,obimd-sub-vf4c383b64,vf4c383b64,vf4c383b64,obimd-main-vf4c383b64,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001803,obimd-sub-cand-001803,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1803_obs-comp-cand-001803_obimd-sub-7nnyrveaif_component-candidate,obimd-sub-7nnyrveaif,7nnyrveaif,7nnyrveaif,obimd-main-7nnyrveaif,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001804,obimd-sub-cand-001804,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1804_obs-comp-cand-001804_obimd-sub-tvnicmgqzf_component-candidate,obimd-sub-tvnicmgqzf,tvnicmgqzf,tvnicmgqzf,obimd-main-tvnicmgqzf,6,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001805,obimd-sub-cand-001805,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1805_obs-comp-cand-001805_obimd-sub-tmz01ykhsw_component-candidate,obimd-sub-tmz01ykhsw,tmz01ykhsw,tvnicmgqzf,obimd-main-tvnicmgqzf,34,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001806,obimd-sub-cand-001806,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1806_obs-comp-cand-001806_obimd-sub-acmz4sm7sc_component-candidate,obimd-sub-acmz4sm7sc,acmz4sm7sc,tvnicmgqzf,obimd-main-tvnicmgqzf,9,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001807,obimd-sub-cand-001807,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1807_obs-comp-cand-001807_obimd-sub-83rbcs41fn_component-candidate,obimd-sub-83rbcs41fn,83rbcs41fn,83rbcs41fn,obimd-main-83rbcs41fn,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001808,obimd-sub-cand-001808,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1808_obs-comp-cand-001808_obimd-sub-z78hrd26su_component-candidate,obimd-sub-z78hrd26su,z78hrd26su,z78hrd26su,obimd-main-z78hrd26su,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001809,obimd-sub-cand-001809,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1809_obs-comp-cand-001809_obimd-sub-wxej0p8z4b_component-candidate,obimd-sub-wxej0p8z4b,wxej0p8z4b,wxej0p8z4b,obimd-main-wxej0p8z4b,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001810,obimd-sub-cand-001810,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1810_obs-comp-cand-001810_obimd-sub-3cv4e1htww_component-candidate,obimd-sub-3cv4e1htww,3cv4e1htww,3cv4e1htww,obimd-main-3cv4e1htww,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001811,obimd-sub-cand-001811,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1811_obs-comp-cand-001811_obimd-sub-7w3mprfyzd_component-candidate,obimd-sub-7w3mprfyzd,7w3mprfyzd,7w3mprfyzd,obimd-main-7w3mprfyzd,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001812,obimd-sub-cand-001812,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1812_obs-comp-cand-001812_obimd-sub-o7yl6ghqbl_component-candidate,obimd-sub-o7yl6ghqbl,o7yl6ghqbl,fcmdhs3vae,obimd-main-fcmdhs3vae,10,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001813,obimd-sub-cand-001813,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1813_obs-comp-cand-001813_obimd-sub-9uixxn6prx_component-candidate,obimd-sub-9uixxn6prx,9uixxn6prx,9uixxn6prx,obimd-main-9uixxn6prx,8,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001814,obimd-sub-cand-001814,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1814_obs-comp-cand-001814_obimd-sub-srr795shtm_component-candidate,obimd-sub-srr795shtm,srr795shtm,srr795shtm,obimd-main-srr795shtm,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001815,obimd-sub-cand-001815,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1815_obs-comp-cand-001815_obimd-sub-6w6nubiwsc_component-candidate,obimd-sub-6w6nubiwsc,6w6nubiwsc,6w6nubiwsc,obimd-main-6w6nubiwsc,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001816,obimd-sub-cand-001816,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1816_obs-comp-cand-001816_obimd-sub-m6guxwjazt_component-candidate,obimd-sub-m6guxwjazt,m6guxwjazt,m6guxwjazt,obimd-main-m6guxwjazt,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001817,obimd-sub-cand-001817,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1817_obs-comp-cand-001817_obimd-sub-8y678cda29_component-candidate,obimd-sub-8y678cda29,8y678cda29,m6guxwjazt,obimd-main-m6guxwjazt,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001818,obimd-sub-cand-001818,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1818_obs-comp-cand-001818_obimd-sub-qmspt85dhp_component-candidate,obimd-sub-qmspt85dhp,qmspt85dhp,qmspt85dhp,obimd-main-qmspt85dhp,106,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001819,obimd-sub-cand-001819,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1819_obs-comp-cand-001819_obimd-sub-sbasoh496d_component-candidate,obimd-sub-sbasoh496d,sbasoh496d,qmspt85dhp,obimd-main-qmspt85dhp,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001820,obimd-sub-cand-001820,corpus/003_graphemic-components/019_001801-001900_obs-comp-cand-bucket_component-candidates/1820_obs-comp-cand-001820_obimd-sub-bzimognfvp_component-candidate,obimd-sub-bzimognfvp,bzimognfvp,bzimognfvp,obimd-main-bzimognfvp,32,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
