bucket_manifest_row_id,promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,rights_status,caution,review_status,updated_at
hust-obc-bucket-002-row-001,hust-obc-obs-char-promo-000101,obs-char-000101,002_000101-000200_obs-char-bucket_oracle-characters,101_obs-char-000101_hust-obc-cat-0112_oracle-character,obs-cand-000101,src-hust-obc,hust-obc-cat-0112,0112,00112,100,hust-obc-label-xwalk-0101,㑦,U+3466,1,false,1,hust-obc-src-cat-0112,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-002,hust-obc-obs-char-promo-000102,obs-char-000102,002_000101-000200_obs-char-bucket_oracle-characters,102_obs-char-000102_hust-obc-cat-0113_0114_oracle-character,obs-cand-000102,src-hust-obc,hust-obc-cat-0113_0114,0113_0114,00113;00114,101,hust-obc-label-xwalk-0102,㑧㑨,U+3467;U+3468,2,true,2,hust-obc-src-cat-0113;hust-obc-src-cat-0114,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-003,hust-obc-obs-char-promo-000103,obs-char-000103,002_000101-000200_obs-char-bucket_oracle-characters,103_obs-char-000103_hust-obc-cat-0115_oracle-character,obs-cand-000103,src-hust-obc,hust-obc-cat-0115,0115,00115,102,hust-obc-label-xwalk-0103,㑩,U+3469,1,false,1,hust-obc-src-cat-0115,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-004,hust-obc-obs-char-promo-000104,obs-char-000104,002_000101-000200_obs-char-bucket_oracle-characters,104_obs-char-000104_hust-obc-cat-0116_oracle-character,obs-cand-000104,src-hust-obc,hust-obc-cat-0116,0116,00116,103,hust-obc-label-xwalk-0104,㑪,U+346A,1,false,1,hust-obc-src-cat-0116,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-005,hust-obc-obs-char-promo-000105,obs-char-000105,002_000101-000200_obs-char-bucket_oracle-characters,105_obs-char-000105_hust-obc-cat-0117_0118_oracle-character,obs-cand-000105,src-hust-obc,hust-obc-cat-0117_0118,0117_0118,00117;00118,104,hust-obc-label-xwalk-0105,㑫㑬,U+346B;U+346C,2,true,2,hust-obc-src-cat-0117;hust-obc-src-cat-0118,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-006,hust-obc-obs-char-promo-000106,obs-char-000106,002_000101-000200_obs-char-bucket_oracle-characters,106_obs-char-000106_hust-obc-cat-0119_0120_oracle-character,obs-cand-000106,src-hust-obc,hust-obc-cat-0119_0120,0119_0120,00119;00120,105,hust-obc-label-xwalk-0106,㑭㑮,U+346D;U+346E,2,true,2,hust-obc-src-cat-0119;hust-obc-src-cat-0120,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-007,hust-obc-obs-char-promo-000107,obs-char-000107,002_000101-000200_obs-char-bucket_oracle-characters,107_obs-char-000107_hust-obc-cat-0121_oracle-character,obs-cand-000107,src-hust-obc,hust-obc-cat-0121,0121,00121,106,hust-obc-label-xwalk-0107,㑯,U+346F,1,false,1,hust-obc-src-cat-0121,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-008,hust-obc-obs-char-promo-000108,obs-char-000108,002_000101-000200_obs-char-bucket_oracle-characters,108_obs-char-000108_hust-obc-cat-0122_oracle-character,obs-cand-000108,src-hust-obc,hust-obc-cat-0122,0122,00122,107,hust-obc-label-xwalk-0108,㑰,U+3470,1,false,1,hust-obc-src-cat-0122,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-009,hust-obc-obs-char-promo-000109,obs-char-000109,002_000101-000200_obs-char-bucket_oracle-characters,109_obs-char-000109_hust-obc-cat-0123_oracle-character,obs-cand-000109,src-hust-obc,hust-obc-cat-0123,0123,00123,108,hust-obc-label-xwalk-0109,㑱,U+3471,1,false,1,hust-obc-src-cat-0123,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-010,hust-obc-obs-char-promo-000110,obs-char-000110,002_000101-000200_obs-char-bucket_oracle-characters,110_obs-char-000110_hust-obc-cat-0124_oracle-character,obs-cand-000110,src-hust-obc,hust-obc-cat-0124,0124,00124,109,hust-obc-label-xwalk-0110,㑲,U+3472,1,false,1,hust-obc-src-cat-0124,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-011,hust-obc-obs-char-promo-000111,obs-char-000111,002_000101-000200_obs-char-bucket_oracle-characters,111_obs-char-000111_hust-obc-cat-0125_oracle-character,obs-cand-000111,src-hust-obc,hust-obc-cat-0125,0125,00125,110,hust-obc-label-xwalk-0111,㑳,U+3473,1,false,1,hust-obc-src-cat-0125,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-012,hust-obc-obs-char-promo-000112,obs-char-000112,002_000101-000200_obs-char-bucket_oracle-characters,112_obs-char-000112_hust-obc-cat-0126_oracle-character,obs-cand-000112,src-hust-obc,hust-obc-cat-0126,0126,00126,111,hust-obc-label-xwalk-0112,㑴,U+3474,1,false,1,hust-obc-src-cat-0126,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-013,hust-obc-obs-char-promo-000113,obs-char-000113,002_000101-000200_obs-char-bucket_oracle-characters,113_obs-char-000113_hust-obc-cat-0127_oracle-character,obs-cand-000113,src-hust-obc,hust-obc-cat-0127,0127,00127,112,hust-obc-label-xwalk-0113,㑵,U+3475,1,false,1,hust-obc-src-cat-0127,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-014,hust-obc-obs-char-promo-000114,obs-char-000114,002_000101-000200_obs-char-bucket_oracle-characters,114_obs-char-000114_hust-obc-cat-0128_oracle-character,obs-cand-000114,src-hust-obc,hust-obc-cat-0128,0128,00128,113,hust-obc-label-xwalk-0114,㑶,U+3476,1,false,1,hust-obc-src-cat-0128,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-015,hust-obc-obs-char-promo-000115,obs-char-000115,002_000101-000200_obs-char-bucket_oracle-characters,115_obs-char-000115_hust-obc-cat-0129_oracle-character,obs-cand-000115,src-hust-obc,hust-obc-cat-0129,0129,00129,114,hust-obc-label-xwalk-0115,㑷,U+3477,1,false,1,hust-obc-src-cat-0129,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-016,hust-obc-obs-char-promo-000116,obs-char-000116,002_000101-000200_obs-char-bucket_oracle-characters,116_obs-char-000116_hust-obc-cat-0130_oracle-character,obs-cand-000116,src-hust-obc,hust-obc-cat-0130,0130,00130,115,hust-obc-label-xwalk-0116,㑸,U+3478,1,false,1,hust-obc-src-cat-0130,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-bucket-002-row-017,hust-obc-obs-char-promo-000117,obs-char-000117,002_000101-000200_obs-char-bucket_oracle-characters,117_obs-char-000117_hust-obc-cat-0131_oracle-character,obs-cand-000117,src-hust-obc,hust-obc-cat-0131,0131,00131,116,hust-obc-label-xwalk-0117,㑹,U+3479,1,false,1,hust-obc-src-cat-0131,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
