bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-002701,hust-obc-und-L-002701,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/001_obs-unk-002701_hust-obc-und-L-002701_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2701,1,reviewed_metadata_only,2026-06-10
002,obs-unk-002702,hust-obc-und-L-002702,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/002_obs-unk-002702_hust-obc-und-L-002702_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2702,1,reviewed_metadata_only,2026-06-10
003,obs-unk-002703,hust-obc-und-L-002703,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/003_obs-unk-002703_hust-obc-und-L-002703_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2703,1,reviewed_metadata_only,2026-06-10
004,obs-unk-002704,hust-obc-und-L-002704,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/004_obs-unk-002704_hust-obc-und-L-002704_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2704,1,reviewed_metadata_only,2026-06-10
005,obs-unk-002705,hust-obc-und-L-002705,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/005_obs-unk-002705_hust-obc-und-L-002705_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2705,1,reviewed_metadata_only,2026-06-10
006,obs-unk-002706,hust-obc-und-L-002706,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/006_obs-unk-002706_hust-obc-und-L-002706_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2706,1,reviewed_metadata_only,2026-06-10
007,obs-unk-002707,hust-obc-und-L-002707,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/007_obs-unk-002707_hust-obc-und-L-002707_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2707,1,reviewed_metadata_only,2026-06-10
008,obs-unk-002708,hust-obc-und-L-002708,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/008_obs-unk-002708_hust-obc-und-L-002708_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2708,1,reviewed_metadata_only,2026-06-10
009,obs-unk-002709,hust-obc-und-L-002709,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/009_obs-unk-002709_hust-obc-und-L-002709_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2709,1,reviewed_metadata_only,2026-06-10
010,obs-unk-002710,hust-obc-und-L-002710,corpus/001_oracle-characters/044_undeciphered-002701-002800_obs-unk-bucket_oracle-character-candidates/010_obs-unk-002710_hust-obc-und-L-002710_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,2710,1,reviewed_metadata_only,2026-06-10
