bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-006901,hust-obc-und-YH-006901,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/001_obs-unk-006901_hust-obc-und-YH-006901_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60302,24,reviewed_metadata_only,2026-06-10
002,obs-unk-006902,hust-obc-und-YH-006902,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/002_obs-unk-006902_hust-obc-und-YH-006902_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60303,24,reviewed_metadata_only,2026-06-10
003,obs-unk-006903,hust-obc-und-YH-006903,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/003_obs-unk-006903_hust-obc-und-YH-006903_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60308,24,reviewed_metadata_only,2026-06-10
004,obs-unk-006904,hust-obc-und-YH-006904,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/004_obs-unk-006904_hust-obc-und-YH-006904_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60310,24,reviewed_metadata_only,2026-06-10
005,obs-unk-006905,hust-obc-und-YH-006905,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/005_obs-unk-006905_hust-obc-und-YH-006905_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60311,24,reviewed_metadata_only,2026-06-10
006,obs-unk-006906,hust-obc-und-YH-006906,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/006_obs-unk-006906_hust-obc-und-YH-006906_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60313,24,reviewed_metadata_only,2026-06-10
007,obs-unk-006907,hust-obc-und-YH-006907,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/007_obs-unk-006907_hust-obc-und-YH-006907_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60317,1,reviewed_metadata_only,2026-06-10
008,obs-unk-006908,hust-obc-und-YH-006908,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/008_obs-unk-006908_hust-obc-und-YH-006908_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60320,24,reviewed_metadata_only,2026-06-10
009,obs-unk-006909,hust-obc-und-YH-006909,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/009_obs-unk-006909_hust-obc-und-YH-006909_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60328,23,reviewed_metadata_only,2026-06-10
010,obs-unk-006910,hust-obc-und-YH-006910,corpus/001_oracle-characters/086_undeciphered-006901-007000_obs-unk-bucket_oracle-character-candidates/010_obs-unk-006910_hust-obc-und-YH-006910_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,60329,24,reviewed_metadata_only,2026-06-10
