bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-000201,hust-obc-und-L-000201,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/001_obs-unk-000201_hust-obc-und-L-000201_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,201,1,reviewed_metadata_only,2026-06-10
002,obs-unk-000202,hust-obc-und-L-000202,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/002_obs-unk-000202_hust-obc-und-L-000202_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,202,1,reviewed_metadata_only,2026-06-10
003,obs-unk-000203,hust-obc-und-L-000203,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/003_obs-unk-000203_hust-obc-und-L-000203_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,203,1,reviewed_metadata_only,2026-06-10
004,obs-unk-000204,hust-obc-und-L-000204,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/004_obs-unk-000204_hust-obc-und-L-000204_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,204,1,reviewed_metadata_only,2026-06-10
005,obs-unk-000205,hust-obc-und-L-000205,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/005_obs-unk-000205_hust-obc-und-L-000205_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,205,1,reviewed_metadata_only,2026-06-10
006,obs-unk-000206,hust-obc-und-L-000206,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/006_obs-unk-000206_hust-obc-und-L-000206_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,206,1,reviewed_metadata_only,2026-06-10
007,obs-unk-000207,hust-obc-und-L-000207,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/007_obs-unk-000207_hust-obc-und-L-000207_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,207,1,reviewed_metadata_only,2026-06-10
008,obs-unk-000208,hust-obc-und-L-000208,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/008_obs-unk-000208_hust-obc-und-L-000208_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,208,1,reviewed_metadata_only,2026-06-10
009,obs-unk-000209,hust-obc-und-L-000209,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/009_obs-unk-000209_hust-obc-und-L-000209_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,209,1,reviewed_metadata_only,2026-06-10
010,obs-unk-000210,hust-obc-und-L-000210,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/010_obs-unk-000210_hust-obc-und-L-000210_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,210,1,reviewed_metadata_only,2026-06-10
011,obs-unk-000211,hust-obc-und-L-000211,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/011_obs-unk-000211_hust-obc-und-L-000211_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,211,1,reviewed_metadata_only,2026-06-10
012,obs-unk-000212,hust-obc-und-L-000212,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/012_obs-unk-000212_hust-obc-und-L-000212_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,212,1,reviewed_metadata_only,2026-06-10
013,obs-unk-000213,hust-obc-und-L-000213,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/013_obs-unk-000213_hust-obc-und-L-000213_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,213,1,reviewed_metadata_only,2026-06-10
014,obs-unk-000214,hust-obc-und-L-000214,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/014_obs-unk-000214_hust-obc-und-L-000214_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,214,1,reviewed_metadata_only,2026-06-10
015,obs-unk-000215,hust-obc-und-L-000215,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/015_obs-unk-000215_hust-obc-und-L-000215_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,215,1,reviewed_metadata_only,2026-06-10
016,obs-unk-000216,hust-obc-und-L-000216,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/016_obs-unk-000216_hust-obc-und-L-000216_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,216,1,reviewed_metadata_only,2026-06-10
017,obs-unk-000217,hust-obc-und-L-000217,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/017_obs-unk-000217_hust-obc-und-L-000217_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,217,1,reviewed_metadata_only,2026-06-10
018,obs-unk-000218,hust-obc-und-L-000218,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/018_obs-unk-000218_hust-obc-und-L-000218_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,218,1,reviewed_metadata_only,2026-06-10
019,obs-unk-000219,hust-obc-und-L-000219,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/019_obs-unk-000219_hust-obc-und-L-000219_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,219,1,reviewed_metadata_only,2026-06-10
020,obs-unk-000220,hust-obc-und-L-000220,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/020_obs-unk-000220_hust-obc-und-L-000220_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,220,1,reviewed_metadata_only,2026-06-10
021,obs-unk-000221,hust-obc-und-L-000221,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/021_obs-unk-000221_hust-obc-und-L-000221_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,221,1,reviewed_metadata_only,2026-06-10
022,obs-unk-000222,hust-obc-und-L-000222,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/022_obs-unk-000222_hust-obc-und-L-000222_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,222,1,reviewed_metadata_only,2026-06-10
023,obs-unk-000223,hust-obc-und-L-000223,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/023_obs-unk-000223_hust-obc-und-L-000223_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,223,1,reviewed_metadata_only,2026-06-10
024,obs-unk-000224,hust-obc-und-L-000224,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/024_obs-unk-000224_hust-obc-und-L-000224_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,224,1,reviewed_metadata_only,2026-06-10
025,obs-unk-000225,hust-obc-und-L-000225,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/025_obs-unk-000225_hust-obc-und-L-000225_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,225,1,reviewed_metadata_only,2026-06-10
026,obs-unk-000226,hust-obc-und-L-000226,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/026_obs-unk-000226_hust-obc-und-L-000226_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,226,1,reviewed_metadata_only,2026-06-10
027,obs-unk-000227,hust-obc-und-L-000227,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/027_obs-unk-000227_hust-obc-und-L-000227_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,227,1,reviewed_metadata_only,2026-06-10
028,obs-unk-000228,hust-obc-und-L-000228,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/028_obs-unk-000228_hust-obc-und-L-000228_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,228,1,reviewed_metadata_only,2026-06-10
029,obs-unk-000229,hust-obc-und-L-000229,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/029_obs-unk-000229_hust-obc-und-L-000229_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,229,1,reviewed_metadata_only,2026-06-10
030,obs-unk-000230,hust-obc-und-L-000230,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/030_obs-unk-000230_hust-obc-und-L-000230_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,230,1,reviewed_metadata_only,2026-06-10
031,obs-unk-000231,hust-obc-und-L-000231,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/031_obs-unk-000231_hust-obc-und-L-000231_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,231,1,reviewed_metadata_only,2026-06-10
032,obs-unk-000232,hust-obc-und-L-000232,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/032_obs-unk-000232_hust-obc-und-L-000232_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,232,1,reviewed_metadata_only,2026-06-10
033,obs-unk-000233,hust-obc-und-L-000233,corpus/001_oracle-characters/019_undeciphered-000201-000300_obs-unk-bucket_oracle-character-candidates/033_obs-unk-000233_hust-obc-und-L-000233_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,233,1,reviewed_metadata_only,2026-06-10
