bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-009101,hust-obc-und-YH-009101,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/001_obs-unk-009101_hust-obc-und-YH-009101_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611CA,21,reviewed_metadata_only,2026-06-10
002,obs-unk-009102,hust-obc-und-YH-009102,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/002_obs-unk-009102_hust-obc-und-YH-009102_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611CB,21,reviewed_metadata_only,2026-06-10
003,obs-unk-009103,hust-obc-und-YH-009103,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/003_obs-unk-009103_hust-obc-und-YH-009103_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611CE,21,reviewed_metadata_only,2026-06-10
004,obs-unk-009104,hust-obc-und-YH-009104,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/004_obs-unk-009104_hust-obc-und-YH-009104_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611D4,21,reviewed_metadata_only,2026-06-10
005,obs-unk-009105,hust-obc-und-YH-009105,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/005_obs-unk-009105_hust-obc-und-YH-009105_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611D5,21,reviewed_metadata_only,2026-06-10
006,obs-unk-009106,hust-obc-und-YH-009106,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/006_obs-unk-009106_hust-obc-und-YH-009106_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611D6,21,reviewed_metadata_only,2026-06-10
007,obs-unk-009107,hust-obc-und-YH-009107,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/007_obs-unk-009107_hust-obc-und-YH-009107_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611D7,21,reviewed_metadata_only,2026-06-10
008,obs-unk-009108,hust-obc-und-YH-009108,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/008_obs-unk-009108_hust-obc-und-YH-009108_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611DC,21,reviewed_metadata_only,2026-06-10
009,obs-unk-009109,hust-obc-und-YH-009109,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/009_obs-unk-009109_hust-obc-und-YH-009109_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611DE,20,reviewed_metadata_only,2026-06-10
010,obs-unk-009110,hust-obc-und-YH-009110,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/010_obs-unk-009110_hust-obc-und-YH-009110_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611DF,21,reviewed_metadata_only,2026-06-10
011,obs-unk-009111,hust-obc-und-YH-009111,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/011_obs-unk-009111_hust-obc-und-YH-009111_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611E0,21,reviewed_metadata_only,2026-06-10
012,obs-unk-009112,hust-obc-und-YH-009112,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/012_obs-unk-009112_hust-obc-und-YH-009112_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611E1,21,reviewed_metadata_only,2026-06-10
013,obs-unk-009113,hust-obc-und-YH-009113,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/013_obs-unk-009113_hust-obc-und-YH-009113_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611E6,20,reviewed_metadata_only,2026-06-10
014,obs-unk-009114,hust-obc-und-YH-009114,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/014_obs-unk-009114_hust-obc-und-YH-009114_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611EA,21,reviewed_metadata_only,2026-06-10
015,obs-unk-009115,hust-obc-und-YH-009115,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/015_obs-unk-009115_hust-obc-und-YH-009115_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611EE,20,reviewed_metadata_only,2026-06-10
016,obs-unk-009116,hust-obc-und-YH-009116,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/016_obs-unk-009116_hust-obc-und-YH-009116_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611F1,21,reviewed_metadata_only,2026-06-10
017,obs-unk-009117,hust-obc-und-YH-009117,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/017_obs-unk-009117_hust-obc-und-YH-009117_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611F3,21,reviewed_metadata_only,2026-06-10
018,obs-unk-009118,hust-obc-und-YH-009118,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/018_obs-unk-009118_hust-obc-und-YH-009118_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611F9,21,reviewed_metadata_only,2026-06-10
019,obs-unk-009119,hust-obc-und-YH-009119,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/019_obs-unk-009119_hust-obc-und-YH-009119_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611FB,20,reviewed_metadata_only,2026-06-10
020,obs-unk-009120,hust-obc-und-YH-009120,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/020_obs-unk-009120_hust-obc-und-YH-009120_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,611FF,1,reviewed_metadata_only,2026-06-10
021,obs-unk-009121,hust-obc-und-YH-009121,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/021_obs-unk-009121_hust-obc-und-YH-009121_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6120C,21,reviewed_metadata_only,2026-06-10
022,obs-unk-009122,hust-obc-und-YH-009122,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/022_obs-unk-009122_hust-obc-und-YH-009122_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6120D,21,reviewed_metadata_only,2026-06-10
023,obs-unk-009123,hust-obc-und-YH-009123,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/023_obs-unk-009123_hust-obc-und-YH-009123_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6120E,21,reviewed_metadata_only,2026-06-10
024,obs-unk-009124,hust-obc-und-YH-009124,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/024_obs-unk-009124_hust-obc-und-YH-009124_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6121A,1,reviewed_metadata_only,2026-06-10
025,obs-unk-009125,hust-obc-und-YH-009125,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/025_obs-unk-009125_hust-obc-und-YH-009125_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6121B,1,reviewed_metadata_only,2026-06-10
026,obs-unk-009126,hust-obc-und-YH-009126,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/026_obs-unk-009126_hust-obc-und-YH-009126_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6122A,21,reviewed_metadata_only,2026-06-10
027,obs-unk-009127,hust-obc-und-YH-009127,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/027_obs-unk-009127_hust-obc-und-YH-009127_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6122B,20,reviewed_metadata_only,2026-06-10
028,obs-unk-009128,hust-obc-und-YH-009128,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/028_obs-unk-009128_hust-obc-und-YH-009128_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6122C,21,reviewed_metadata_only,2026-06-10
029,obs-unk-009129,hust-obc-und-YH-009129,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/029_obs-unk-009129_hust-obc-und-YH-009129_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6122D,20,reviewed_metadata_only,2026-06-10
030,obs-unk-009130,hust-obc-und-YH-009130,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/030_obs-unk-009130_hust-obc-und-YH-009130_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6123A,21,reviewed_metadata_only,2026-06-10
031,obs-unk-009131,hust-obc-und-YH-009131,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/031_obs-unk-009131_hust-obc-und-YH-009131_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6123B,21,reviewed_metadata_only,2026-06-10
032,obs-unk-009132,hust-obc-und-YH-009132,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/032_obs-unk-009132_hust-obc-und-YH-009132_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6123C,21,reviewed_metadata_only,2026-06-10
033,obs-unk-009133,hust-obc-und-YH-009133,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/033_obs-unk-009133_hust-obc-und-YH-009133_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6125A,21,reviewed_metadata_only,2026-06-10
034,obs-unk-009134,hust-obc-und-YH-009134,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/034_obs-unk-009134_hust-obc-und-YH-009134_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6125D,21,reviewed_metadata_only,2026-06-10
035,obs-unk-009135,hust-obc-und-YH-009135,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/035_obs-unk-009135_hust-obc-und-YH-009135_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6125F,1,reviewed_metadata_only,2026-06-10
036,obs-unk-009136,hust-obc-und-YH-009136,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/036_obs-unk-009136_hust-obc-und-YH-009136_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6126C,21,reviewed_metadata_only,2026-06-10
037,obs-unk-009137,hust-obc-und-YH-009137,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/037_obs-unk-009137_hust-obc-und-YH-009137_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6126E,21,reviewed_metadata_only,2026-06-10
038,obs-unk-009138,hust-obc-und-YH-009138,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/038_obs-unk-009138_hust-obc-und-YH-009138_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6127D,21,reviewed_metadata_only,2026-06-10
039,obs-unk-009139,hust-obc-und-YH-009139,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/039_obs-unk-009139_hust-obc-und-YH-009139_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6129A,1,reviewed_metadata_only,2026-06-10
040,obs-unk-009140,hust-obc-und-YH-009140,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/040_obs-unk-009140_hust-obc-und-YH-009140_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6129B,1,reviewed_metadata_only,2026-06-10
041,obs-unk-009141,hust-obc-und-YH-009141,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/041_obs-unk-009141_hust-obc-und-YH-009141_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,6129F,21,reviewed_metadata_only,2026-06-10
042,obs-unk-009142,hust-obc-und-YH-009142,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/042_obs-unk-009142_hust-obc-und-YH-009142_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612A0,21,reviewed_metadata_only,2026-06-10
043,obs-unk-009143,hust-obc-und-YH-009143,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/043_obs-unk-009143_hust-obc-und-YH-009143_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612A1,21,reviewed_metadata_only,2026-06-10
044,obs-unk-009144,hust-obc-und-YH-009144,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/044_obs-unk-009144_hust-obc-und-YH-009144_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612A3,21,reviewed_metadata_only,2026-06-10
045,obs-unk-009145,hust-obc-und-YH-009145,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/045_obs-unk-009145_hust-obc-und-YH-009145_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612A6,21,reviewed_metadata_only,2026-06-10
046,obs-unk-009146,hust-obc-und-YH-009146,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/046_obs-unk-009146_hust-obc-und-YH-009146_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612A8,21,reviewed_metadata_only,2026-06-10
047,obs-unk-009147,hust-obc-und-YH-009147,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/047_obs-unk-009147_hust-obc-und-YH-009147_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612AA,20,reviewed_metadata_only,2026-06-10
048,obs-unk-009148,hust-obc-und-YH-009148,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/048_obs-unk-009148_hust-obc-und-YH-009148_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612AB,21,reviewed_metadata_only,2026-06-10
049,obs-unk-009149,hust-obc-und-YH-009149,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/049_obs-unk-009149_hust-obc-und-YH-009149_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612AC,1,reviewed_metadata_only,2026-06-10
050,obs-unk-009150,hust-obc-und-YH-009150,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/050_obs-unk-009150_hust-obc-und-YH-009150_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612AF,21,reviewed_metadata_only,2026-06-10
051,obs-unk-009151,hust-obc-und-YH-009151,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/051_obs-unk-009151_hust-obc-und-YH-009151_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612B0,1,reviewed_metadata_only,2026-06-10
052,obs-unk-009152,hust-obc-und-YH-009152,corpus/001_oracle-characters/108_undeciphered-009101-009200_obs-unk-bucket_oracle-character-candidates/052_obs-unk-009152_hust-obc-und-YH-009152_oracle-character-candidate/01_undeciphered-candidate-packet.json,Y+H,612B1,1,reviewed_metadata_only,2026-06-10
