candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-002601,obimd-sub-cand-002601,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2601_obs-comp-cand-002601_obimd-sub-z5u5cghmkb_component-candidate,obimd-sub-z5u5cghmkb,z5u5cghmkb,z5u5cghmkb,obimd-main-z5u5cghmkb,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002602,obimd-sub-cand-002602,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2602_obs-comp-cand-002602_obimd-sub-vyieqcw386_component-candidate,obimd-sub-vyieqcw386,vyieqcw386,vyieqcw386,obimd-main-vyieqcw386,5,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002603,obimd-sub-cand-002603,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2603_obs-comp-cand-002603_obimd-sub-rc4d2ysdn3_component-candidate,obimd-sub-rc4d2ysdn3,rc4d2ysdn3,rc4d2ysdn3,obimd-main-rc4d2ysdn3,6,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002604,obimd-sub-cand-002604,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2604_obs-comp-cand-002604_obimd-sub-an8tdlt5m3_component-candidate,obimd-sub-an8tdlt5m3,an8tdlt5m3,an8tdlt5m3,obimd-main-an8tdlt5m3,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002605,obimd-sub-cand-002605,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2605_obs-comp-cand-002605_obimd-sub-hkwq608ywv_component-candidate,obimd-sub-hkwq608ywv,hkwq608ywv,hkwq608ywv,obimd-main-hkwq608ywv,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002606,obimd-sub-cand-002606,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2606_obs-comp-cand-002606_obimd-sub-wbs71h9u0v_component-candidate,obimd-sub-wbs71h9u0v,wbs71h9u0v,wbs71h9u0v,obimd-main-wbs71h9u0v,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002607,obimd-sub-cand-002607,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2607_obs-comp-cand-002607_obimd-sub-g7bwcljlcr_component-candidate,obimd-sub-g7bwcljlcr,g7bwcljlcr,g7bwcljlcr,obimd-main-g7bwcljlcr,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002608,obimd-sub-cand-002608,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2608_obs-comp-cand-002608_obimd-sub-3eds7bimpz_component-candidate,obimd-sub-3eds7bimpz,3eds7bimpz,3eds7bimpz,obimd-main-3eds7bimpz,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002609,obimd-sub-cand-002609,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2609_obs-comp-cand-002609_obimd-sub-wanieo2pgb_component-candidate,obimd-sub-wanieo2pgb,wanieo2pgb,wanieo2pgb,obimd-main-wanieo2pgb,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-002610,obimd-sub-cand-002610,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2610_obs-comp-cand-002610_obimd-sub-vx9o5k2lh9_component-candidate,obimd-sub-vx9o5k2lh9,vx9o5k2lh9,vx9o5k2lh9,obimd-main-vx9o5k2lh9,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
