bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-003801,hust-obc-und-L-003801,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/001_obs-unk-003801_hust-obc-und-L-003801_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3801,1,reviewed_metadata_only,2026-06-10
002,obs-unk-003802,hust-obc-und-L-003802,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/002_obs-unk-003802_hust-obc-und-L-003802_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3802,1,reviewed_metadata_only,2026-06-10
003,obs-unk-003803,hust-obc-und-L-003803,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/003_obs-unk-003803_hust-obc-und-L-003803_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3803,1,reviewed_metadata_only,2026-06-10
004,obs-unk-003804,hust-obc-und-L-003804,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/004_obs-unk-003804_hust-obc-und-L-003804_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3804,1,reviewed_metadata_only,2026-06-10
005,obs-unk-003805,hust-obc-und-L-003805,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/005_obs-unk-003805_hust-obc-und-L-003805_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3805,1,reviewed_metadata_only,2026-06-10
006,obs-unk-003806,hust-obc-und-L-003806,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/006_obs-unk-003806_hust-obc-und-L-003806_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3806,1,reviewed_metadata_only,2026-06-10
007,obs-unk-003807,hust-obc-und-L-003807,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/007_obs-unk-003807_hust-obc-und-L-003807_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3807,1,reviewed_metadata_only,2026-06-10
008,obs-unk-003808,hust-obc-und-L-003808,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/008_obs-unk-003808_hust-obc-und-L-003808_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3808,1,reviewed_metadata_only,2026-06-10
009,obs-unk-003809,hust-obc-und-L-003809,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/009_obs-unk-003809_hust-obc-und-L-003809_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3809,1,reviewed_metadata_only,2026-06-10
010,obs-unk-003810,hust-obc-und-L-003810,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/010_obs-unk-003810_hust-obc-und-L-003810_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3810,1,reviewed_metadata_only,2026-06-10
011,obs-unk-003811,hust-obc-und-L-003811,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/011_obs-unk-003811_hust-obc-und-L-003811_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3811,1,reviewed_metadata_only,2026-06-10
012,obs-unk-003812,hust-obc-und-L-003812,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/012_obs-unk-003812_hust-obc-und-L-003812_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3812,1,reviewed_metadata_only,2026-06-10
013,obs-unk-003813,hust-obc-und-L-003813,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/013_obs-unk-003813_hust-obc-und-L-003813_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3813,1,reviewed_metadata_only,2026-06-10
014,obs-unk-003814,hust-obc-und-L-003814,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/014_obs-unk-003814_hust-obc-und-L-003814_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3814,1,reviewed_metadata_only,2026-06-10
015,obs-unk-003815,hust-obc-und-L-003815,corpus/001_oracle-characters/055_undeciphered-003801-003900_obs-unk-bucket_oracle-character-candidates/015_obs-unk-003815_hust-obc-und-L-003815_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3815,1,reviewed_metadata_only,2026-06-10
