candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-001001,obimd-sub-cand-001001,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1001_obs-comp-cand-001001_obimd-sub-tn09sqkpui_component-candidate,obimd-sub-tn09sqkpui,tn09sqkpui,zsc0qawq79,obimd-main-zsc0qawq79,26,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001002,obimd-sub-cand-001002,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1002_obs-comp-cand-001002_obimd-sub-n6rvz1v9u7_component-candidate,obimd-sub-n6rvz1v9u7,n6rvz1v9u7,zsc0qawq79,obimd-main-zsc0qawq79,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001003,obimd-sub-cand-001003,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1003_obs-comp-cand-001003_obimd-sub-7wrt6jfhfq_component-candidate,obimd-sub-7wrt6jfhfq,7wrt6jfhfq,7wrt6jfhfq,obimd-main-7wrt6jfhfq,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001004,obimd-sub-cand-001004,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1004_obs-comp-cand-001004_obimd-sub-0b8aq10cdo_component-candidate,obimd-sub-0b8aq10cdo,0b8aq10cdo,7wrt6jfhfq,obimd-main-7wrt6jfhfq,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001005,obimd-sub-cand-001005,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1005_obs-comp-cand-001005_obimd-sub-h1ms9qs0bj_component-candidate,obimd-sub-h1ms9qs0bj,h1ms9qs0bj,jupa4d7mu6,obimd-main-jupa4d7mu6,6,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001006,obimd-sub-cand-001006,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1006_obs-comp-cand-001006_obimd-sub-yzl6vltidf_component-candidate,obimd-sub-yzl6vltidf,yzl6vltidf,yzl6vltidf,obimd-main-yzl6vltidf,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001007,obimd-sub-cand-001007,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1007_obs-comp-cand-001007_obimd-sub-7jjbgcqg1h_component-candidate,obimd-sub-7jjbgcqg1h,7jjbgcqg1h,7jjbgcqg1h,obimd-main-7jjbgcqg1h,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001008,obimd-sub-cand-001008,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1008_obs-comp-cand-001008_obimd-sub-sjo5wujrih_component-candidate,obimd-sub-sjo5wujrih,sjo5wujrih,sjo5wujrih,obimd-main-sjo5wujrih,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001009,obimd-sub-cand-001009,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1009_obs-comp-cand-001009_obimd-sub-hswq9fdhn7_component-candidate,obimd-sub-hswq9fdhn7,hswq9fdhn7,14byfgv30p,obimd-main-14byfgv30p,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001010,obimd-sub-cand-001010,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1010_obs-comp-cand-001010_obimd-sub-xnaggs7qe3_component-candidate,obimd-sub-xnaggs7qe3,xnaggs7qe3,xnaggs7qe3,obimd-main-xnaggs7qe3,45,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001011,obimd-sub-cand-001011,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1011_obs-comp-cand-001011_obimd-sub-5n84oehkzw_component-candidate,obimd-sub-5n84oehkzw,5n84oehkzw,xnaggs7qe3,obimd-main-xnaggs7qe3,7,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001012,obimd-sub-cand-001012,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1012_obs-comp-cand-001012_obimd-sub-fnl93kc82n_component-candidate,obimd-sub-fnl93kc82n,fnl93kc82n,xnaggs7qe3,obimd-main-xnaggs7qe3,14,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001013,obimd-sub-cand-001013,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1013_obs-comp-cand-001013_obimd-sub-szqyf48ni2_component-candidate,obimd-sub-szqyf48ni2,szqyf48ni2,szqyf48ni2,obimd-main-szqyf48ni2,39,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001014,obimd-sub-cand-001014,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1014_obs-comp-cand-001014_obimd-sub-9aai46wd9w_component-candidate,obimd-sub-9aai46wd9w,9aai46wd9w,9aai46wd9w,obimd-main-9aai46wd9w,4,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001015,obimd-sub-cand-001015,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1015_obs-comp-cand-001015_obimd-sub-47ioadp9wd_component-candidate,obimd-sub-47ioadp9wd,47ioadp9wd,47ioadp9wd,obimd-main-47ioadp9wd,20,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001016,obimd-sub-cand-001016,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1016_obs-comp-cand-001016_obimd-sub-b9o5x78opw_component-candidate,obimd-sub-b9o5x78opw,b9o5x78opw,47ioadp9wd,obimd-main-47ioadp9wd,2,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-001017,obimd-sub-cand-001017,corpus/003_graphemic-components/011_001001-001100_obs-comp-cand-bucket_component-candidates/1017_obs-comp-cand-001017_obimd-sub-x40w6mop83_component-candidate,obimd-sub-x40w6mop83,x40w6mop83,x40w6mop83,obimd-main-x40w6mop83,11,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
