bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-001701,hust-obc-und-L-001701,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/001_obs-unk-001701_hust-obc-und-L-001701_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1701,1,reviewed_metadata_only,2026-06-10
002,obs-unk-001702,hust-obc-und-L-001702,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/002_obs-unk-001702_hust-obc-und-L-001702_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1702,1,reviewed_metadata_only,2026-06-10
003,obs-unk-001703,hust-obc-und-L-001703,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/003_obs-unk-001703_hust-obc-und-L-001703_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1703,1,reviewed_metadata_only,2026-06-10
004,obs-unk-001704,hust-obc-und-L-001704,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/004_obs-unk-001704_hust-obc-und-L-001704_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1704,1,reviewed_metadata_only,2026-06-10
005,obs-unk-001705,hust-obc-und-L-001705,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/005_obs-unk-001705_hust-obc-und-L-001705_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1705,1,reviewed_metadata_only,2026-06-10
006,obs-unk-001706,hust-obc-und-L-001706,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/006_obs-unk-001706_hust-obc-und-L-001706_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1706,1,reviewed_metadata_only,2026-06-10
007,obs-unk-001707,hust-obc-und-L-001707,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/007_obs-unk-001707_hust-obc-und-L-001707_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1707,1,reviewed_metadata_only,2026-06-10
008,obs-unk-001708,hust-obc-und-L-001708,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/008_obs-unk-001708_hust-obc-und-L-001708_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1708,1,reviewed_metadata_only,2026-06-10
009,obs-unk-001709,hust-obc-und-L-001709,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/009_obs-unk-001709_hust-obc-und-L-001709_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1709,1,reviewed_metadata_only,2026-06-10
010,obs-unk-001710,hust-obc-und-L-001710,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/010_obs-unk-001710_hust-obc-und-L-001710_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1710,1,reviewed_metadata_only,2026-06-10
011,obs-unk-001711,hust-obc-und-L-001711,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/011_obs-unk-001711_hust-obc-und-L-001711_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1711,1,reviewed_metadata_only,2026-06-10
012,obs-unk-001712,hust-obc-und-L-001712,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/012_obs-unk-001712_hust-obc-und-L-001712_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1712,1,reviewed_metadata_only,2026-06-10
013,obs-unk-001713,hust-obc-und-L-001713,corpus/001_oracle-characters/034_undeciphered-001701-001800_obs-unk-bucket_oracle-character-candidates/013_obs-unk-001713_hust-obc-und-L-001713_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1713,1,reviewed_metadata_only,2026-06-10
