candidate_packet_id,suggested_oracle_character_id,candidate_packet_path,source_id,primary_external_ref_id,source_label_candidate,source_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,promotion_queue_id,candidate_class_id,source_category_row_ids,assignment_status,promotion_status,decipherment_status,dataset_label_status,rights_status,review_status,research_boundary,caution,updated_at
hust-obc-candidate-packet-000401,obs-char-000401,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/401_obs-char-000401_hust-obc-cat-0454_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0454,㖼,U+35BC,1,false,1,hust-obc-obs-char-promo-000401,obs-cand-000401,hust-obc-src-cat-0454,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000402,obs-char-000402,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/402_obs-char-000402_hust-obc-cat-0455_0456_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0455_0456,㖽㖾,U+35BD;U+35BE,2,true,2,hust-obc-obs-char-promo-000402,obs-cand-000402,hust-obc-src-cat-0455;hust-obc-src-cat-0456,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000403,obs-char-000403,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/403_obs-char-000403_hust-obc-cat-0457_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0457,㖿,U+35BF,1,false,1,hust-obc-obs-char-promo-000403,obs-cand-000403,hust-obc-src-cat-0457,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000404,obs-char-000404,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/404_obs-char-000404_hust-obc-cat-0458_0459_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0458_0459,㗀㗁,U+35C0;U+35C1,2,true,2,hust-obc-obs-char-promo-000404,obs-cand-000404,hust-obc-src-cat-0458;hust-obc-src-cat-0459,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000405,obs-char-000405,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/405_obs-char-000405_hust-obc-cat-0460_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0460,㗂,U+35C2,1,false,1,hust-obc-obs-char-promo-000405,obs-cand-000405,hust-obc-src-cat-0460,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000406,obs-char-000406,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/406_obs-char-000406_hust-obc-cat-0461_0462_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0461_0462,㗃㗄,U+35C3;U+35C4,2,true,2,hust-obc-obs-char-promo-000406,obs-cand-000406,hust-obc-src-cat-0461;hust-obc-src-cat-0462,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000407,obs-char-000407,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/407_obs-char-000407_hust-obc-cat-0463_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0463,㗅,U+35C5,1,false,1,hust-obc-obs-char-promo-000407,obs-cand-000407,hust-obc-src-cat-0463,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000408,obs-char-000408,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/408_obs-char-000408_hust-obc-cat-0464_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0464,㗆,U+35C6,1,false,1,hust-obc-obs-char-promo-000408,obs-cand-000408,hust-obc-src-cat-0464,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000409,obs-char-000409,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/409_obs-char-000409_hust-obc-cat-0465_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0465,㗇,U+35C7,1,false,1,hust-obc-obs-char-promo-000409,obs-cand-000409,hust-obc-src-cat-0465,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000410,obs-char-000410,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/410_obs-char-000410_hust-obc-cat-0466_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0466,㗈,U+35C8,1,false,1,hust-obc-obs-char-promo-000410,obs-cand-000410,hust-obc-src-cat-0466,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000411,obs-char-000411,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/411_obs-char-000411_hust-obc-cat-0467_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0467,㗉,U+35C9,1,false,1,hust-obc-obs-char-promo-000411,obs-cand-000411,hust-obc-src-cat-0467,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000412,obs-char-000412,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/412_obs-char-000412_hust-obc-cat-0468_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0468,㗊,U+35CA,1,false,1,hust-obc-obs-char-promo-000412,obs-cand-000412,hust-obc-src-cat-0468,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000413,obs-char-000413,corpus/001_oracle-characters/005_000401-000500_obs-char-bucket_oracle-characters/413_obs-char-000413_hust-obc-cat-0469_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0469,㗋,U+35CB,1,false,1,hust-obc-obs-char-promo-000413,obs-cand-000413,hust-obc-src-cat-0469,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
