candidate_packet_id,suggested_oracle_character_id,candidate_packet_path,source_id,primary_external_ref_id,source_label_candidate,source_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,promotion_queue_id,candidate_class_id,source_category_row_ids,assignment_status,promotion_status,decipherment_status,dataset_label_status,rights_status,review_status,research_boundary,caution,updated_at
hust-obc-candidate-packet-000701,obs-char-000701,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/701_obs-char-000701_hust-obc-cat-0795_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0795,㜑,U+3711,1,false,1,hust-obc-obs-char-promo-000701,obs-cand-000701,hust-obc-src-cat-0795,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000702,obs-char-000702,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/702_obs-char-000702_hust-obc-cat-0796_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0796,㜒,U+3712,1,false,1,hust-obc-obs-char-promo-000702,obs-cand-000702,hust-obc-src-cat-0796,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000703,obs-char-000703,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/703_obs-char-000703_hust-obc-cat-0797_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0797,㜓,U+3713,1,false,1,hust-obc-obs-char-promo-000703,obs-cand-000703,hust-obc-src-cat-0797,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000704,obs-char-000704,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/704_obs-char-000704_hust-obc-cat-0798_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0798,㜔,U+3714,1,false,1,hust-obc-obs-char-promo-000704,obs-cand-000704,hust-obc-src-cat-0798,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000705,obs-char-000705,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/705_obs-char-000705_hust-obc-cat-0799_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0799,㜕,U+3715,1,false,1,hust-obc-obs-char-promo-000705,obs-cand-000705,hust-obc-src-cat-0799,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000706,obs-char-000706,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/706_obs-char-000706_hust-obc-cat-0800_0801_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0800_0801,㜖㜗,U+3716;U+3717,2,true,2,hust-obc-obs-char-promo-000706,obs-cand-000706,hust-obc-src-cat-0800;hust-obc-src-cat-0801,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000707,obs-char-000707,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/707_obs-char-000707_hust-obc-cat-0802_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0802,㜘,U+3718,1,false,1,hust-obc-obs-char-promo-000707,obs-cand-000707,hust-obc-src-cat-0802,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000708,obs-char-000708,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/708_obs-char-000708_hust-obc-cat-0803_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0803,㜙,U+3719,1,false,1,hust-obc-obs-char-promo-000708,obs-cand-000708,hust-obc-src-cat-0803,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000709,obs-char-000709,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/709_obs-char-000709_hust-obc-cat-0804_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0804,㜚,U+371A,1,false,1,hust-obc-obs-char-promo-000709,obs-cand-000709,hust-obc-src-cat-0804,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
hust-obc-candidate-packet-000710,obs-char-000710,corpus/001_oracle-characters/008_000701-000800_obs-char-bucket_oracle-characters/710_obs-char-000710_hust-obc-cat-0805_oracle-character/01_candidate-character-packet.json,src-hust-obc,hust-obc-cat-0805,㜛,U+371B,1,false,1,hust-obc-obs-char-promo-000710,obs-cand-000710,hust-obc-src-cat-0805,reserved_candidate_not_assigned,needs_cross_source_review,unknown_until_cross_source_review,dataset_label_candidate_not_accepted_reading,source_marked_risk_noted,needs_cross_source_review,candidate_packet_not_accepted_character_record_not_scholarship,"Candidate packet only. This is not an accepted oracle character record, not an accepted reading, not a source promotion, and not a decipherment conclusion. The HUST-OBC label is dataset metadata for lookup until cross-source review.",2026-06-10
