candidate_component_id,candidate_subcharacter_id,candidate_directory,primary_external_ref_id,source_subcharacter_uid,source_main_character_uid,main_character_external_ref_id,glyph_codepoint_count,rights_status,object_status,review_status,research_boundary,updated_at
obs-comp-cand-000001,obimd-sub-cand-000001,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/001_obs-comp-cand-000001_obimd-sub-p8w7ujqanz_component-candidate,obimd-sub-p8w7ujqanz,p8w7ujqanz,p8w7ujqanz,obimd-main-p8w7ujqanz,50,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000002,obimd-sub-cand-000002,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/002_obs-comp-cand-000002_obimd-sub-puk1pu688h_component-candidate,obimd-sub-puk1pu688h,puk1pu688h,p8w7ujqanz,obimd-main-p8w7ujqanz,18,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000003,obimd-sub-cand-000003,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/003_obs-comp-cand-000003_obimd-sub-d68nl6yapc_component-candidate,obimd-sub-d68nl6yapc,d68nl6yapc,p8w7ujqanz,obimd-main-p8w7ujqanz,10,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000004,obimd-sub-cand-000004,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/004_obs-comp-cand-000004_obimd-sub-6kf650i4zk_component-candidate,obimd-sub-6kf650i4zk,6kf650i4zk,6kf650i4zk,obimd-main-6kf650i4zk,10,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000005,obimd-sub-cand-000005,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/005_obs-comp-cand-000005_obimd-sub-963x9919ok_component-candidate,obimd-sub-963x9919ok,963x9919ok,963x9919ok,obimd-main-963x9919ok,14,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000006,obimd-sub-cand-000006,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/006_obs-comp-cand-000006_obimd-sub-n4g5hrawu4_component-candidate,obimd-sub-n4g5hrawu4,n4g5hrawu4,n4g5hrawu4,obimd-main-n4g5hrawu4,18,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000007,obimd-sub-cand-000007,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/007_obs-comp-cand-000007_obimd-sub-mg6ldxzwwb_component-candidate,obimd-sub-mg6ldxzwwb,mg6ldxzwwb,mg6ldxzwwb,obimd-main-mg6ldxzwwb,9,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000008,obimd-sub-cand-000008,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/008_obs-comp-cand-000008_obimd-sub-vg3ptni3mq_component-candidate,obimd-sub-vg3ptni3mq,vg3ptni3mq,vg3ptni3mq,obimd-main-vg3ptni3mq,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000009,obimd-sub-cand-000009,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/009_obs-comp-cand-000009_obimd-sub-6wyn6yddb6_component-candidate,obimd-sub-6wyn6yddb6,6wyn6yddb6,6wyn6yddb6,obimd-main-6wyn6yddb6,3,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
obs-comp-cand-000010,obimd-sub-cand-000010,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/010_obs-comp-cand-000010_obimd-sub-k1euhuea0p_component-candidate,obimd-sub-k1euhuea0p,k1euhuea0p,6wyn6yddb6,obimd-main-6wyn6yddb6,9,licensed_for_repository,dataset_candidate_not_promoted,needs_human_component_review,dataset_component_candidate_only_not_formal_component_record_not_component_assignment,2026-06-20
