project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-013601,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13601_obs-evo-cand-013601_evobc-cat-13601_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13601_obs-evo-cand-013601_evobc-cat-13601_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13601_obs-evo-cand-013601_evobc-cat-13601_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13601_obs-evo-cand-013601_evobc-cat-13601_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13601_obs-evo-cand-013601_evobc-cat-13601_evolution-candidate/04_human-review-sheet.md,𮄬,U+2E12C,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-013602,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13602_obs-evo-cand-013602_evobc-cat-13602_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13602_obs-evo-cand-013602_evobc-cat-13602_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13602_obs-evo-cand-013602_evobc-cat-13602_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13602_obs-evo-cand-013602_evobc-cat-13602_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13602_obs-evo-cand-013602_evobc-cat-13602_evolution-candidate/04_human-review-sheet.md,𮄲,U+2E132,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-013603,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13603_obs-evo-cand-013603_evobc-cat-13603_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13603_obs-evo-cand-013603_evobc-cat-13603_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13603_obs-evo-cand-013603_evobc-cat-13603_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13603_obs-evo-cand-013603_evobc-cat-13603_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13603_obs-evo-cand-013603_evobc-cat-13603_evolution-candidate/04_human-review-sheet.md,𮅆,U+2E146,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-013604,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13604_obs-evo-cand-013604_evobc-cat-13604_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13604_obs-evo-cand-013604_evobc-cat-13604_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13604_obs-evo-cand-013604_evobc-cat-13604_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13604_obs-evo-cand-013604_evobc-cat-13604_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13604_obs-evo-cand-013604_evobc-cat-13604_evolution-candidate/04_human-review-sheet.md,𮅌,U+2E14C,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-013605,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13605_obs-evo-cand-013605_evobc-cat-13605_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13605_obs-evo-cand-013605_evobc-cat-13605_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13605_obs-evo-cand-013605_evobc-cat-13605_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13605_obs-evo-cand-013605_evobc-cat-13605_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13605_obs-evo-cand-013605_evobc-cat-13605_evolution-candidate/04_human-review-sheet.md,𮆌,U+2E18C,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-013606,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13606_obs-evo-cand-013606_evobc-cat-13606_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13606_obs-evo-cand-013606_evobc-cat-13606_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13606_obs-evo-cand-013606_evobc-cat-13606_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13606_obs-evo-cand-013606_evobc-cat-13606_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13606_obs-evo-cand-013606_evobc-cat-13606_evolution-candidate/04_human-review-sheet.md,𮆫,U+2E1AB,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-013607,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13607_obs-evo-cand-013607_evobc-cat-13607_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13607_obs-evo-cand-013607_evobc-cat-13607_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13607_obs-evo-cand-013607_evobc-cat-13607_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13607_obs-evo-cand-013607_evobc-cat-13607_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13607_obs-evo-cand-013607_evobc-cat-13607_evolution-candidate/04_human-review-sheet.md,𮆭,U+2E1AD,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-013608,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13608_obs-evo-cand-013608_evobc-cat-13608_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13608_obs-evo-cand-013608_evobc-cat-13608_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13608_obs-evo-cand-013608_evobc-cat-13608_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13608_obs-evo-cand-013608_evobc-cat-13608_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13608_obs-evo-cand-013608_evobc-cat-13608_evolution-candidate/04_human-review-sheet.md,𮆱,U+2E1B1,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-013609,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13609_obs-evo-cand-013609_evobc-cat-13609_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13609_obs-evo-cand-013609_evobc-cat-13609_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13609_obs-evo-cand-013609_evobc-cat-13609_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13609_obs-evo-cand-013609_evobc-cat-13609_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13609_obs-evo-cand-013609_evobc-cat-13609_evolution-candidate/04_human-review-sheet.md,𮇆,U+2E1C6,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-013610,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13610_obs-evo-cand-013610_evobc-cat-13610_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13610_obs-evo-cand-013610_evobc-cat-13610_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13610_obs-evo-cand-013610_evobc-cat-13610_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13610_obs-evo-cand-013610_evobc-cat-13610_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/137_013601-013700_obs-evo-cand-bucket_evolution-candidates/13610_obs-evo-cand-013610_evobc-cat-13610_evolution-candidate/04_human-review-sheet.md,𮈍,U+2E20D,1,needs_human_evolution_review,2026-06-20
