code_index_id,project_id,candidate_evolution_category_id,codebook_row_id,code_type,code_value,observed_token,label_en,label_zh,category_image_reference_count,code_image_reference_count,reference_basis,review_status,caution,updated_at
obs-evo-cand-001481-era-00,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-001,era,0,OBC,Oracle Bone Characters,甲骨文字,272,72,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-001481-era-01,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-002,era,1,BI,Bronze Inscriptions,金文,272,115,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-001481-era-02,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-003,era,2,SS,Seal Script,篆书,272,2,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-001481-era-03,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-004,era,3,SAC,Spring and Autumn period Characters,春秋文字,272,9,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-001481-era-04,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-005,era,4,WSC,Warring States period Characters,战国文字,272,73,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-001481-era-05,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-006,era,5,CS,Clerical Script,隶书,272,1,EVOBC README shorthand table and List_of_EVOBC filename tokens.,reviewed_metadata_only,Era labels are EVOBC dataset labels and still require source-chain review.,2026-06-20
obs-evo-cand-001481-source-01,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-008,source,1,Web:105952;說文Web:58,,,272,129,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-001481-source-02,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-009,source,2,Book:17600,,,272,21,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-001481-source-03,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-010,source,3,Book:21681,,,272,60,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-001481-source-04,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-011,source,4,Book:9131,,,272,9,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-001481-source-05,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-012,source,5,Book:32794,,,272,28,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
obs-evo-cand-001481-source-07,obs-evo-cand-001481,evobc-evo-cat-01481,evobc-code-014,source,7,Book:9676,,,272,25,Observed from List_of_EVOBC filename tokens; not an official source-name mapping.,reviewed_metadata_only,Source code labels are not documented in the README and must not be overinterpreted.,2026-06-20
