project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,human_evolution_dossier_path,evolution_dossier_index_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-002001,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2001_obs-evo-cand-002001_evobc-cat-02001_evolution-candidate/08_evolution-dossier-index.json,夙,U+5919,89,needs_human_evolution_review,2026-06-20
obs-evo-cand-002002,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2002_obs-evo-cand-002002_evobc-cat-02002_evolution-candidate/08_evolution-dossier-index.json,多,U+591A,246,needs_human_evolution_review,2026-06-20
obs-evo-cand-002003,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2003_obs-evo-cand-002003_evobc-cat-02003_evolution-candidate/08_evolution-dossier-index.json,夜,U+591C,107,needs_human_evolution_review,2026-06-20
obs-evo-cand-002004,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2004_obs-evo-cand-002004_evobc-cat-02004_evolution-candidate/08_evolution-dossier-index.json,夝,U+591D,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-002005,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2005_obs-evo-cand-002005_evobc-cat-02005_evolution-candidate/08_evolution-dossier-index.json,夢,U+5922,112,needs_human_evolution_review,2026-06-20
obs-evo-cand-002006,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2006_obs-evo-cand-002006_evobc-cat-02006_evolution-candidate/08_evolution-dossier-index.json,夤,U+5924,15,needs_human_evolution_review,2026-06-20
obs-evo-cand-002007,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2007_obs-evo-cand-002007_evobc-cat-02007_evolution-candidate/08_evolution-dossier-index.json,夥,U+5925,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-002008,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2008_obs-evo-cand-002008_evobc-cat-02008_evolution-candidate/08_evolution-dossier-index.json,大,U+5927,625,needs_human_evolution_review,2026-06-20
obs-evo-cand-002009,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2009_obs-evo-cand-002009_evobc-cat-02009_evolution-candidate/08_evolution-dossier-index.json,夨,U+5928,104,needs_human_evolution_review,2026-06-20
obs-evo-cand-002010,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/021_002001-002100_obs-evo-cand-bucket_evolution-candidates/2010_obs-evo-cand-002010_evobc-cat-02010_evolution-candidate/08_evolution-dossier-index.json,天,U+5929,390,needs_human_evolution_review,2026-06-20
