bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-004001,hust-obc-und-L-004001,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/001_obs-unk-004001_hust-obc-und-L-004001_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4001,1,reviewed_metadata_only,2026-06-10
002,obs-unk-004002,hust-obc-und-L-004002,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/002_obs-unk-004002_hust-obc-und-L-004002_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4002,1,reviewed_metadata_only,2026-06-10
003,obs-unk-004003,hust-obc-und-L-004003,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/003_obs-unk-004003_hust-obc-und-L-004003_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4003,1,reviewed_metadata_only,2026-06-10
004,obs-unk-004004,hust-obc-und-L-004004,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/004_obs-unk-004004_hust-obc-und-L-004004_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4004,1,reviewed_metadata_only,2026-06-10
005,obs-unk-004005,hust-obc-und-L-004005,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/005_obs-unk-004005_hust-obc-und-L-004005_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4005,1,reviewed_metadata_only,2026-06-10
006,obs-unk-004006,hust-obc-und-L-004006,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/006_obs-unk-004006_hust-obc-und-L-004006_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4006,1,reviewed_metadata_only,2026-06-10
007,obs-unk-004007,hust-obc-und-L-004007,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/007_obs-unk-004007_hust-obc-und-L-004007_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4007,1,reviewed_metadata_only,2026-06-10
008,obs-unk-004008,hust-obc-und-L-004008,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/008_obs-unk-004008_hust-obc-und-L-004008_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4008,1,reviewed_metadata_only,2026-06-10
009,obs-unk-004009,hust-obc-und-L-004009,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/009_obs-unk-004009_hust-obc-und-L-004009_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4009,1,reviewed_metadata_only,2026-06-10
010,obs-unk-004010,hust-obc-und-L-004010,corpus/001_oracle-characters/057_undeciphered-004001-004100_obs-unk-bucket_oracle-character-candidates/010_obs-unk-004010_hust-obc-und-L-004010_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,4010,1,reviewed_metadata_only,2026-06-10
