bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-003701,hust-obc-und-L-003701,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/001_obs-unk-003701_hust-obc-und-L-003701_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3701,1,reviewed_metadata_only,2026-06-10
002,obs-unk-003702,hust-obc-und-L-003702,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/002_obs-unk-003702_hust-obc-und-L-003702_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3702,1,reviewed_metadata_only,2026-06-10
003,obs-unk-003703,hust-obc-und-L-003703,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/003_obs-unk-003703_hust-obc-und-L-003703_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3703,1,reviewed_metadata_only,2026-06-10
004,obs-unk-003704,hust-obc-und-L-003704,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/004_obs-unk-003704_hust-obc-und-L-003704_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3704,1,reviewed_metadata_only,2026-06-10
005,obs-unk-003705,hust-obc-und-L-003705,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/005_obs-unk-003705_hust-obc-und-L-003705_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3705,1,reviewed_metadata_only,2026-06-10
006,obs-unk-003706,hust-obc-und-L-003706,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/006_obs-unk-003706_hust-obc-und-L-003706_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3706,1,reviewed_metadata_only,2026-06-10
007,obs-unk-003707,hust-obc-und-L-003707,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/007_obs-unk-003707_hust-obc-und-L-003707_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3707,1,reviewed_metadata_only,2026-06-10
008,obs-unk-003708,hust-obc-und-L-003708,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/008_obs-unk-003708_hust-obc-und-L-003708_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3708,1,reviewed_metadata_only,2026-06-10
009,obs-unk-003709,hust-obc-und-L-003709,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/009_obs-unk-003709_hust-obc-und-L-003709_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3709,1,reviewed_metadata_only,2026-06-10
010,obs-unk-003710,hust-obc-und-L-003710,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/010_obs-unk-003710_hust-obc-und-L-003710_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3710,1,reviewed_metadata_only,2026-06-10
011,obs-unk-003711,hust-obc-und-L-003711,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/011_obs-unk-003711_hust-obc-und-L-003711_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3711,1,reviewed_metadata_only,2026-06-10
012,obs-unk-003712,hust-obc-und-L-003712,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/012_obs-unk-003712_hust-obc-und-L-003712_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3712,1,reviewed_metadata_only,2026-06-10
013,obs-unk-003713,hust-obc-und-L-003713,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/013_obs-unk-003713_hust-obc-und-L-003713_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3713,1,reviewed_metadata_only,2026-06-10
014,obs-unk-003714,hust-obc-und-L-003714,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/014_obs-unk-003714_hust-obc-und-L-003714_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3714,1,reviewed_metadata_only,2026-06-10
015,obs-unk-003715,hust-obc-und-L-003715,corpus/001_oracle-characters/054_undeciphered-003701-003800_obs-unk-bucket_oracle-character-candidates/015_obs-unk-003715_hust-obc-und-L-003715_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,3715,1,reviewed_metadata_only,2026-06-10
