glyph_index_id,candidate_component_id,candidate_glyph_link_id,source_id,evidence_download_id,subcharacter_external_ref_id,glyph_codepoint,glyph_codepoint_uplus,relationship_type,rights_status,review_status,caution,updated_at
obs-comp-cand-001884-glyph-0001,obs-comp-cand-001884,obimd-glyph-link-028612,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺱾,U+FAC7E,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0002,obs-comp-cand-001884,obimd-glyph-link-028613,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺱿,U+FAC7F,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0003,obs-comp-cand-001884,obimd-glyph-link-028614,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲀,U+FAC80,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0004,obs-comp-cand-001884,obimd-glyph-link-028615,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲁,U+FAC81,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0005,obs-comp-cand-001884,obimd-glyph-link-028616,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲂,U+FAC82,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0006,obs-comp-cand-001884,obimd-glyph-link-028617,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲃,U+FAC83,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0007,obs-comp-cand-001884,obimd-glyph-link-028618,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲄,U+FAC84,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0008,obs-comp-cand-001884,obimd-glyph-link-028619,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲅,U+FAC85,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0009,obs-comp-cand-001884,obimd-glyph-link-028620,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲆,U+FAC86,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
obs-comp-cand-001884-glyph-0010,obs-comp-cand-001884,obimd-glyph-link-028621,src-obimd,dl-obimd-subchar-glyph-mapping,obimd-sub-160jtnpxbb,󺲇,U+FAC87,subcharacter_has_glyph_codepoint,licensed_for_repository,reviewed_metadata_only,OBIMD sub-character to glyph-code-point mapping is dataset metadata; glyph code points may use private-use code points and must be reviewed before formal asset/component import.,2026-06-20
