bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-006101,hust-obc-und-X-006101,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/001_obs-unk-006101_hust-obc-und-X-006101_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1657,2,reviewed_metadata_only,2026-06-10
002,obs-unk-006102,hust-obc-und-X-006102,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/002_obs-unk-006102_hust-obc-und-X-006102_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1658,10,reviewed_metadata_only,2026-06-10
003,obs-unk-006103,hust-obc-und-X-006103,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/003_obs-unk-006103_hust-obc-und-X-006103_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1659,1,reviewed_metadata_only,2026-06-10
004,obs-unk-006104,hust-obc-und-X-006104,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/004_obs-unk-006104_hust-obc-und-X-006104_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1660,1,reviewed_metadata_only,2026-06-10
005,obs-unk-006105,hust-obc-und-X-006105,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/005_obs-unk-006105_hust-obc-und-X-006105_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1661,8,reviewed_metadata_only,2026-06-10
006,obs-unk-006106,hust-obc-und-X-006106,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/006_obs-unk-006106_hust-obc-und-X-006106_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1662,2,reviewed_metadata_only,2026-06-10
007,obs-unk-006107,hust-obc-und-X-006107,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/007_obs-unk-006107_hust-obc-und-X-006107_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1663,1,reviewed_metadata_only,2026-06-10
008,obs-unk-006108,hust-obc-und-X-006108,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/008_obs-unk-006108_hust-obc-und-X-006108_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1664,4,reviewed_metadata_only,2026-06-10
009,obs-unk-006109,hust-obc-und-X-006109,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/009_obs-unk-006109_hust-obc-und-X-006109_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1665,1,reviewed_metadata_only,2026-06-10
010,obs-unk-006110,hust-obc-und-X-006110,corpus/001_oracle-characters/078_undeciphered-006101-006200_obs-unk-bucket_oracle-character-candidates/010_obs-unk-006110_hust-obc-und-X-006110_oracle-character-candidate/01_undeciphered-candidate-packet.json,X,1666,1,reviewed_metadata_only,2026-06-10
