bucket_sequence,unknown_candidate_id,primary_external_ref_id,packet_path,source_group,source_class_id,source_image_count,review_status,updated_at
001,obs-unk-001201,hust-obc-und-L-001201,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/001_obs-unk-001201_hust-obc-und-L-001201_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1201,1,reviewed_metadata_only,2026-06-10
002,obs-unk-001202,hust-obc-und-L-001202,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/002_obs-unk-001202_hust-obc-und-L-001202_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1202,1,reviewed_metadata_only,2026-06-10
003,obs-unk-001203,hust-obc-und-L-001203,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/003_obs-unk-001203_hust-obc-und-L-001203_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1203,1,reviewed_metadata_only,2026-06-10
004,obs-unk-001204,hust-obc-und-L-001204,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/004_obs-unk-001204_hust-obc-und-L-001204_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1204,1,reviewed_metadata_only,2026-06-10
005,obs-unk-001205,hust-obc-und-L-001205,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/005_obs-unk-001205_hust-obc-und-L-001205_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1205,1,reviewed_metadata_only,2026-06-10
006,obs-unk-001206,hust-obc-und-L-001206,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/006_obs-unk-001206_hust-obc-und-L-001206_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1206,1,reviewed_metadata_only,2026-06-10
007,obs-unk-001207,hust-obc-und-L-001207,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/007_obs-unk-001207_hust-obc-und-L-001207_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1207,1,reviewed_metadata_only,2026-06-10
008,obs-unk-001208,hust-obc-und-L-001208,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/008_obs-unk-001208_hust-obc-und-L-001208_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1208,1,reviewed_metadata_only,2026-06-10
009,obs-unk-001209,hust-obc-und-L-001209,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/009_obs-unk-001209_hust-obc-und-L-001209_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1209,1,reviewed_metadata_only,2026-06-10
010,obs-unk-001210,hust-obc-und-L-001210,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/010_obs-unk-001210_hust-obc-und-L-001210_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1210,1,reviewed_metadata_only,2026-06-10
011,obs-unk-001211,hust-obc-und-L-001211,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/011_obs-unk-001211_hust-obc-und-L-001211_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1211,1,reviewed_metadata_only,2026-06-10
012,obs-unk-001212,hust-obc-und-L-001212,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/012_obs-unk-001212_hust-obc-und-L-001212_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1212,1,reviewed_metadata_only,2026-06-10
013,obs-unk-001213,hust-obc-und-L-001213,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/013_obs-unk-001213_hust-obc-und-L-001213_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1213,1,reviewed_metadata_only,2026-06-10
014,obs-unk-001214,hust-obc-und-L-001214,corpus/001_oracle-characters/029_undeciphered-001201-001300_obs-unk-bucket_oracle-character-candidates/014_obs-unk-001214_hust-obc-und-L-001214_oracle-character-candidate/01_undeciphered-candidate-packet.json,L,1214,1,reviewed_metadata_only,2026-06-10
