project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,image_reference_route_index_path,image_reference_route_gallery_path,human_review_sheet_path,human_evolution_dossier_path,evolution_dossier_index_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-000801,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/801_obs-evo-cand-000801_evobc-cat-00801_evolution-candidate/08_evolution-dossier-index.json,佐,U+4F50,16,needs_human_evolution_review,2026-06-20
obs-evo-cand-000802,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/802_obs-evo-cand-000802_evobc-cat-00802_evolution-candidate/08_evolution-dossier-index.json,佑,U+4F51,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-000803,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/803_obs-evo-cand-000803_evobc-cat-00803_evolution-candidate/08_evolution-dossier-index.json,体,U+4F53,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-000804,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/804_obs-evo-cand-000804_evobc-cat-00804_evolution-candidate/08_evolution-dossier-index.json,何,U+4F55,209,needs_human_evolution_review,2026-06-20
obs-evo-cand-000805,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/805_obs-evo-cand-000805_evobc-cat-00805_evolution-candidate/08_evolution-dossier-index.json,佖,U+4F56,7,needs_human_evolution_review,2026-06-20
obs-evo-cand-000806,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/806_obs-evo-cand-000806_evobc-cat-00806_evolution-candidate/08_evolution-dossier-index.json,佗,U+4F57,34,needs_human_evolution_review,2026-06-20
obs-evo-cand-000807,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/807_obs-evo-cand-000807_evobc-cat-00807_evolution-candidate/08_evolution-dossier-index.json,余,U+4F59,314,needs_human_evolution_review,2026-06-20
obs-evo-cand-000808,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/808_obs-evo-cand-000808_evobc-cat-00808_evolution-candidate/08_evolution-dossier-index.json,佚,U+4F5A,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000809,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/809_obs-evo-cand-000809_evobc-cat-00809_evolution-candidate/08_evolution-dossier-index.json,佛,U+4F5B,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000810,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/05_image-reference-route-index.csv,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/06_image-reference-route-gallery.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/04_human-review-sheet.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/07_human-evolution-dossier.md,corpus/004_bronze-seal-modern-correspondences/009_000801-000900_obs-evo-cand-bucket_evolution-candidates/810_obs-evo-cand-000810_evobc-cat-00810_evolution-candidate/08_evolution-dossier-index.json,作,U+4F5C,101,needs_human_evolution_review,2026-06-20
